dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D0__CAL_R3_K125,D0,125,CAL,R3,89,PA-H__0246,PA 20:2_22:6,PA,0.0006856485571732143,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,90,PA-H__0257,PA 22:0_20:3,PA,0.013257687791887664,1.915216071228067e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,91,PA-H__0258,PA 22:1_20:3,PA,0.002076212143174539,3.0169454259026433e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,92,PA-H__0259,PA 22:2_20:3,PA,0.00026504419386350016,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,93,PA-H__0260,PA 20:3_22:3,PA,4.901993339219455e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,94,PA-H__0261,PA 20:3_22:4,PA,8.820647999156177e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,95,PA-H__0262,PA 20:3_22:5,PA,0.0036281305430568107,2.666359492497569e-26,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,96,PA-H__0263,PA 20:3_22:6,PA,0.012775883956594942,1.7082854096978475e-05,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,97,PA-H__0270,PA 20:3_24:6,PA,0.005015030245511917,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,98,PA-H__0273,PA 22:0_20:4,PA,0.0018755035998587082,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,99,PA-H__0274,PA 22:1_20:4,PA,0.0014827265617638767,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,100,PA-H__0275,PA 22:2_20:4,PA,0.0005167707114497699,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,101,PA-H__0276,PA 22:3_20:4,PA,1.952112840617027e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,102,PA-H__0277,PA 20:4_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,103,PA-H__0278,PA 20:4_22:5,PA,1.1868221195037302e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,104,PA-H__0279,PA 20:4_22:6,PA,0.002968322395970131,6.75831525291396e-23,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,105,PA-H__0285,PA 20:4_24:5,PA,2.844597960968186e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,106,PA-H__0286,PA 20:4_24:6,PA,1.5136453701558557e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,107,PA-H__0288,PA 22:0_20:5,PA,0.0019756174418305555,4.1050962472891655e-30,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,108,PA-H__0289,PA 22:1_20:5,PA,0.002224232725293558,7.940685238724342e-27,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,109,PA-H__0290,PA 22:2_20:5,PA,1.540900283833444e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,110,PA-H__0291,PA 22:3_20:5,PA,2.499667008408023e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,111,PA-H__0292,PA 22:4_20:5,PA,0.005027914590769401,9.192161816120512e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,112,PA-H__0293,PA 20:5_22:5,PA,0.004805097743432884,4.839928700745627e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,113,PA-H__0294,PA 20:5_22:6,PA,0.006211701322966715,3.800224322277966e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,114,PA-H__0299,PA 24:4_20:5,PA,9.215858078652632e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,115,PA-H__0300,PA 20:5_24:5,PA,0.0019910224937653015,1.0192495528992144e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,116,PA-H__0301,PA 20:5_24:6,PA,0.007186535685571013,5.305115778042024e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,117,PA-H__0344,PA 22:3_22:6,PA,0.0008589118512734654,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,118,PA-H__0353,PA 22:4_22:5,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,119,PA-H__0354,PA 22:4_22:6,PA,0.0003580045254067623,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,120,PA-H__0362,PA 22:5_22:5,PA,0.0014167873631571134,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,121,PA-H__0363,PA 22:5_22:6,PA,0.0015475586069045816,1.033269613113768e-26,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,122,PA-H__0371,PA 22:6_22:6,PA,0.008369021120662236,4.309852945717786e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,123,PA-H__0472,PA 17:0_24:4,PA,8.33753439228132e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,124,PA-H__0494,PA 17:1_24:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,125,PS-H__0015,PS 12:0_22:0,PS,0.00024350968358466922,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,126,PS-H__0016,PS 12:0_22:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,127,PS-H__0017,PS 12:0_22:2,PS,0.00015905398441817248,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,128,PS-H__0018,PS 12:0_22:3,PS,4.177373197988685e-09,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,129,PS-H__0019,PS 12:0_22:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,130,PS-H__0020,PS 12:0_22:5,PS,2.0058103773855587e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,131,PS-H__0021,PS 12:0_22:6,PS,5.433035147861338e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,132,PS-H__0022,PS 12:0_24:0,PS,0.0002423506937131761,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,133,PS-H__0023,PS 12:0_24:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,134,PS-H__0024,PS 12:0_24:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,135,PS-H__0025,PS 12:0_24:3,PS,0.007492426680366514,2.8719741153297648e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,136,PS-H__0026,PS 12:0_24:4,PS,0.01787160811066009,9.028277246018712e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,137,PS-H__0027,PS 12:0_24:5,PS,0.009026135591256174,4.825264584557635e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,138,PS-H__0028,PS 12:0_24:6,PS,0.00020952875359020047,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,139,PS-H__0036,PS 14:0_20:0,PS,3.734040392153334e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,140,PS-H__0037,PS 14:0_20:1,PS,2.893306850498336e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,141,PS-H__0038,PS 14:0_20:2,PS,1.1255032003216366e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,142,PS-H__0039,PS 14:0_20:3,PS,1.9956368088177442e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,143,PS-H__0040,PS 14:0_20:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,144,PS-H__0041,PS 14:0_20:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,145,PS-H__0042,PS 14:0_22:0,PS,0.00010246466809548868,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,146,PS-H__0043,PS 14:0_22:1,PS,1.2330192905170856e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,147,PS-H__0044,PS 14:0_22:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,148,PS-H__0045,PS 14:0_22:3,PS,0.0010265197280606663,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,149,PS-H__0046,PS 14:0_22:4,PS,3.856320880505974e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,150,PS-H__0047,PS 14:0_22:5,PS,2.276501465428148e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,151,PS-H__0048,PS 14:0_22:6,PS,0.0002453025507316241,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,152,PS-H__0058,PS 16:0_18:0,PS,0.015645690101139614,4.6142709082641365e-05,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,153,PS-H__0059,PS 16:0_18:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,154,PS-H__0060,PS 16:0_18:2,PS,0.0001895448060104759,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,155,PS-H__0061,PS 16:0_18:3,PS,2.41375991022637e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,156,PS-H__0062,PS 16:0_20:0,PS,4.117726260443095e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,157,PS-H__0063,PS 16:0_20:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,158,PS-H__0064,PS 16:0_20:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,159,PS-H__0065,PS 16:0_20:3,PS,0.002803023866394878,5.848399731138961e-22,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,160,PS-H__0066,PS 16:0_20:4,PS,0.012707516446435365,1.1015023574537813e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,161,PS-H__0067,PS 16:0_20:5,PS,0.01636235680659636,5.908793779650711e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,162,PS-H__0083,PS 18:0_16:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,163,PS-H__0084,PS 16:1_18:1,PS,0.001253440161638082,0.0,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,164,PS-H__0085,PS 16:1_18:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,165,PS-H__0086,PS 16:1_18:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,166,PS-H__0087,PS 20:0_16:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,167,PS-H__0088,PS 16:1_20:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,168,PS-H__0089,PS 16:1_20:2,PS,0.0004989990928770957,,NOT_COMPUTED,False,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,169,PS-H__0090,PS 16:1_20:3,PS,0.00505115526812185,1.5521150400274107e-26,COMPUTED,True,False,False,False
D0__CAL_R3_K125,D0,125,CAL,R3,170,PS-H__0091,PS 16:1_20:4,PS,0.005480909830727645,2.2062132760486583e-06,COMPUTED,True,True,True,True
D0__CAL_R3_K125,D0,125,CAL,R3,171,PS-H__0092,PS 16:1_20:5,PS,0.0011429387949464772,0.0,COMPUTED,True,False,False,False
