dataset_id,domain,K,split,replicate,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,reportable_truth,candidate_indices
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_22:4,PA,0.0008866338941377613,,NOT_COMPUTED,False,False,False,[15]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_22:5,PA,0.01647364243759865,2.468072849133357e-21,COMPUTED,True,False,False,[16]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:0,PA,5.508131798618726e-07,,NOT_COMPUTED,False,False,False,[17]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:1,PA,0.0,,NOT_COMPUTED,False,False,False,[18]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:2,PA,1.867609307726761e-05,,NOT_COMPUTED,False,False,False,[19]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:3,PA,0.004215080252011767,2.0848804294529445e-25,COMPUTED,True,False,False,[20]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:4,PA,0.005133729146336158,0.0,COMPUTED,True,False,False,[21]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:5,PA,0.015601251970105454,1.2084406194915506e-06,COMPUTED,True,True,True,[22]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:0_24:6,PA,0.0009396819891285153,,NOT_COMPUTED,False,False,False,[23]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_22:1,PA,0.0027418388909694513,2.7869740486546957e-22,COMPUTED,True,False,False,[25]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_22:2,PA,0.0,,NOT_COMPUTED,False,False,False,[26]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_22:3,PA,0.0,,NOT_COMPUTED,False,False,False,[27]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_22:4,PA,0.0037303531222809046,1.0725487017670357e-26,COMPUTED,True,False,False,[28]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:1,PA,9.787748976161372e-05,,NOT_COMPUTED,False,False,False,[30]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:2,PA,0.00013349285767119,,NOT_COMPUTED,False,False,False,[31]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:3,PA,0.0012233508012228884,4.988291937891829e-23,COMPUTED,True,False,False,[32]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:4,PA,0.003178559842916502,0.0,COMPUTED,True,False,False,[33]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:5,PA,0.008145777426634616,1.6807423242431536e-06,COMPUTED,True,True,True,[34]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:1_24:6,PA,0.0033557348782528524,2.7678327811647805e-23,COMPUTED,True,False,False,[35]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_22:2,PA,0.0,,NOT_COMPUTED,False,False,False,[38]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_22:3,PA,0.0011929826070539793,0.0,COMPUTED,True,False,False,[39]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_24:2,PA,0.0004909707069873594,,NOT_COMPUTED,False,False,False,[42]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_24:3,PA,7.725137470938436e-06,,NOT_COMPUTED,False,False,False,[43]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_24:4,PA,0.00740159203911612,1.2955605024761232e-06,COMPUTED,True,True,True,[44]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_24:5,PA,0.003930489505860227,5.22301413451332e-23,COMPUTED,True,False,False,[45]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:2_24:6,PA,0.0005389059671714339,,NOT_COMPUTED,False,False,False,[46]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:3_24:3,PA,3.2271365982647244e-06,,NOT_COMPUTED,False,False,False,[53]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:3_24:4,PA,0.0017586286458934756,5.405470224619869e-27,COMPUTED,True,False,False,[54]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:3_24:5,PA,0.0020322498121166143,4.699191199620973e-30,COMPUTED,True,False,False,[55]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 18:3_24:6,PA,0.001067741505295469,5.471376116439452e-23,COMPUTED,True,False,False,[56]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:0,PA,0.0101288085456224,6.782373822264793e-08,COMPUTED,True,True,True,[57]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:1,PA,0.006466966509508803,1.117228995891181e-21,COMPUTED,True,False,False,[58]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:2,PA,0.0028169167622974466,0.0,COMPUTED,True,False,False,[59]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:3,PA,1.0787063267748754e-05,,NOT_COMPUTED,False,False,False,[60]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:4,PA,2.0671276606223487e-05,,NOT_COMPUTED,False,False,False,[61]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_20:5,PA,0.002483887297232639,4.795200959076887e-07,COMPUTED,True,True,True,[62]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:0,PA,0.0010012737431261804,8.595415296307183e-24,COMPUTED,True,False,False,[63]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:1,PA,2.107259655871381e-06,,NOT_COMPUTED,False,False,False,[64]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:2,PA,1.3084444590723591e-05,,NOT_COMPUTED,False,False,False,[65]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:3,PA,0.015957823764700896,4.804645682849542e-06,COMPUTED,True,True,True,[66]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:4,PA,0.007349277723396992,3.9638344990214443e-07,COMPUTED,True,True,True,[67]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:5,PA,0.001684905634636348,8.633420351512963e-26,COMPUTED,True,False,False,[68]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:0_22:6,PA,0.010934148504154044,5.370413717238744e-22,COMPUTED,True,False,False,[69]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_20:1,PA,0.021886704298913005,1.31743800040475e-06,COMPUTED,True,True,True,[70]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_20:2,PA,0.0,,NOT_COMPUTED,False,False,False,[71]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_20:3,PA,4.388979040651162e-05,,NOT_COMPUTED,False,False,False,[72]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_20:4,PA,8.898139962399832e-05,,NOT_COMPUTED,False,False,False,[73]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:1,PA,1.0167130385929822e-06,,NOT_COMPUTED,False,False,False,[75]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:2,PA,0.002229890597902576,2.087845716854704e-26,COMPUTED,True,False,False,[76]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:3,PA,0.00013799109790880366,,NOT_COMPUTED,False,False,False,[77]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,[78]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:5,PA,0.00047015239947004525,,NOT_COMPUTED,False,False,False,[79]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:1_22:6,PA,0.004442542833083971,3.4349367853815435e-07,COMPUTED,True,True,True,[80]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_20:2,PA,0.0,,NOT_COMPUTED,False,False,False,[81]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_20:3,PA,0.0013961271232940755,0.0,COMPUTED,True,False,False,[82]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_22:2,PA,0.00030536927500672133,,NOT_COMPUTED,False,False,False,[85]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_22:3,PA,1.1347543629263945e-05,,NOT_COMPUTED,False,False,False,[86]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_22:4,PA,2.508792829456178e-07,,NOT_COMPUTED,False,False,False,[87]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_22:5,PA,6.295137396823926e-06,,NOT_COMPUTED,False,False,False,[88]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:2_22:6,PA,0.0006856485571732143,,NOT_COMPUTED,False,False,False,[89]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:3_22:3,PA,4.901993339219455e-05,,NOT_COMPUTED,False,False,False,[93]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:3_22:4,PA,8.820647999156177e-06,,NOT_COMPUTED,False,False,False,[94]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:3_22:5,PA,0.0036281305430568107,2.666359492497569e-26,COMPUTED,True,False,False,[95]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:3_22:6,PA,0.012775883956594942,1.7082854096978475e-05,COMPUTED,True,True,True,[96]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:3_24:6,PA,0.005015030245511917,0.0,COMPUTED,True,False,False,[97]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:4_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,[102]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:4_22:5,PA,1.1868221195037302e-05,,NOT_COMPUTED,False,False,False,[103]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:4_22:6,PA,0.002968322395970131,6.75831525291396e-23,COMPUTED,True,False,False,[104]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:4_24:5,PA,2.844597960968186e-05,,NOT_COMPUTED,False,False,False,[105]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:4_24:6,PA,1.5136453701558557e-05,,NOT_COMPUTED,False,False,False,[106]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:5_22:5,PA,0.004805097743432884,4.839928700745627e-06,COMPUTED,True,True,True,[112]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:5_22:6,PA,0.006211701322966715,3.800224322277966e-22,COMPUTED,True,False,False,[113]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:5_24:5,PA,0.0019910224937653015,1.0192495528992144e-22,COMPUTED,True,False,False,[115]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 20:5_24:6,PA,0.007186535685571013,5.305115778042024e-06,COMPUTED,True,True,True,[116]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_18:1,PA,0.004644433161562396,0.0,COMPUTED,True,False,False,[24]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_18:2,PA,0.011086914830018951,3.7998556747908153e-07,COMPUTED,True,True,True,[36]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_18:3,PA,1.4302629211721223e-05,,NOT_COMPUTED,False,False,False,[47]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_20:1,PA,2.9873815409331382e-05,,NOT_COMPUTED,False,False,False,[74]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_20:2,PA,1.0447904784846775e-05,,NOT_COMPUTED,False,False,False,[83]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_20:3,PA,0.013257687791887664,1.915216071228067e-06,COMPUTED,True,True,True,[90]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_20:4,PA,0.0018755035998587082,0.0,COMPUTED,True,False,False,[98]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:0_20:5,PA,0.0019756174418305555,4.1050962472891655e-30,COMPUTED,True,False,False,[107]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,[37]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_18:3,PA,1.4302049839172494e-05,,NOT_COMPUTED,False,False,False,[48]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_20:2,PA,0.02850386758049627,9.5719108957157e-06,COMPUTED,True,True,True,[84]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_20:3,PA,0.002076212143174539,3.0169454259026433e-22,COMPUTED,True,False,False,[91]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_20:4,PA,0.0014827265617638767,0.0,COMPUTED,True,False,False,[99]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:1_20:5,PA,0.002224232725293558,7.940685238724342e-27,COMPUTED,True,False,False,[108]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:2_18:3,PA,1.1078102659225455e-05,,NOT_COMPUTED,False,False,False,[49]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:2_20:3,PA,0.00026504419386350016,,NOT_COMPUTED,False,False,False,[92]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:2_20:4,PA,0.0005167707114497699,,NOT_COMPUTED,False,False,False,[100]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:2_20:5,PA,1.540900283833444e-06,,NOT_COMPUTED,False,False,False,[109]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:3_20:4,PA,1.952112840617027e-05,,NOT_COMPUTED,False,False,False,[101]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:3_20:5,PA,2.499667008408023e-05,,NOT_COMPUTED,False,False,False,[110]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:3_22:6,PA,0.0008589118512734654,,NOT_COMPUTED,False,False,False,[117]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:4_20:5,PA,0.005027914590769401,9.192161816120512e-22,COMPUTED,True,False,False,[111]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:4_22:5,PA,0.0,,NOT_COMPUTED,False,False,False,[118]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:4_22:6,PA,0.0003580045254067623,,NOT_COMPUTED,False,False,False,[119]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:5_22:5,PA,0.0014167873631571134,0.0,COMPUTED,True,False,False,[120]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:5_22:6,PA,0.0015475586069045816,1.033269613113768e-26,COMPUTED,True,False,False,[121]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 22:6_22:6,PA,0.008369021120662236,4.309852945717786e-06,COMPUTED,True,True,True,[122]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:0_16:1,PA,1.0610385785127374e-07,,NOT_COMPUTED,False,False,False,[6]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:0_18:1,PA,1.8407621284015932e-07,,NOT_COMPUTED,False,False,False,[29]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:0_18:2,PA,4.2141559961005925e-08,,NOT_COMPUTED,False,False,False,[40]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:0_18:3,PA,0.0008240678276843169,,NOT_COMPUTED,False,False,False,[50]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:1_18:2,PA,0.002980229362542429,8.214460717254202e-27,COMPUTED,True,False,False,[41]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:1_18:3,PA,0.007432909325402822,2.325631307227603e-07,COMPUTED,True,True,True,[51]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:2_18:3,PA,0.0,,NOT_COMPUTED,False,False,False,[52]
D0__CAL_R3_K125,D0,125,CAL,R3,PA 24:4_20:5,PA,9.215858078652632e-05,,NOT_COMPUTED,False,False,False,[114]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_17:0,PC,2.3297389802938897e-05,,NOT_COMPUTED,False,False,False,[840]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_17:1,PC,0.01939759459051343,0.0001145978721547401,COMPUTED,True,True,True,[842]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_18:0,PC,0.0010402377246144946,6.481193397950491e-23,COMPUTED,True,False,False,"[702, 811]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_18:1,PC,0.00015133803826996683,,NOT_COMPUTED,False,False,False,"[703, 812]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_18:2,PC,1.1809588656184152e-07,,NOT_COMPUTED,False,False,False,[813]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_18:3,PC,9.02568063054463e-05,,NOT_COMPUTED,False,False,False,[814]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:0,PC,4.897961629894664e-05,,NOT_COMPUTED,False,False,False,"[704, 815]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:1,PC,4.92782799031661e-07,,NOT_COMPUTED,False,False,False,"[705, 816]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:2,PC,1.2270630963266418e-05,,NOT_COMPUTED,False,False,False,"[706, 817]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:3,PC,0.00013171712026998277,,NOT_COMPUTED,False,False,False,"[707, 818]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:4,PC,0.0011782078568720125,3.685863517840531e-23,COMPUTED,True,False,False,"[708, 819]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_20:5,PC,0.0015418154588583107,0.0,COMPUTED,True,False,False,"[709, 820]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_22:5,PC,0.006046494357430755,2.5009025863119062e-06,COMPUTED,True,True,True,[710]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 12:0_22:6,PC,2.8214738482856734e-08,,NOT_COMPUTED,False,False,False,[711]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_16:0,PC,2.3430876521677223e-08,,NOT_COMPUTED,False,False,False,[830]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_16:1,PC,0.007973280910808409,4.765168122498371e-30,COMPUTED,True,False,False,[831]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_17:0,PC,0.0009300848191124672,,NOT_COMPUTED,False,False,False,"[744, 844]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_17:1,PC,0.00031054735591730235,,NOT_COMPUTED,False,False,False,"[745, 845]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_18:0,PC,8.09948446876897e-07,,NOT_COMPUTED,False,False,False,"[722, 832]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_18:1,PC,1.3254709470016578e-05,,NOT_COMPUTED,False,False,False,"[723, 833]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[724, 834]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_18:3,PC,0.000106599297712472,,NOT_COMPUTED,False,False,False,"[725, 835]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:0,PC,3.505522431538182e-05,,NOT_COMPUTED,False,False,False,[726]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:1,PC,0.005667140855900286,2.0505513976218942e-06,COMPUTED,True,True,True,[727]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:2,PC,9.829666580779022e-05,,NOT_COMPUTED,False,False,False,[728]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:3,PC,6.936106398319952e-05,,NOT_COMPUTED,False,False,False,[729]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:4,PC,1.5019635911721745e-05,,NOT_COMPUTED,False,False,False,[730]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 13:0_20:5,PC,0.000723042267286928,,NOT_COMPUTED,False,False,False,"[731, 836]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_15:0,PC,0.00040489205591392585,,NOT_COMPUTED,False,False,False,[837]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_16:0,PC,4.608223069258077e-06,,NOT_COMPUTED,False,False,False,"[712, 821]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_16:1,PC,7.94548698657441e-08,,NOT_COMPUTED,False,False,False,"[713, 822]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_17:0,PC,0.0013163506022291732,0.0,COMPUTED,True,False,False,"[738, 841]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_17:1,PC,1.6161633303887044e-05,,NOT_COMPUTED,False,False,False,"[741, 843]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_18:0,PC,8.216687947051327e-05,,NOT_COMPUTED,False,False,False,"[714, 823]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_18:1,PC,3.0496623726415904e-05,,NOT_COMPUTED,False,False,False,"[715, 824]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[716, 825]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_18:3,PC,0.00010385563864298085,,NOT_COMPUTED,False,False,False,"[717, 826]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 14:0_20:5,PC,0.002557912998346609,3.631155612358053e-21,COMPUTED,True,False,False,[718]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_15:0,PC,0.0003736622471871271,,NOT_COMPUTED,False,False,False,"[746, 846]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_16:0,PC,0.000255525086375887,,NOT_COMPUTED,False,False,False,"[732, 838]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_16:1,PC,2.4373927899821573e-05,,NOT_COMPUTED,False,False,False,"[733, 839]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_17:0,PC,0.0005654184991243139,,NOT_COMPUTED,False,False,False,"[747, 847]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_17:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[748, 848]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_18:0,PC,0.0,,NOT_COMPUTED,False,False,False,[734]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_18:1,PC,0.00024599840514835045,,NOT_COMPUTED,False,False,False,[735]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_18:2,PC,0.0003866627712952248,,NOT_COMPUTED,False,False,False,[736]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 15:0_18:3,PC,0.0,,NOT_COMPUTED,False,False,False,[737]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:0_16:0,PC,9.369614138215073e-06,,NOT_COMPUTED,False,False,False,"[719, 827]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:0_16:1,PC,1.2199553344385064e-06,,NOT_COMPUTED,False,False,False,"[720, 828]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:0_17:0,PC,7.68986772260228e-06,,NOT_COMPUTED,False,False,False,[739]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:0_17:1,PC,2.2537160428756388e-05,,NOT_COMPUTED,False,False,False,[742]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:1_16:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[721, 829]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC 16:1_17:1,PC,0.017264903148684927,7.94496344473071e-05,COMPUTED,True,True,True,[743]
D0__CAL_R3_K125,D0,125,CAL,R3,PC 17:0_16:1,PC,0.0009951232989868306,,NOT_COMPUTED,False,False,False,[740]
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_18:0,PC,0.0,,NOT_COMPUTED,False,False,False,[849]
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_18:1,PC,0.013169123181447485,6.202788388314836e-06,COMPUTED,True,True,True,[850]
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:0,PC,6.16756959194978e-06,,NOT_COMPUTED,False,False,False,"[749, 851]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:1,PC,1.0314024826058341e-07,,NOT_COMPUTED,False,False,False,"[750, 852]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[751, 853]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:3,PC,4.29273174405606e-07,,NOT_COMPUTED,False,False,False,"[752, 854]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:4,PC,3.347033747531335e-05,,NOT_COMPUTED,False,False,False,"[753, 855]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_20:5,PC,2.5104716989171002e-05,,NOT_COMPUTED,False,False,False,"[754, 856]"
D0__CAL_R3_K125,D0,125,CAL,R3,PC O-12:0_22:0,PC,2.3116646762642096e-08,,NOT_COMPUTED,False,False,False,[755]
