dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,base_dataset_id,severity,rho_zero_status,raw_solver_reported,reportable_truth
MILD__CAL_R4_K050,CAL,R4,K050,50,0,PA-H__0075,PA 16:0_24:0,0.05461598103754159,True,True,False,0.0043383259655542065,0.729606198131629,0.7748217721703936,0.44170172724713597,PA,0.16755576280234685,B2_U7_U22,7,spectral_easy_spatial_high,0.16836124794745483,0.15682101806239737,0.15682101806239737,0.16836124794745483,0.0,0.0,0.0,0.0,121,0.9843237153864585,2.0,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,7,PA-H__0119,PA 18:0_22:2,0.0013904818817343828,False,False,False,0.0,0.27393752390511106,0.8394493239810369,0.7712444256096473,PA,0.36260158405766385,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,8,PA-H__0120,PA 18:0_22:3,0.015429346644973457,True,True,False,2.3360730120558206e-06,0.26685411549166754,0.7994055605507371,0.7822770241404187,PA,0.35607658490927657,B1_U95_U125,125,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,331,-0.24520877146978157,0.6170676298438253,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,9,PA-H__0121,PA 18:0_22:4,0.005466808797759813,False,False,False,5.120350281877788e-06,0.18925162859522815,0.8691673191165914,0.8645836840369737,PA,0.31323723028330897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,10,PA-H__0122,PA 18:0_22:5,0.010849673817390737,False,False,False,3.434646245999694e-06,0.13936661280823676,0.9374908882297373,0.9345818680853585,PA,0.21638151697754526,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,13,PA-H__0128,PA 18:0_24:4,0.01128207066625641,True,True,False,4.424405745933963e-06,0.19065424453428229,0.8372950741847822,0.832749852444057,PA,0.362995178164235,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.04355266034180107,0.06944444444444445,0.043333667178812665,0.0,336,-0.22314158658320196,0.7303443264893795,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,17,PA-H__0141,PA 18:1_22:1,0.0016745671535135867,False,False,False,0.0,0.46175873097333114,0.9022714644699661,0.6587714343940032,PA,0.2905844069806663,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,18,PA-H__0142,PA 18:1_22:2,0.04704652184154985,True,True,False,0.00017576385836482145,0.40366716929733215,0.9248799886279087,0.7196223801768364,PA,0.2906984620156129,B2_U60_U84,84,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,260,-0.22111422789343635,2.0,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,19,PA-H__0143,PA 18:1_22:3,0.0022401033135174336,False,False,False,5.018529054173004e-06,0.26035456632127724,0.8639124793194024,0.8037028144235677,PA,0.33467634555443054,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,20,PA-H__0144,PA 18:1_22:4,0.0023409378340929383,False,False,False,1.21012359911403e-18,0.23118051955905902,0.7349039762795926,0.7251473077432745,PA,0.45741325188581883,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,27,PA-H__0163,PA 22:1_18:2,0.0038785902622066326,False,False,False,7.246521836489182e-06,0.3672416022212644,0.8804726866933393,0.607232220086111,PA,0.42728280324989093,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,28,PA-H__0164,PA 18:2_22:2,0.022385714282921375,True,True,False,1.9666115243984627e-05,0.47866516502254414,0.8685597534716455,0.7219248581633445,PA,0.21330629332370504,B2_U60_U84,60,spectral_hard_spatial_low,0.8323037766830871,0.8063054187192118,0.8063054187192118,0.8323037766830871,0.8432257966252498,0.7037037037037037,0.39242033148640376,0.11301891386763883,163,-0.22111422789343635,0.7802037075442214,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,48,PA-H__0218,PA 20:1_20:2,0.01297692663000823,True,True,False,1.0139446073792823e-05,0.4799544894237642,0.9253440230489325,0.6127851649721114,PA,0.31029505444836114,B1_U9_U37,37,spectral_easy_spatial_high,0.15578981937602626,0.15053530377668312,0.15053530377668312,0.15578981937602626,0.0,0.0,0.0,0.0,390,0.9962368569842857,0.5340342571614348,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,49,PA-H__0219,PA 20:1_20:3,0.054726742484233336,True,True,False,0.0003226292047319556,0.2950230689775499,0.8311619582958673,0.670144021014576,PA,0.44720802111394947,B1_U95_U125,95,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,284,-0.24520877146978157,2.0,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,55,PA-H__0226,PA 20:1_22:4,0.0033842895437004358,False,False,False,3.4286835308230848e-18,0.34668458838690386,0.780619943822926,0.7254488250437023,PA,0.3415915206294644,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
MILD__CAL_R4_K050,CAL,R4,K050,50,58,PA-H__0236,PA 20:2_20:2,0.020123030228152827,True,True,False,3.766770818008179e-05,0.4107496994340883,0.9505388151236878,0.7219248581633445,PA,0.2812217589121609,B1_U59_U80,80,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,218,-0.26985311287151126,0.5,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,69,PA-H__0274,PA 22:1_20:4,0.019459550482364158,True,True,False,9.258574643863521e-05,0.4982506449670433,0.7912873858859593,0.6692801545595407,PA,0.24475949945411957,B1_U59_U80,59,spectral_hard_spatial_low,0.679983579638752,0.7071789819376026,0.679983579638752,0.7071789819376026,0.12131038262682024,0.13592233009708737,0.062262277778382835,0.0,109,-0.26985311287151126,0.7303443264893795,50,CAL_R4_K050,MILD,COMPUTED,True,True
MILD__CAL_R4_K050,CAL,R4,K050,50,72,PA-H__0277,PA 20:4_22:4,0.0014559861776261695,False,False,False,2.708229481514602e-07,0.48634054946811606,0.6664725514235691,0.6353761278352141,PA,0.28586225820427874,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,50,CAL_R4_K050,MILD,COMPUTED,True,False
