dataset_id,severity,split,lipid_name,molecular_truth,reportable_truth,raw_solver_reported,X_hat,rho_zero
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 18:0_20:4,True,True,True,0.028153549795701085,3.031897273193123e-06
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 18:1_20:3,True,True,True,0.009240657419946495,0.0
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 18:2_20:2,False,False,True,0.0025646387779676262,1.438717825258682e-09
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 20:1_18:3,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_18:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_18:2,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:2,True,True,True,0.02274970279219995,1.3575207862575189e-21
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:3,False,False,True,0.005706597329688453,1.0180389775169776e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:4,False,False,True,0.0021675888185155303,1.6880331857763703e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_20:5,True,True,True,0.008033298058009014,7.904182351973615e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 18:0_17:1,True,True,True,0.015114372072300174,3.0641939060695392e-06
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_18:2,True,True,True,0.029660937298498277,0.0016060738542958495
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 20:0_17:1,True,True,True,0.026288612303721842,9.590955245902178e-06
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_20:1,False,False,True,0.006494356813133714,6.47443954336403e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_20:2,True,True,True,0.023909500016942805,2.4388647584646254e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_20:3,True,True,True,0.005279803946376023,0.0
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:1_20:4,False,False,True,0.0027971030137209844,3.393801965643797e-21
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PG 17:0_17:0,True,True,True,0.028194830672474663,1.4599496458525665e-05
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_18:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:0_16:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:0_16:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_17:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:0_16:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_16:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_18:0,True,True,True,0.01257809508154696,0.000142676144778892
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_18:2,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_17:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:0_17:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:0_17:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC O-16:1_17:1,True,True,True,0.010405556640308579,9.838815306863759e-05
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_18:2,True,True,True,0.00851175074299636,5.324100357964024e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_20:0,True,True,True,0.011113502205457076,3.667236942067574e-06
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_20:1,True,True,True,0.006270560170838531,4.951019329273616e-07
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_20:2,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_20:3,True,True,True,0.029508867178428565,2.5606798422424677e-05
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:0_20:4,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:1_17:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 18:0_14:1,True,True,True,0.028433696684616747,0.00026334673730432363
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 20:0_14:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 14:1_20:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:0_18:0,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:0_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:0_18:2,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:1_16:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 18:0_16:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:1_18:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 16:1_18:2,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 17:0_17:0,True,True,True,0.030077367988331535,3.192665607768502e-05
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 17:0_17:1,False,False,False,0,
NNLS_FULL_LIBRARY_5PCT__CAL_R71_K125,FULL_LIBRARY_5PCT,CAL,PC 17:1_17:1,False,False,False,0,
