dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D0__CAL_R1_K125,D0,125,CAL,R1,72,PA-H__0219,PA 20:1_20:3,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,73,PA-H__0220,PA 20:1_20:4,PA,0.0014716534180492264,3.384541383916187e-24,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,74,PA-H__0222,PA 22:0_20:1,PA,3.37378056391754e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,75,PA-H__0223,PA 20:1_22:1,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,76,PA-H__0224,PA 20:1_22:2,PA,0.0018832069650138287,1.5652140765486438e-26,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,77,PA-H__0225,PA 20:1_22:3,PA,0.001879719564177877,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,78,PA-H__0226,PA 20:1_22:4,PA,1.3606589884110421e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,79,PA-H__0227,PA 20:1_22:5,PA,0.0018295181601769015,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,80,PA-H__0228,PA 20:1_22:6,PA,0.005039991791635266,3.434936574944214e-07,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,81,PA-H__0236,PA 20:2_20:2,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,82,PA-H__0237,PA 20:2_20:3,PA,0.00024647895423293963,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,83,PA-H__0240,PA 22:0_20:2,PA,1.2824934588657804e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,84,PA-H__0241,PA 22:1_20:2,PA,0.021017046143147637,9.571910905817733e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,85,PA-H__0242,PA 20:2_22:2,PA,0.00022193974114725852,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,86,PA-H__0243,PA 20:2_22:3,PA,0.0012399180660413432,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,87,PA-H__0244,PA 20:2_22:4,PA,3.180829861149465e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,88,PA-H__0245,PA 20:2_22:5,PA,0.00016058107188026048,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,89,PA-H__0246,PA 20:2_22:6,PA,0.0008653122412759123,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,90,PA-H__0257,PA 22:0_20:3,PA,0.019501872021987922,1.9152160433598193e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,91,PA-H__0258,PA 22:1_20:3,PA,0.0020224037709401198,1.900030962046587e-22,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,92,PA-H__0259,PA 22:2_20:3,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,93,PA-H__0260,PA 20:3_22:3,PA,0.000907565722335029,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,94,PA-H__0261,PA 20:3_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,95,PA-H__0262,PA 20:3_22:5,PA,0.0017944446400856616,2.3605738174510456e-26,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,96,PA-H__0263,PA 20:3_22:6,PA,0.014582658603816514,1.7082854056259504e-05,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,97,PA-H__0270,PA 20:3_24:6,PA,0.0055763662700160236,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,98,PA-H__0273,PA 22:0_20:4,PA,0.0038692147104012957,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,99,PA-H__0274,PA 22:1_20:4,PA,0.00035450655717975035,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,100,PA-H__0275,PA 22:2_20:4,PA,1.4269383373116364e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,101,PA-H__0276,PA 22:3_20:4,PA,3.564432843659098e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,102,PA-H__0277,PA 20:4_22:4,PA,7.231650974203327e-10,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,103,PA-H__0278,PA 20:4_22:5,PA,2.6485088323886683e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,104,PA-H__0279,PA 20:4_22:6,PA,0.00014058461726280933,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,105,PA-H__0285,PA 20:4_24:5,PA,3.152995403583059e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,106,PA-H__0286,PA 20:4_24:6,PA,7.400076635771551e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,107,PA-H__0288,PA 22:0_20:5,PA,0.0011920439563195958,1.748472282678877e-31,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,108,PA-H__0289,PA 22:1_20:5,PA,0.002644198560163266,4.2135743212734266e-23,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,109,PA-H__0290,PA 22:2_20:5,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,110,PA-H__0291,PA 22:3_20:5,PA,1.695659750752951e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,111,PA-H__0292,PA 22:4_20:5,PA,0.004835495913811571,3.427089955816847e-22,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,112,PA-H__0293,PA 20:5_22:5,PA,0.00626097254450297,4.839928656055083e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,113,PA-H__0294,PA 20:5_22:6,PA,0.003707202801767605,3.971290444816535e-23,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,114,PA-H__0299,PA 24:4_20:5,PA,2.0940606909194822e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,115,PA-H__0300,PA 20:5_24:5,PA,0.0026207490554530717,1.7152101062163613e-22,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,116,PA-H__0301,PA 20:5_24:6,PA,0.005348057536612061,5.305115748128681e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,117,PA-H__0344,PA 22:3_22:6,PA,7.663181446484959e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,118,PA-H__0353,PA 22:4_22:5,PA,1.407160301914603e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,119,PA-H__0354,PA 22:4_22:6,PA,7.248394455770705e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,120,PA-H__0362,PA 22:5_22:5,PA,0.001205611113635642,0.0,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,121,PA-H__0363,PA 22:5_22:6,PA,0.0014348929785590265,1.914326984796069e-26,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,122,PA-H__0371,PA 22:6_22:6,PA,0.011042693439539097,4.309852915983235e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,123,PA-H__0472,PA 17:0_24:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,124,PA-H__0494,PA 17:1_24:4,PA,3.1157274649933025e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,125,PS-H__0015,PS 12:0_22:0,PS,1.661265807643411e-07,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,126,PS-H__0016,PS 12:0_22:1,PS,1.8227818805032508e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,127,PS-H__0017,PS 12:0_22:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,128,PS-H__0018,PS 12:0_22:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,129,PS-H__0019,PS 12:0_22:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,130,PS-H__0020,PS 12:0_22:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,131,PS-H__0021,PS 12:0_22:6,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,132,PS-H__0022,PS 12:0_24:0,PS,4.888430406547819e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,133,PS-H__0023,PS 12:0_24:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,134,PS-H__0024,PS 12:0_24:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,135,PS-H__0025,PS 12:0_24:3,PS,0.00644951378460037,2.871974135829485e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,136,PS-H__0026,PS 12:0_24:4,PS,0.023916749743971375,9.028277165531793e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,137,PS-H__0027,PS 12:0_24:5,PS,0.0025491200487232682,2.0263802923848095e-22,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,138,PS-H__0028,PS 12:0_24:6,PS,0.0009063303380563428,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,139,PS-H__0036,PS 14:0_20:0,PS,0.00028662124433519783,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,140,PS-H__0037,PS 14:0_20:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,141,PS-H__0038,PS 14:0_20:2,PS,0.00021344413673399538,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,142,PS-H__0039,PS 14:0_20:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,143,PS-H__0040,PS 14:0_20:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,144,PS-H__0041,PS 14:0_20:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,145,PS-H__0042,PS 14:0_22:0,PS,4.6033843806943465e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,146,PS-H__0043,PS 14:0_22:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,147,PS-H__0044,PS 14:0_22:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,148,PS-H__0045,PS 14:0_22:3,PS,0.0006131194729859441,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,149,PS-H__0046,PS 14:0_22:4,PS,1.5490565124621345e-07,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,150,PS-H__0047,PS 14:0_22:5,PS,8.998463331615997e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,151,PS-H__0048,PS 14:0_22:6,PS,4.879195327846506e-06,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,152,PS-H__0058,PS 16:0_18:0,PS,0.013403536635483618,4.6142708834554725e-05,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,153,PS-H__0059,PS 16:0_18:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,154,PS-H__0060,PS 16:0_18:2,PS,0.0009974441280261902,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,155,PS-H__0061,PS 16:0_18:3,PS,3.817615984528156e-09,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,156,PS-H__0062,PS 16:0_20:0,PS,4.6703260983149615e-07,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,157,PS-H__0063,PS 16:0_20:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,158,PS-H__0064,PS 16:0_20:2,PS,4.824152152645931e-07,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,159,PS-H__0065,PS 16:0_20:3,PS,0.0037891758799847874,1.1571022347578598e-22,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,160,PS-H__0066,PS 16:0_20:4,PS,0.006833148593585544,1.1015023303041625e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,161,PS-H__0067,PS 16:0_20:5,PS,0.014913801924142055,5.908793859325891e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,162,PS-H__0083,PS 18:0_16:1,PS,4.240991172222614e-08,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,163,PS-H__0084,PS 16:1_18:1,PS,0.00041731642169703465,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,164,PS-H__0085,PS 16:1_18:2,PS,3.654026508880789e-07,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,165,PS-H__0086,PS 16:1_18:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,166,PS-H__0087,PS 20:0_16:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,167,PS-H__0088,PS 16:1_20:1,PS,4.4459210857367864e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,168,PS-H__0089,PS 16:1_20:2,PS,0.001254936876340342,3.245599904331251e-27,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,169,PS-H__0090,PS 16:1_20:3,PS,0.0010136222863160957,2.733507139849814e-26,COMPUTED,True,False,False,False
D0__CAL_R1_K125,D0,125,CAL,R1,170,PS-H__0091,PS 16:1_20:4,PS,0.007271038497988859,2.206213218245607e-06,COMPUTED,True,True,True,True
D0__CAL_R1_K125,D0,125,CAL,R1,171,PS-H__0092,PS 16:1_20:5,PS,8.3494742994955e-06,,NOT_COMPUTED,False,False,False,False
