threshold,N_retained,TP,FP,FN,FDR,FDR_lower95,FDR_upper95,precision,raw_solver_TP,raw_solver_FP,raw_solver_FN,filtered_TP,filtered_FP,filtered_FN,true_positive_retention,TP_retention,filter_induced_true_loss,filter_induced_true_loss_fraction,all_truth_recall,reportable_truth_recall,coverage
1.8044274493561375e-21,412,361,51,14,0.12378640776699029,0.09541778969824269,0.15910579513347486,0.8762135922330098,361,354,14,361,51,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5762237762237762
1.763297825970025e-21,413,361,52,14,0.12590799031476999,0.0973224792671986,0.16138849234726965,0.87409200968523,361,354,14,361,52,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5776223776223777
1.670227367662012e-21,414,361,53,14,0.1280193236714976,0.09922149105678463,0.16365682439498525,0.8719806763285024,361,354,14,361,53,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.579020979020979
1.6017065657952228e-21,415,361,54,14,0.13012048192771083,0.10111477387501266,0.16591098602850585,0.8698795180722891,361,354,14,361,54,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5804195804195804
1.5916605023149843e-21,416,361,55,14,0.13221153846153846,0.10300228103372425,0.16815116612813294,0.8677884615384616,361,354,14,361,55,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5818181818181818
1.5904566026593896e-21,417,361,56,14,0.1342925659472422,0.10488397004977214,0.17037754801765315,0.8657074340527577,361,354,14,361,56,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5832167832167832
1.5813289811911158e-21,418,361,57,14,0.13636363636363635,0.10675980236953479,0.1725903097558436,0.8636363636363636,361,354,14,361,57,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5846153846153846
1.5640873485671245e-21,419,361,58,14,0.13842482100238662,0.10862974311458695,0.17478962440659285,0.8615751789976134,361,354,14,361,58,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.586013986013986
1.5551330825404126e-21,420,361,59,14,0.14047619047619048,0.11049376084658732,0.17697566028958114,0.8595238095238096,361,354,14,361,59,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5874125874125874
1.5235177254911822e-21,421,361,60,14,0.14251781472684086,0.11235182734965102,0.1791485812132568,0.8574821852731591,361,354,14,361,60,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5888111888111888
1.5201738870452807e-21,422,361,61,14,0.14454976303317535,0.11420391742865646,0.18130854669166127,0.8554502369668247,361,354,14,361,61,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5902097902097903
1.4803903302136402e-21,423,361,62,14,0.14657210401891252,0.11605000872209625,0.18345571214649736,0.8534278959810875,361,354,14,361,62,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5916083916083916
1.3701189967155833e-21,424,361,63,14,0.14858490566037735,0.11789008152822464,0.1855902290956926,0.8514150943396226,361,354,14,361,63,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.593006993006993
1.3631097981002629e-21,425,361,64,14,0.15058823529411763,0.11972411864337595,0.18771224532958414,0.8494117647058823,361,354,14,361,64,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5944055944055944
1.3185107985816645e-21,426,361,65,14,0.15258215962441316,0.12155210521144352,0.18982190507574312,0.8474178403755869,361,354,14,361,65,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5958041958041959
1.2686066919119686e-21,427,361,66,14,0.15456674473067916,0.1233740285836018,0.1919193491533539,0.8454332552693209,361,354,14,361,66,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5972027972027972
1.2065608434464768e-21,428,361,67,14,0.15654205607476634,0.12518987818744692,0.19400471511798084,0.8434579439252337,361,354,14,361,67,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.5986013986013986
1.184643841016809e-21,429,361,68,14,0.1585081585081585,0.12699964540480516,0.19607813739747457,0.8414918414918415,361,354,14,361,68,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6
1.1626870845456277e-21,430,361,69,14,0.16046511627906976,0.12880332345752893,0.19813974741969886,0.8395348837209302,361,354,14,361,69,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6013986013986014
1.1488281590172721e-21,431,361,70,14,0.16241299303944315,0.13060090730066465,0.2001896737327018,0.8375870069605569,361,354,14,361,70,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6027972027972028
1.1195917328137909e-21,432,361,71,14,0.16435185185185186,0.13239239352242863,0.2022280421178934,0.8356481481481481,361,354,14,361,71,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6041958041958042
1.0739954375852422e-21,433,361,72,14,0.16628175519630484,0.13417778025047994,0.204254975696746,0.8337182448036952,361,354,14,361,72,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6055944055944056
1.0701025770671594e-21,434,361,73,14,0.16820276497695852,0.1359570670640235,0.2062705950314876,0.8317972350230415,361,354,14,361,73,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.606993006993007
1.0081658484800731e-21,435,361,74,14,0.17011494252873563,0.13773025491131535,0.20827501822021643,0.8298850574712644,361,354,14,361,74,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6083916083916084
9.920215363367616e-22,436,361,75,14,0.1720183486238532,0.13949734603218175,0.21026836098683113,0.8279816513761468,361,354,14,361,75,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6097902097902098
9.796476276623312e-22,437,361,76,14,0.17391304347826086,0.14125834388519287,0.21225073676613576,0.8260869565217391,361,354,14,361,76,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6111888111888112
9.608010460588103e-22,438,361,77,14,0.17579908675799086,0.1430132530791643,0.21422225678445067,0.8242009132420092,361,354,14,361,77,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6125874125874126
9.337421629793813e-22,439,361,78,14,0.1776765375854214,0.14476207930868562,0.21618303013603252,0.8223234624145785,361,354,14,361,78,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6139860139860139
9.031989245466203e-22,440,361,79,14,0.17954545454545454,0.1465048292933988,0.2181331638555825,0.8204545454545454,361,354,14,361,79,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6153846153846154
8.72821890580225e-22,441,361,80,14,0.18140589569160998,0.14824151072077268,0.22007276298709916,0.81859410430839,361,354,14,361,80,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6167832167832168
8.346556652535806e-22,442,361,81,14,0.1832579185520362,0.1499721321921392,0.22200193064931414,0.8167420814479638,361,354,14,361,81,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6181818181818182
8.308837331956584e-22,443,361,82,14,0.18510158013544017,0.15169670317177508,0.2239207680979276,0.8148984198645598,361,354,14,361,82,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6195804195804195
8.059131178209291e-22,444,361,83,14,0.18693693693693694,0.1534152339388294,0.225829374784846,0.8130630630630631,361,354,14,361,83,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.620979020979021
7.966554687100062e-22,445,361,84,14,0.18876404494382024,0.15512773554191361,0.22772784841460852,0.8112359550561797,361,354,14,361,84,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6223776223776224
7.806771380846688e-22,446,361,85,14,0.1905829596412556,0.1568342197561828,0.22961628499817546,0.8094170403587444,361,354,14,361,85,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6237762237762238
7.523317623212343e-22,447,361,86,14,0.19239373601789708,0.15853469904275133,0.23149477890423734,0.8076062639821029,361,354,14,361,86,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6251748251748251
7.440447264338184e-22,448,361,87,14,0.19419642857142858,0.16022918651029588,0.2333634229081939,0.8058035714285714,361,354,14,361,87,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6265734265734266
7.409769742581693e-22,449,361,88,14,0.19599109131403117,0.1619176958787113,0.23522230823894097,0.8040089086859689,361,354,14,361,88,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.627972027972028
7.261367879375349e-22,450,361,89,14,0.19777777777777777,0.16360024144469276,0.2370715246235917,0.8022222222222222,361,354,14,361,89,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6293706293706294
6.940283962561027e-22,451,361,90,14,0.19955654101995565,0.16527683804912835,0.23891116033025295,0.8004434589800443,361,354,14,361,90,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6307692307692307
6.930546768583971e-22,452,361,91,14,0.2013274336283186,0.16694750104619213,0.2407413022089658,0.7986725663716814,361,354,14,361,91,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6321678321678321
6.70736871790306e-22,453,361,92,14,0.20309050772626933,0.16861224627403834,0.24256203573091453,0.7969094922737306,361,354,14,361,92,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6335664335664336
6.187482077061085e-22,454,361,93,14,0.20484581497797358,0.1702710900270011,0.24437344502599925,0.7951541850220264,361,354,14,361,93,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.634965034965035
5.954946999881783e-22,455,361,94,14,0.20659340659340658,0.17192404902921288,0.24617561291886286,0.7934065934065934,361,354,14,361,94,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6363636363636364
5.845682331241632e-22,456,361,95,14,0.20833333333333334,0.17357114040955957,0.24796862096345457,0.7916666666666666,361,354,14,361,95,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6377622377622377
5.803468501161706e-22,457,361,96,14,0.2100656455142232,0.17521238167789593,0.24975254947621028,0.7899343544857768,361,354,14,361,96,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6391608391608392
5.74882053177663e-22,458,361,97,14,0.21179039301310043,0.17684779070245002,0.25152747756792054,0.7882096069868996,361,354,14,361,97,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6405594405594406
5.746629941714938e-22,459,361,98,14,0.21350762527233116,0.1784773856883503,0.2532934831743572,0.7864923747276689,361,354,14,361,98,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.641958041958042
5.628623551270844e-22,460,361,99,14,0.21521739130434783,0.1801011851572125,0.25505064308572045,0.7847826086956522,361,354,14,361,99,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6433566433566433
5.465558245267346e-22,461,361,100,14,0.21691973969631237,0.18171920792772844,0.2567990329749683,0.7830802603036876,361,354,14,361,100,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6447552447552447
5.305995313138104e-22,462,361,101,14,0.21861471861471862,0.18333147309720182,0.25853872742508366,0.7813852813852814,361,354,14,361,101,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6461538461538462
4.841692269704888e-22,463,361,102,14,0.2203023758099352,0.18493800002398028,0.2602697999553324,0.7796976241900648,361,354,14,361,102,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6475524475524476
4.603602926083046e-22,464,361,103,14,0.22198275862068967,0.1865388083107345,0.2619923230465623,0.7780172413793104,361,354,14,361,103,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6489510489510489
4.480725644099663e-22,465,361,104,14,0.22365591397849463,0.18813391778854127,0.2637063681655893,0.7763440860215054,361,354,14,361,104,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6503496503496503
4.0889589165189335e-22,466,361,105,14,0.22532188841201717,0.18972334850172579,0.2654120057887149,0.7746781115879828,361,354,14,361,105,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6517482517482518
4.0216556710224286e-22,467,361,106,14,0.22698072805139186,0.19130712069342587,0.2671093054244171,0.7730192719486081,361,354,14,361,106,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6531468531468532
3.886607475748465e-22,468,361,107,14,0.22863247863247863,0.1928852547918385,0.2687983356352517,0.7713675213675214,361,354,14,361,107,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6545454545454545
3.4371376943041677e-22,469,361,108,14,0.2302771855010661,0.1944577713971154,0.2704791640590034,0.7697228144989339,361,354,14,361,108,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6559440559440559
3.4132699318237423e-22,470,361,109,14,0.23191489361702128,0.19602469126887284,0.2721518574291188,0.7680851063829788,361,354,14,361,109,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6573426573426573
3.090190754524851e-22,471,361,110,14,0.23354564755838642,0.19758603531428634,0.27381648159445593,0.7664543524416136,361,354,14,361,110,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6587412587412588
3.0100589162302054e-22,472,361,111,14,0.23516949152542374,0.19914182457673923,0.2754731015383796,0.7648305084745762,361,354,14,361,111,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6601398601398601
2.953433977174901e-22,473,361,112,14,0.23678646934460887,0.20069208022499843,0.27712178139723304,0.7632135306553911,361,354,14,361,112,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6615384615384615
2.947472382706497e-22,474,361,113,14,0.23839662447257384,0.20223682354289102,0.2787625844782119,0.7616033755274262,361,354,14,361,113,14,1.0,1.0,0,0.0,0.9626666666666667,0.9626666666666667,0.6629370629370629
