arm,score,threshold,TP,FP,FDR,precision,all_truth_recall,TP_retention,reportable_truth_recall,coverage,solver_FN,post_solver_true_loss
MILD_NNLS,X_hat,0.014674515294907455,52,3,0.05454545454545454,0.9454545454545454,0.416,0.416,0.416,0.26066350710900477,0,73
MILD_NNLS,X_hat,0.014484504494967314,52,4,0.07142857142857142,0.9285714285714286,0.416,0.416,0.416,0.26540284360189575,0,73
MILD_NNLS,X_hat,0.014304456635737827,53,4,0.07017543859649122,0.9298245614035088,0.424,0.424,0.424,0.27014218009478674,0,72
MILD_NNLS,X_hat,0.013662682868544792,53,5,0.08620689655172414,0.9137931034482759,0.424,0.424,0.424,0.27488151658767773,0,72
MILD_NNLS,X_hat,0.013349541200931087,54,5,0.0847457627118644,0.9152542372881356,0.432,0.432,0.432,0.2796208530805687,0,71
MILD_NNLS,X_hat,0.012961993441570384,55,5,0.08333333333333333,0.9166666666666666,0.44,0.44,0.44,0.2843601895734597,0,70
MILD_NNLS,X_hat,0.01282613310691568,56,5,0.08196721311475409,0.9180327868852459,0.448,0.448,0.448,0.2890995260663507,0,69
MILD_NNLS,X_hat,0.012693685155800164,56,6,0.0967741935483871,0.9032258064516129,0.448,0.448,0.448,0.2938388625592417,0,69
MILD_NNLS,X_hat,0.012586186526031138,56,7,0.1111111111111111,0.8888888888888888,0.448,0.448,0.448,0.2985781990521327,0,69
MILD_NNLS,X_hat,0.012416798774639977,57,7,0.109375,0.890625,0.456,0.456,0.456,0.3033175355450237,0,68
MILD_NNLS,X_hat,0.012080289049489096,58,7,0.1076923076923077,0.8923076923076924,0.464,0.464,0.464,0.3080568720379147,0,67
MILD_NNLS,X_hat,0.012054262243989438,59,7,0.10606060606060606,0.8939393939393939,0.472,0.472,0.472,0.3127962085308057,0,66
MILD_NNLS,X_hat,0.012016046082271014,60,7,0.1044776119402985,0.8955223880597015,0.48,0.48,0.48,0.3175355450236967,0,65
MILD_NNLS,X_hat,0.011790539851074438,61,7,0.10294117647058823,0.8970588235294118,0.488,0.488,0.488,0.3222748815165877,0,64
MILD_NNLS,X_hat,0.01139053012683264,62,7,0.10144927536231885,0.8985507246376812,0.496,0.496,0.496,0.32701421800947866,0,63
MILD_NNLS,X_hat,0.011328789785131908,63,7,0.1,0.9,0.504,0.504,0.504,0.33175355450236965,0,62
MILD_NNLS,X_hat,0.011270374281856638,64,7,0.09859154929577464,0.9014084507042254,0.512,0.512,0.512,0.33649289099526064,0,61
MILD_NNLS,X_hat,0.011156757090457336,65,7,0.09722222222222222,0.9027777777777778,0.52,0.52,0.52,0.3412322274881517,0,60
MILD_NNLS,X_hat,0.010723414035108805,66,7,0.0958904109589041,0.9041095890410958,0.528,0.528,0.528,0.3459715639810427,0,59
MILD_NNLS,X_hat,0.0106228807445151,67,7,0.0945945945945946,0.9054054054054054,0.536,0.536,0.536,0.35071090047393366,0,58
MILD_NNLS,X_hat,0.01059487996038351,68,7,0.09333333333333334,0.9066666666666666,0.544,0.544,0.544,0.35545023696682465,0,57
MILD_NNLS,X_hat,0.010460263134482903,69,7,0.09210526315789473,0.9078947368421053,0.552,0.552,0.552,0.36018957345971564,0,56
MILD_NNLS,X_hat,0.010337375746300309,70,7,0.09090909090909091,0.9090909090909091,0.56,0.56,0.56,0.36492890995260663,0,55
MILD_NNLS,X_hat,0.009842100594524776,70,8,0.10256410256410256,0.8974358974358975,0.56,0.56,0.56,0.3696682464454976,0,55
MILD_NNLS,X_hat,0.009742517436075583,71,8,0.10126582278481013,0.8987341772151899,0.568,0.568,0.568,0.3744075829383886,0,54
MILD_NNLS,X_hat,0.009316927506681482,72,8,0.1,0.9,0.576,0.576,0.576,0.3791469194312796,0,53
MILD_NNLS,X_hat,0.009199362120159546,73,8,0.09876543209876543,0.9012345679012346,0.584,0.584,0.584,0.38388625592417064,0,52
MILD_NNLS,X_hat,0.00898066658350029,74,8,0.0975609756097561,0.9024390243902439,0.592,0.592,0.592,0.3886255924170616,0,51
MILD_NNLS,X_hat,0.00896173687965862,74,9,0.10843373493975904,0.891566265060241,0.592,0.592,0.592,0.3933649289099526,0,51
MILD_NNLS,X_hat,0.008637453311961247,74,10,0.11904761904761904,0.8809523809523809,0.592,0.592,0.592,0.3981042654028436,0,51
MILD_NNLS,X_hat,0.008631042798501706,74,11,0.12941176470588237,0.8705882352941177,0.592,0.592,0.592,0.4028436018957346,0,51
MILD_NNLS,X_hat,0.008603717423622207,75,11,0.12790697674418605,0.872093023255814,0.6,0.6,0.6,0.4075829383886256,0,50
MILD_NNLS,X_hat,0.008362775389193926,76,11,0.12643678160919541,0.8735632183908046,0.608,0.608,0.608,0.41232227488151657,0,49
MILD_NNLS,X_hat,0.008251439904865055,77,11,0.125,0.875,0.616,0.616,0.616,0.41706161137440756,0,48
MILD_NNLS,X_hat,0.008239094186584134,78,11,0.12359550561797752,0.8764044943820225,0.624,0.624,0.624,0.4218009478672986,0,47
MILD_NNLS,X_hat,0.008176234513289167,79,11,0.12222222222222222,0.8777777777777778,0.632,0.632,0.632,0.4265402843601896,0,46
MILD_NNLS,X_hat,0.008052630580618609,79,12,0.13186813186813187,0.8681318681318682,0.632,0.632,0.632,0.4312796208530806,0,46
MILD_NNLS,X_hat,0.008008462583445945,80,12,0.13043478260869565,0.8695652173913043,0.64,0.64,0.64,0.43601895734597157,0,45
MILD_NNLS,X_hat,0.007852920228573038,80,13,0.13978494623655913,0.8602150537634409,0.64,0.64,0.64,0.44075829383886256,0,45
MILD_NNLS,X_hat,0.007636022096418485,80,14,0.14893617021276595,0.851063829787234,0.64,0.64,0.64,0.44549763033175355,0,45
MILD_NNLS,X_hat,0.007580298817941742,80,15,0.15789473684210525,0.8421052631578947,0.64,0.64,0.64,0.45023696682464454,0,45
MILD_NNLS,X_hat,0.00744667935783274,80,16,0.16666666666666666,0.8333333333333334,0.64,0.64,0.64,0.4549763033175355,0,45
MILD_NNLS,X_hat,0.0074463295359074285,81,16,0.16494845360824742,0.8350515463917526,0.648,0.648,0.648,0.4597156398104265,0,44
MILD_NNLS,X_hat,0.007315523188842367,82,16,0.16326530612244897,0.8367346938775511,0.656,0.656,0.656,0.46445497630331756,0,43
MILD_NNLS,X_hat,0.007309647531704064,83,16,0.16161616161616163,0.8383838383838383,0.664,0.664,0.664,0.46919431279620855,0,42
MILD_NNLS,X_hat,0.007281994613320668,84,16,0.16,0.84,0.672,0.672,0.672,0.47393364928909953,0,41
MILD_NNLS,X_hat,0.007239848789760694,85,16,0.15841584158415842,0.8415841584158416,0.68,0.68,0.68,0.4786729857819905,0,40
MILD_NNLS,X_hat,0.007169176683362369,86,16,0.1568627450980392,0.8431372549019608,0.688,0.688,0.688,0.4834123222748815,0,39
MILD_NNLS,X_hat,0.007135581797406578,87,16,0.1553398058252427,0.8446601941747572,0.696,0.696,0.696,0.4881516587677725,0,38
MILD_NNLS,X_hat,0.007121952949931712,88,16,0.15384615384615385,0.8461538461538461,0.704,0.704,0.704,0.4928909952606635,0,37
MILD_NNLS,X_hat,0.007080112540724202,89,16,0.1523809523809524,0.8476190476190476,0.712,0.712,0.712,0.4976303317535545,0,36
MILD_NNLS,X_hat,0.007068732449646641,90,16,0.1509433962264151,0.8490566037735849,0.72,0.72,0.72,0.5023696682464455,0,35
MILD_NNLS,X_hat,0.007014768708820236,91,16,0.14953271028037382,0.8504672897196262,0.728,0.728,0.728,0.5071090047393365,0,34
MILD_NNLS,X_hat,0.006987192014184729,91,17,0.1574074074074074,0.8425925925925926,0.728,0.728,0.728,0.5118483412322274,0,34
MILD_NNLS,X_hat,0.0069522578173945105,92,17,0.1559633027522936,0.8440366972477065,0.736,0.736,0.736,0.5165876777251185,0,33
MILD_NNLS,X_hat,0.006673077758406503,92,18,0.16363636363636364,0.8363636363636363,0.736,0.736,0.736,0.5213270142180095,0,33
MILD_NNLS,X_hat,0.006459003468055472,92,19,0.17117117117117117,0.8288288288288288,0.736,0.736,0.736,0.5260663507109005,0,33
MILD_NNLS,X_hat,0.006451662881689921,93,19,0.16964285714285715,0.8303571428571429,0.744,0.744,0.744,0.5308056872037915,0,32
MILD_NNLS,X_hat,0.006393965938175638,93,20,0.17699115044247787,0.8230088495575221,0.744,0.744,0.744,0.5355450236966824,0,32
MILD_NNLS,X_hat,0.006391544618330325,94,20,0.17543859649122806,0.8245614035087719,0.752,0.752,0.752,0.5402843601895735,0,31
MILD_NNLS,X_hat,0.006150476306564225,95,20,0.17391304347826086,0.8260869565217391,0.76,0.76,0.76,0.5450236966824644,0,30
MILD_NNLS,X_hat,0.006089240186749077,96,20,0.1724137931034483,0.8275862068965517,0.768,0.768,0.768,0.5497630331753555,0,29
MILD_NNLS,X_hat,0.005985217518769151,97,20,0.17094017094017094,0.8290598290598291,0.776,0.776,0.776,0.5545023696682464,0,28
MILD_NNLS,X_hat,0.0059753991446226725,97,21,0.17796610169491525,0.8220338983050848,0.776,0.776,0.776,0.5592417061611374,0,28
MILD_NNLS,X_hat,0.005936801173512182,97,22,0.18487394957983194,0.8151260504201681,0.776,0.776,0.776,0.5639810426540285,0,28
MILD_NNLS,X_hat,0.005682998939934169,98,22,0.18333333333333332,0.8166666666666667,0.784,0.784,0.784,0.5687203791469194,0,27
MILD_NNLS,X_hat,0.005662543028641783,99,22,0.18181818181818182,0.8181818181818182,0.792,0.792,0.792,0.5734597156398105,0,26
MILD_NNLS,X_hat,0.005610092185783702,100,22,0.18032786885245902,0.819672131147541,0.8,0.8,0.8,0.5781990521327014,0,25
MILD_NNLS,X_hat,0.0055570081857406,101,22,0.17886178861788618,0.8211382113821138,0.808,0.808,0.808,0.5829383886255924,0,24
MILD_NNLS,X_hat,0.005477753681742413,102,22,0.1774193548387097,0.8225806451612904,0.816,0.816,0.816,0.5876777251184834,0,23
MILD_NNLS,X_hat,0.005340467723781604,102,23,0.184,0.816,0.816,0.816,0.816,0.5924170616113744,0,23
MILD_NNLS,X_hat,0.005163764932529731,102,24,0.19047619047619047,0.8095238095238095,0.816,0.816,0.816,0.5971563981042654,0,23
MILD_NNLS,X_hat,0.005076038922415049,102,25,0.1968503937007874,0.8031496062992126,0.816,0.816,0.816,0.6018957345971564,0,23
MILD_NNLS,X_hat,0.0048398833735400024,102,26,0.203125,0.796875,0.816,0.816,0.816,0.6066350710900474,0,23
MILD_NNLS,X_hat,0.004819914677160951,102,27,0.20930232558139536,0.7906976744186046,0.816,0.816,0.816,0.6113744075829384,0,23
MILD_NNLS,X_hat,0.004719718654974258,103,27,0.2076923076923077,0.7923076923076923,0.824,0.824,0.824,0.6161137440758294,0,22
MILD_NNLS,X_hat,0.004693774201093551,104,27,0.20610687022900764,0.7938931297709924,0.832,0.832,0.832,0.6208530805687204,0,21
MILD_NNLS,X_hat,0.004631008013107067,105,27,0.20454545454545456,0.7954545454545454,0.84,0.84,0.84,0.6255924170616114,0,20
MILD_NNLS,X_hat,0.004497366322694889,106,27,0.20300751879699247,0.7969924812030075,0.848,0.848,0.848,0.6303317535545023,0,19
MILD_NNLS,X_hat,0.004433185690467462,106,28,0.208955223880597,0.7910447761194029,0.848,0.848,0.848,0.6350710900473934,0,19
MILD_NNLS,X_hat,0.004417699608239912,107,28,0.2074074074074074,0.7925925925925926,0.856,0.856,0.856,0.6398104265402843,0,18
MILD_NNLS,X_hat,0.0043240158833631704,107,29,0.21323529411764705,0.7867647058823529,0.856,0.856,0.856,0.6445497630331753,0,18
MILD_NNLS,X_hat,0.004240831409744414,107,30,0.21897810218978103,0.781021897810219,0.856,0.856,0.856,0.6492890995260664,0,18
MILD_NNLS,X_hat,0.004230138074507786,107,31,0.2246376811594203,0.7753623188405797,0.856,0.856,0.856,0.6540284360189573,0,18
MILD_NNLS,X_hat,0.0041561617304416605,107,32,0.2302158273381295,0.7697841726618705,0.856,0.856,0.856,0.6587677725118484,0,18
MILD_NNLS,X_hat,0.004122898832879408,107,33,0.2357142857142857,0.7642857142857142,0.856,0.856,0.856,0.6635071090047393,0,18
MILD_NNLS,X_hat,0.00397716440430996,107,34,0.24113475177304963,0.7588652482269503,0.856,0.856,0.856,0.6682464454976303,0,18
MILD_NNLS,X_hat,0.003960933869430738,108,34,0.23943661971830985,0.7605633802816901,0.864,0.864,0.864,0.6729857819905213,0,17
MILD_NNLS,X_hat,0.0039040613639351406,108,35,0.24475524475524477,0.7552447552447552,0.864,0.864,0.864,0.6777251184834123,0,17
MILD_NNLS,X_hat,0.0035718869375212362,108,36,0.25,0.75,0.864,0.864,0.864,0.6824644549763034,0,17
MILD_NNLS,X_hat,0.0035580120146551223,108,37,0.25517241379310346,0.7448275862068966,0.864,0.864,0.864,0.6872037914691943,0,17
MILD_NNLS,X_hat,0.003479531099039532,108,38,0.2602739726027397,0.7397260273972602,0.864,0.864,0.864,0.6919431279620853,0,17
MILD_NNLS,X_hat,0.0032849154779331148,109,38,0.2585034013605442,0.7414965986394558,0.872,0.872,0.872,0.6966824644549763,0,16
MILD_NNLS,X_hat,0.0032622598558264835,110,38,0.25675675675675674,0.7432432432432432,0.88,0.88,0.88,0.7014218009478673,0,15
MILD_NNLS,X_hat,0.0032588833801337528,111,38,0.2550335570469799,0.7449664429530202,0.888,0.888,0.888,0.7061611374407583,0,14
MILD_NNLS,X_hat,0.003217690309649213,111,39,0.26,0.74,0.888,0.888,0.888,0.7109004739336493,0,14
MILD_NNLS,X_hat,0.0031504944136138695,112,39,0.2582781456953642,0.7417218543046358,0.896,0.896,0.896,0.7156398104265402,0,13
MILD_NNLS,X_hat,0.003047018946746146,113,39,0.2565789473684211,0.743421052631579,0.904,0.904,0.904,0.7203791469194313,0,12
MILD_NNLS,X_hat,0.003008717983882098,113,40,0.26143790849673204,0.738562091503268,0.904,0.904,0.904,0.7251184834123223,0,12
MILD_NNLS,X_hat,0.002860039789958389,113,41,0.2662337662337662,0.7337662337662337,0.904,0.904,0.904,0.7298578199052133,0,12
MILD_NNLS,X_hat,0.0026957404822109277,113,42,0.2709677419354839,0.7290322580645161,0.904,0.904,0.904,0.7345971563981043,0,12
MILD_NNLS,X_hat,0.0026912211546036863,113,43,0.27564102564102566,0.7243589743589743,0.904,0.904,0.904,0.7393364928909952,0,12
MILD_NNLS,X_hat,0.0026476156328466235,113,44,0.2802547770700637,0.7197452229299363,0.904,0.904,0.904,0.7440758293838863,0,12
MILD_NNLS,X_hat,0.0026389135880558936,113,45,0.2848101265822785,0.7151898734177216,0.904,0.904,0.904,0.7488151658767772,0,12
MILD_NNLS,X_hat,0.002603351723519023,114,45,0.2830188679245283,0.7169811320754716,0.912,0.912,0.912,0.7535545023696683,0,11
MILD_NNLS,X_hat,0.002472570364014822,114,46,0.2875,0.7125,0.912,0.912,0.912,0.7582938388625592,0,11
MILD_NNLS,X_hat,0.0023679807601370904,114,47,0.2919254658385093,0.7080745341614907,0.912,0.912,0.912,0.7630331753554502,0,11
MILD_NNLS,X_hat,0.0023288172817605706,115,47,0.29012345679012347,0.7098765432098766,0.92,0.92,0.92,0.7677725118483413,0,10
MILD_NNLS,X_hat,0.0022690852799708613,116,47,0.2883435582822086,0.7116564417177914,0.928,0.928,0.928,0.7725118483412322,0,9
MILD_NNLS,X_hat,0.002227791558320973,116,48,0.2926829268292683,0.7073170731707317,0.928,0.928,0.928,0.7772511848341233,0,9
MILD_NNLS,X_hat,0.002157681582561206,116,49,0.296969696969697,0.703030303030303,0.928,0.928,0.928,0.7819905213270142,0,9
MILD_NNLS,X_hat,0.0021045853957213662,116,50,0.30120481927710846,0.6987951807228916,0.928,0.928,0.928,0.7867298578199052,0,9
MILD_NNLS,X_hat,0.0020925367164831288,116,51,0.30538922155688625,0.6946107784431138,0.928,0.928,0.928,0.7914691943127962,0,9
MILD_NNLS,X_hat,0.0019899545017635794,117,51,0.30357142857142855,0.6964285714285714,0.936,0.936,0.936,0.7962085308056872,0,8
MILD_NNLS,X_hat,0.001963328900192817,117,52,0.3076923076923077,0.6923076923076923,0.936,0.936,0.936,0.8009478672985783,0,8
MILD_NNLS,X_hat,0.001810338682989176,117,53,0.31176470588235294,0.6882352941176471,0.936,0.936,0.936,0.8056872037914692,0,8
MILD_NNLS,X_hat,0.0018002649686401772,117,54,0.3157894736842105,0.6842105263157895,0.936,0.936,0.936,0.8104265402843602,0,8
MILD_NNLS,X_hat,0.001776189885130278,118,54,0.313953488372093,0.686046511627907,0.944,0.944,0.944,0.8151658767772512,0,7
MILD_NNLS,X_hat,0.001770172789624573,118,55,0.3179190751445087,0.6820809248554913,0.944,0.944,0.944,0.8199052132701422,0,7
MILD_NNLS,X_hat,0.001746945040168693,119,55,0.3160919540229885,0.6839080459770115,0.952,0.952,0.952,0.8246445497630331,0,6
MILD_NNLS,X_hat,0.0017191894673436443,119,56,0.32,0.68,0.952,0.952,0.952,0.8293838862559242,0,6
MILD_NNLS,X_hat,0.0017041254233068192,119,57,0.32386363636363635,0.6761363636363636,0.952,0.952,0.952,0.8341232227488151,0,6
MILD_NNLS,X_hat,0.001681008946562484,120,57,0.3220338983050847,0.6779661016949152,0.96,0.96,0.96,0.8388625592417062,0,5
MILD_NNLS,X_hat,0.0016716085572121941,120,58,0.3258426966292135,0.6741573033707865,0.96,0.96,0.96,0.8436018957345972,0,5
MILD_NNLS,X_hat,0.0016557646557956078,121,58,0.3240223463687151,0.6759776536312849,0.968,0.968,0.968,0.8483412322274881,0,4
MILD_NNLS,X_hat,0.001642892365974681,121,59,0.3277777777777778,0.6722222222222223,0.968,0.968,0.968,0.8530805687203792,0,4
MILD_NNLS,X_hat,0.0016352857667092414,121,60,0.3314917127071823,0.6685082872928176,0.968,0.968,0.968,0.8578199052132701,0,4
MILD_NNLS,X_hat,0.0016333960785192682,121,61,0.33516483516483514,0.6648351648351648,0.968,0.968,0.968,0.8625592417061612,0,4
MILD_NNLS,X_hat,0.001586319195640057,121,62,0.33879781420765026,0.6612021857923497,0.968,0.968,0.968,0.8672985781990521,0,4
MILD_NNLS,X_hat,0.0015272930835966258,121,63,0.3423913043478261,0.657608695652174,0.968,0.968,0.968,0.8720379146919431,0,4
MILD_NNLS,X_hat,0.0015094901667017234,121,64,0.34594594594594597,0.654054054054054,0.968,0.968,0.968,0.8767772511848341,0,4
MILD_NNLS,X_hat,0.0014924352621383502,121,65,0.34946236559139787,0.6505376344086021,0.968,0.968,0.968,0.8815165876777251,0,4
MILD_NNLS,X_hat,0.001470716933528238,121,66,0.35294117647058826,0.6470588235294118,0.968,0.968,0.968,0.8862559241706162,0,4
MILD_NNLS,X_hat,0.0014215719583696345,122,66,0.35106382978723405,0.648936170212766,0.976,0.976,0.976,0.8909952606635071,0,3
MILD_NNLS,X_hat,0.0014209247123874585,122,67,0.3544973544973545,0.6455026455026455,0.976,0.976,0.976,0.8957345971563981,0,3
MILD_NNLS,X_hat,0.0014189333457614545,122,68,0.35789473684210527,0.6421052631578947,0.976,0.976,0.976,0.9004739336492891,0,3
MILD_NNLS,X_hat,0.0014154562480794977,123,68,0.35602094240837695,0.643979057591623,0.984,0.984,0.984,0.9052132701421801,0,2
MILD_NNLS,X_hat,0.001387582497368775,123,69,0.359375,0.640625,0.984,0.984,0.984,0.909952606635071,0,2
MILD_NNLS,X_hat,0.0013765638814763137,123,70,0.3626943005181347,0.6373056994818653,0.984,0.984,0.984,0.9146919431279621,0,2
MILD_NNLS,X_hat,0.0013112580145542897,123,71,0.36597938144329895,0.634020618556701,0.984,0.984,0.984,0.919431279620853,0,2
MILD_NNLS,X_hat,0.0013105982216793314,123,72,0.36923076923076925,0.6307692307692307,0.984,0.984,0.984,0.9241706161137441,0,2
MILD_NNLS,X_hat,0.0012835390718043515,123,73,0.37244897959183676,0.6275510204081632,0.984,0.984,0.984,0.9289099526066351,0,2
MILD_NNLS,X_hat,0.0012834653509958749,123,74,0.3756345177664975,0.6243654822335025,0.984,0.984,0.984,0.933649289099526,0,2
MILD_NNLS,X_hat,0.0012762551571327979,123,75,0.3787878787878788,0.6212121212121212,0.984,0.984,0.984,0.9383886255924171,0,2
MILD_NNLS,X_hat,0.001262048995619498,123,76,0.38190954773869346,0.6180904522613065,0.984,0.984,0.984,0.943127962085308,0,2
MILD_NNLS,X_hat,0.0012603569861926026,123,77,0.385,0.615,0.984,0.984,0.984,0.9478672985781991,0,2
MILD_NNLS,X_hat,0.001246261329217017,123,78,0.3880597014925373,0.6119402985074627,0.984,0.984,0.984,0.95260663507109,0,2
MILD_NNLS,X_hat,0.0012244218458323207,123,79,0.3910891089108911,0.6089108910891089,0.984,0.984,0.984,0.957345971563981,0,2
MILD_NNLS,X_hat,0.0012105083374233155,123,80,0.39408866995073893,0.6059113300492611,0.984,0.984,0.984,0.9620853080568721,0,2
MILD_NNLS,X_hat,0.0012074806883153749,123,81,0.39705882352941174,0.6029411764705882,0.984,0.984,0.984,0.966824644549763,0,2
MILD_NNLS,X_hat,0.0012056681416663408,124,81,0.3951219512195122,0.6048780487804878,0.992,0.992,0.992,0.9715639810426541,0,1
MILD_NNLS,X_hat,0.001197749942603702,125,81,0.3932038834951456,0.6067961165048543,1.0,1.0,1.0,0.976303317535545,0,0
MILD_NNLS,X_hat,0.001169655877589869,125,82,0.3961352657004831,0.6038647342995169,1.0,1.0,1.0,0.981042654028436,0,0
MILD_NNLS,X_hat,0.0011610161838235358,125,83,0.39903846153846156,0.6009615384615384,1.0,1.0,1.0,0.985781990521327,0,0
MILD_NNLS,X_hat,0.0010410208971420602,125,84,0.4019138755980861,0.5980861244019139,1.0,1.0,1.0,0.990521327014218,0,0
MILD_NNLS,X_hat,0.001030874916769711,125,85,0.40476190476190477,0.5952380952380952,1.0,1.0,1.0,0.995260663507109,0,0
MILD_NNLS,X_hat,0.0010059464122224152,125,86,0.4075829383886256,0.5924170616113744,1.0,1.0,1.0,1.0,0,0
CLEAN_NNLS,rho_zero,0.0019467473153822084,1,0,0.0,1.0,0.008,0.008,0.008,0.008,0,124
CLEAN_NNLS,rho_zero,0.0015689316695355689,2,0,0.0,1.0,0.016,0.016,0.016,0.016,0,123
CLEAN_NNLS,rho_zero,0.0002676178919178276,3,0,0.0,1.0,0.024,0.024,0.024,0.024,0,122
CLEAN_NNLS,rho_zero,0.00023814475119686041,4,0,0.0,1.0,0.032,0.032,0.032,0.032,0,121
CLEAN_NNLS,rho_zero,0.00021491093143030096,5,0,0.0,1.0,0.04,0.04,0.04,0.04,0,120
CLEAN_NNLS,rho_zero,0.00016819032474636148,6,0,0.0,1.0,0.048,0.048,0.048,0.048,0,119
CLEAN_NNLS,rho_zero,0.00015376052770730753,7,0,0.0,1.0,0.056,0.056,0.056,0.056,0,118
CLEAN_NNLS,rho_zero,0.00014092358076372513,8,0,0.0,1.0,0.064,0.064,0.064,0.064,0,117
CLEAN_NNLS,rho_zero,0.00011911029253980875,9,0,0.0,1.0,0.072,0.072,0.072,0.072,0,116
CLEAN_NNLS,rho_zero,5.136133198891674e-05,10,0,0.0,1.0,0.08,0.08,0.08,0.08,0,115
CLEAN_NNLS,rho_zero,4.496648196411416e-05,11,0,0.0,1.0,0.088,0.088,0.088,0.088,0,114
CLEAN_NNLS,rho_zero,3.88355365716354e-05,12,0,0.0,1.0,0.096,0.096,0.096,0.096,0,113
CLEAN_NNLS,rho_zero,3.405768648625433e-05,13,0,0.0,1.0,0.104,0.104,0.104,0.104,0,112
CLEAN_NNLS,rho_zero,3.405057693459683e-05,14,0,0.0,1.0,0.112,0.112,0.112,0.112,0,111
CLEAN_NNLS,rho_zero,3.206398687197748e-05,15,0,0.0,1.0,0.12,0.12,0.12,0.12,0,110
CLEAN_NNLS,rho_zero,2.530408080878393e-05,16,0,0.0,1.0,0.128,0.128,0.128,0.128,0,109
CLEAN_NNLS,rho_zero,2.3460737905200416e-05,17,0,0.0,1.0,0.136,0.136,0.136,0.136,0,108
CLEAN_NNLS,rho_zero,2.2288123011132246e-05,18,0,0.0,1.0,0.144,0.144,0.144,0.144,0,107
CLEAN_NNLS,rho_zero,2.0540946649361716e-05,19,0,0.0,1.0,0.152,0.152,0.152,0.152,0,106
CLEAN_NNLS,rho_zero,1.7916298684924645e-05,20,0,0.0,1.0,0.16,0.16,0.16,0.16,0,105
CLEAN_NNLS,rho_zero,1.7510684396050256e-05,21,0,0.0,1.0,0.168,0.168,0.168,0.168,0,104
CLEAN_NNLS,rho_zero,1.737959807195549e-05,22,0,0.0,1.0,0.176,0.176,0.176,0.176,0,103
CLEAN_NNLS,rho_zero,1.6796022217580196e-05,23,0,0.0,1.0,0.184,0.184,0.184,0.184,0,102
CLEAN_NNLS,rho_zero,1.641973187307952e-05,24,0,0.0,1.0,0.192,0.192,0.192,0.192,0,101
CLEAN_NNLS,rho_zero,1.4006641030238715e-05,25,0,0.0,1.0,0.2,0.2,0.2,0.2,0,100
CLEAN_NNLS,rho_zero,8.116888061390411e-06,26,0,0.0,1.0,0.208,0.208,0.208,0.208,0,99
CLEAN_NNLS,rho_zero,7.914987510322835e-06,27,0,0.0,1.0,0.216,0.216,0.216,0.216,0,98
CLEAN_NNLS,rho_zero,7.326043436633263e-06,28,0,0.0,1.0,0.224,0.224,0.224,0.224,0,97
CLEAN_NNLS,rho_zero,7.2243686319783096e-06,29,0,0.0,1.0,0.232,0.232,0.232,0.232,0,96
CLEAN_NNLS,rho_zero,6.2131265125641895e-06,30,0,0.0,1.0,0.24,0.24,0.24,0.24,0,95
CLEAN_NNLS,rho_zero,6.146665166823754e-06,31,0,0.0,1.0,0.248,0.248,0.248,0.248,0,94
CLEAN_NNLS,rho_zero,6.034471090727215e-06,32,0,0.0,1.0,0.256,0.256,0.256,0.256,0,93
CLEAN_NNLS,rho_zero,4.873513766907567e-06,33,0,0.0,1.0,0.264,0.264,0.264,0.264,0,92
CLEAN_NNLS,rho_zero,4.8327812431517506e-06,34,0,0.0,1.0,0.272,0.272,0.272,0.272,0,91
CLEAN_NNLS,rho_zero,4.353183070443103e-06,35,0,0.0,1.0,0.28,0.28,0.28,0.28,0,90
CLEAN_NNLS,rho_zero,3.915570835532074e-06,36,0,0.0,1.0,0.288,0.288,0.288,0.288,0,89
CLEAN_NNLS,rho_zero,3.864752648267769e-06,37,0,0.0,1.0,0.296,0.296,0.296,0.296,0,88
CLEAN_NNLS,rho_zero,3.7741086621909626e-06,38,0,0.0,1.0,0.304,0.304,0.304,0.304,0,87
CLEAN_NNLS,rho_zero,3.0135537079826333e-06,39,0,0.0,1.0,0.312,0.312,0.312,0.312,0,86
CLEAN_NNLS,rho_zero,2.8665053653408235e-06,40,0,0.0,1.0,0.32,0.32,0.32,0.32,0,85
CLEAN_NNLS,rho_zero,2.636849767029295e-06,41,0,0.0,1.0,0.328,0.328,0.328,0.328,0,84
CLEAN_NNLS,rho_zero,2.4569616658616507e-06,42,0,0.0,1.0,0.336,0.336,0.336,0.336,0,83
CLEAN_NNLS,rho_zero,1.7799234974638722e-06,43,0,0.0,1.0,0.344,0.344,0.344,0.344,0,82
CLEAN_NNLS,rho_zero,1.754120202516292e-06,44,0,0.0,1.0,0.352,0.352,0.352,0.352,0,81
CLEAN_NNLS,rho_zero,1.7139398900787625e-06,45,0,0.0,1.0,0.36,0.36,0.36,0.36,0,80
CLEAN_NNLS,rho_zero,1.6066849105487307e-06,46,0,0.0,1.0,0.368,0.368,0.368,0.368,0,79
CLEAN_NNLS,rho_zero,1.3193204543205254e-06,47,0,0.0,1.0,0.376,0.376,0.376,0.376,0,78
CLEAN_NNLS,rho_zero,1.2559228453757746e-06,48,0,0.0,1.0,0.384,0.384,0.384,0.384,0,77
CLEAN_NNLS,rho_zero,1.206462265159496e-06,49,0,0.0,1.0,0.392,0.392,0.392,0.392,0,76
CLEAN_NNLS,rho_zero,1.164825252204842e-06,50,0,0.0,1.0,0.4,0.4,0.4,0.4,0,75
