dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D0__CAL_R2_K125,D0,125,CAL,R2,523,PEO-H__0539,PE O-22:5_18:2,PE,6.355885155008288e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,524,PEO-H__0540,PE O-22:5_18:3,PE,0.00424448378426161,1.3231347063712888e-26,COMPUTED,True,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,525,PEO-H__0546,PE O-22:5_20:5,PE,2.450097474489585e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,526,PEO-H__0563,PE O-22:6_16:0,PE,1.307272266642748e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,527,PEO-H__0565,PE O-22:6_18:0,PE,0.00023215969623721348,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,528,PEO-H__0566,PE O-22:6_18:1,PE,6.362163341769825e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,529,PEO-H__0567,PE O-22:6_18:2,PE,2.7583213511363778e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,530,PEO-H__0568,PE O-22:6_18:3,PE,0.0027654056692161064,4.965304060933701e-29,COMPUTED,True,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,531,PEO-H__0573,PE O-22:6_20:4,PE,1.1826239057688428e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,532,PEO-H__0574,PE O-22:6_20:5,PE,2.0734687124206534e-05,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,533,PEO-H__0590,PE O-24:0_14:0,PE,0.0,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,534,PEO-H__0591,PE O-24:0_16:0,PE,0.009317276388329798,5.123905407775345e-06,COMPUTED,True,True,True,True
D0__CAL_R2_K125,D0,125,CAL,R2,535,PEO-H__0592,PE O-24:0_16:1,PE,0.00018538519948547514,,NOT_COMPUTED,False,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,536,PEO-H__0618,PE O-24:1_14:0,PE,0.0013044837105013769,0.0,COMPUTED,True,False,False,False
D0__CAL_R2_K125,D0,125,CAL,R2,537,PEO-H__0619,PE O-24:1_16:0,PE,0.0,,NOT_COMPUTED,False,False,False,False
