dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,domain,K,reportable_truth
D0__CAL_R2_K125,CAL,R2,K125,125,90,PA-H__0257,PA 22:0_20:3,0.02469437466136688,True,True,False,1.91521607485219e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,91,PA-H__0258,PA 22:1_20:3,0.0031463007374957874,False,False,False,1.782257301642126e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,96,PA-H__0263,PA 20:3_22:6,0.015135480784827357,True,True,False,1.7082854045288134e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,97,PA-H__0270,PA 20:3_24:6,0.006724017806687677,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,107,PA-H__0288,PA 22:0_20:5,0.001063869285774407,False,False,False,8.311341918598597e-30,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,108,PA-H__0289,PA 22:1_20:5,0.004634334012216588,False,False,False,5.369711962415125e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,111,PA-H__0292,PA 22:4_20:5,0.00509821153207688,False,False,False,6.322993332996351e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,112,PA-H__0293,PA 20:5_22:5,0.007050671875884083,True,True,False,4.8399286994029e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,113,PA-H__0294,PA 20:5_22:6,0.007013521445778493,False,False,False,1.9738751616008043e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,115,PA-H__0300,PA 20:5_24:5,0.002114783836907335,False,False,False,1.4128110343001585e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,116,PA-H__0301,PA 20:5_24:6,0.003822381684530289,True,True,False,5.305115747449536e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,122,PA-H__0371,PA 22:6_22:6,0.00818209565989147,True,True,False,4.309852967513057e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,135,PS-H__0025,PS 12:0_24:3,0.012300942680566121,True,True,False,2.871974125691421e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,136,PS-H__0026,PS 12:0_24:4,0.01983894982229672,True,True,False,9.028277292805197e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,137,PS-H__0027,PS 12:0_24:5,0.0064059862994460225,False,False,False,6.375977282903521e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,138,PS-H__0028,PS 12:0_24:6,0.0026861501799315198,False,False,False,2.233492982726541e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,152,PS-H__0058,PS 16:0_18:0,0.016020107647895385,True,True,False,4.614270955828144e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,160,PS-H__0066,PS 16:0_20:4,0.01218761081001903,True,True,False,1.1015023406812243e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,161,PS-H__0067,PS 16:0_20:5,0.011715413721664545,True,True,False,5.9087938711382895e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,169,PS-H__0090,PS 16:1_20:3,0.002277172766665912,False,False,False,3.302006412631964e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,170,PS-H__0091,PS 16:1_20:4,0.007988464789404882,True,True,False,2.206213248042706e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,175,PS-H__0110,PS 18:0_18:3,0.03890615025163567,True,True,False,5.6122798374287046e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,177,PS-H__0132,PS 18:1_18:2,0.002077084156322452,False,False,False,5.706786394032563e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,179,PS-H__0154,PS 18:2_18:2,0.0037871339927647465,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,180,PS-H__0155,PS 18:2_18:3,0.030851906208685238,True,True,False,0.0005310154800223989,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,181,PS-H__0176,PS 18:3_18:3,0.002406448016317923,True,True,False,4.3819090305748155e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,188,PS-H__0426,PS 13:0_22:5,0.030793418024721048,True,True,False,0.00024084189417627658,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,199,PS-H__0448,PS 15:0_22:5,0.008814997126850457,True,True,False,1.5384273860041168e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,200,PS-H__0449,PS 15:0_22:6,0.002220149672912803,False,False,False,1.9572413168572498e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,203,PS-H__0456,PS 17:0_18:1,0.009925746253785634,True,True,False,2.8282995231131862e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,206,PS-H__0463,PS 17:0_20:4,0.029472160170369494,True,True,False,0.00028579430011496567,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,207,PS-H__0464,PS 17:0_20:5,0.0034858763918752434,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,211,PS-H__0480,PS 17:1_18:3,0.0074864713485678315,True,True,False,7.011062511231309e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,213,PS-H__0485,PS 17:1_20:4,0.013306739771368547,True,True,False,1.896847736724409e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,214,PS-H__0486,PS 17:1_20:5,0.028704382337288906,True,True,False,0.00046711870383739617,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,215,PS-H__0502,PS 17:0_17:0,0.002372552681200305,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,217,PS-H__0504,PS 17:1_17:1,0.03004611793879323,True,True,False,0.00021463741872366498,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,218,PE-H__0049,PE 14:0_24:0,0.0064474354508483244,True,True,False,7.730756768116587e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,220,PE-H__0051,PE 14:0_24:2,0.0019006467946486856,True,True,False,4.571026876642565e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,221,PE-H__0052,PE 14:0_24:3,0.002849910643634699,True,True,False,3.5468198922997406e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,223,PE-H__0054,PE 14:0_24:5,0.0022293057264329346,False,False,False,1.7404408206701087e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,226,PE-H__0069,PE 16:0_22:1,0.0047457457694654636,False,False,False,2.506847113207185e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,227,PE-H__0070,PE 16:0_22:2,0.0022139901418018375,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,228,PE-H__0071,PE 16:0_22:3,0.0022450033989645226,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,229,PE-H__0072,PE 16:0_22:4,0.0021667607296026125,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,230,PE-H__0073,PE 16:0_22:5,0.01039348030873265,True,True,False,2.1540075764588577e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,232,PE-H__0078,PE 16:0_24:3,0.002837557693310783,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,234,PE-H__0080,PE 16:0_24:5,0.0018114661619667407,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,236,PE-H__0093,PE 22:0_16:1,0.0036586006269387307,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,237,PE-H__0094,PE 16:1_22:1,0.008921317896761122,True,True,False,2.032222441034096e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,240,PE-H__0097,PE 16:1_22:4,0.01635800463969336,True,True,False,2.2782026861646352e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,241,PE-H__0098,PE 16:1_22:5,0.015608532238858289,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,242,PE-H__0099,PE 16:1_22:6,0.0015877618328007735,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,243,PE-H__0102,PE 16:1_24:2,0.002823507595081978,False,False,False,9.425979382507165e-32,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,245,PE-H__0104,PE 16:1_24:4,0.00139583326710166,False,False,False,3.069465452809208e-29,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,247,PE-H__0106,PE 16:1_24:6,0.0011302754812694373,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,250,PE-H__0113,PE 18:0_20:2,0.0014419731863952675,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,253,PE-H__0116,PE 18:0_20:5,0.0038646551555956933,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,254,PE-H__0120,PE 18:0_22:3,0.0010144664943122273,False,False,False,2.4800744605028118e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,255,PE-H__0121,PE 18:0_22:4,0.008393778291708452,False,False,False,2.6008739884479854e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,258,PE-H__0134,PE 20:0_18:1,0.005232514086821858,True,True,False,3.5885104174325413e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,261,PE-H__0137,PE 18:1_20:3,0.0019825939741555804,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,262,PE-H__0138,PE 18:1_20:4,0.0024097605410713257,False,False,False,2.0856992631295476e-25,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,264,PE-H__0142,PE 18:1_22:2,0.00616530526275308,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,265,PE-H__0143,PE 18:1_22:3,0.010115307999554509,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,266,PE-H__0144,PE 18:1_22:4,0.013726878878726633,False,False,False,7.15183896773542e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,267,PE-H__0145,PE 18:1_22:5,0.004005068499288539,False,False,False,1.1722593089794727e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,268,PE-H__0146,PE 18:1_22:6,0.013894056192023888,True,True,False,3.9270110712362695e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,269,PE-H__0156,PE 20:0_18:2,0.0013709939400096754,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,272,PE-H__0159,PE 18:2_20:3,0.0031887972844630605,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,275,PE-H__0163,PE 22:1_18:2,0.028316465950590633,True,True,False,1.5615917438068632e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,279,PE-H__0167,PE 18:2_22:5,0.008883548266899657,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,280,PE-H__0168,PE 18:2_22:6,0.0011484465862926282,False,False,False,1.8796610091765041e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,281,PE-H__0177,PE 20:0_18:3,0.0016672424332125919,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,283,PE-H__0179,PE 20:2_18:3,0.007984089904817644,True,True,False,3.1378431744809937e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,285,PE-H__0181,PE 18:3_20:4,0.007088502389153854,False,False,False,1.0222974241879376e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,287,PE-H__0183,PE 22:0_18:3,0.0070753931423388604,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,288,PE-H__0184,PE 22:1_18:3,0.0028696707088404364,True,True,False,5.853166398374682e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,289,PE-H__0185,PE 22:2_18:3,0.003242306178581918,False,False,False,1.1420044329500714e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,290,PE-H__0186,PE 18:3_22:3,0.017756519504047535,True,True,False,6.624162908199277e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,292,PE-H__0188,PE 18:3_22:5,0.0033781319299455675,False,False,False,3.224659566689069e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,293,PE-H__0189,PE 18:3_22:6,0.007673205049418594,True,True,False,5.475258861770473e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,294,PE-H__0200,PE 20:0_20:3,0.016505947029773642,True,True,False,8.806877797531933e-08,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,295,PE-H__0201,PE 20:0_20:4,0.0017066932361444267,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,297,PE-H__0218,PE 20:1_20:2,0.002673625399387351,False,False,False,1.6949978484441197e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,298,PE-H__0219,PE 20:1_20:3,0.0010457216462984244,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,299,PE-H__0220,PE 20:1_20:4,0.0010120517396629573,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,301,PE-H__0236,PE 20:2_20:2,0.0020167659491570154,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,302,PE-H__0237,PE 20:2_20:3,0.003838687767602523,True,True,False,2.385732688721627e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,304,PE-H__0239,PE 20:2_20:5,0.0032098421301198616,False,False,False,1.9864460659677493e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,305,PE-H__0254,PE 20:3_20:3,0.002251088233219483,False,False,False,3.563579316409764e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,306,PE-H__0255,PE 20:3_20:4,0.007045897080908716,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,307,PE-H__0256,PE 20:3_20:5,0.002266134288786503,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,308,PE-H__0271,PE 20:4_20:4,0.009842997205929616,True,True,False,4.2627693670262915e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,309,PE-H__0272,PE 20:4_20:5,0.003265658683563481,False,False,False,2.151958058705014e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,310,PE-H__0287,PE 20:5_20:5,0.0024155873381240937,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,312,PE-H__0443,PE 15:0_22:0,0.003273664136596962,False,False,False,2.032263272035854e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,313,PE-H__0444,PE 15:0_22:1,0.009904715207127213,False,False,False,1.929888986166123e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,314,PE-H__0445,PE 15:0_22:2,0.013286736028630723,True,True,False,1.6600322933913137e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,315,PE-H__0446,PE 15:0_22:3,0.004774635265583421,False,False,False,6.070837584353403e-25,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,316,PE-H__0447,PE 15:0_22:4,0.009356970102157025,True,True,False,7.064401478571271e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,317,PE-H__0448,PE 15:0_22:5,0.0075688530563385705,False,False,False,3.8014409820683936e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,318,PE-H__0449,PE 15:0_22:6,0.0018026729610658946,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,320,PE-H__0459,PE 17:0_20:0,0.0011927599609217808,False,False,False,4.041511691151625e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,321,PE-H__0460,PE 17:0_20:1,0.003552284780835248,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,322,PE-H__0461,PE 17:0_20:2,0.004829473964820045,False,False,False,5.521838037548866e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,324,PE-H__0463,PE 17:0_20:4,0.008357148894639236,False,False,False,2.1314953372762177e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,325,PE-H__0464,PE 17:0_20:5,0.0229206755992784,True,True,False,2.017108031126235e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,328,PE-H__0467,PE 17:0_22:2,0.001401994005220425,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,330,PE-H__0469,PE 17:0_22:4,0.0010664289807787838,False,False,False,1.8634564346311175e-23,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,334,PE-H__0482,PE 17:1_20:1,0.006144323249554879,False,False,False,2.401900219566287e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,336,PE-H__0484,PE 17:1_20:3,0.0249880328193662,True,True,False,6.967404277355258e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,337,PE-H__0485,PE 17:1_20:4,0.0028120354830410213,False,False,False,7.348598259706836e-29,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,341,PE-H__0489,PE 17:1_22:2,0.009383768779497158,False,False,False,1.229474232333361e-29,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,342,PE-H__0490,PE 17:1_22:3,0.009730475161159097,True,True,False,1.590019291255634e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,343,PE-H__0491,PE 17:1_22:4,0.012174309423525853,False,False,False,4.037303357872374e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,344,PE-H__0492,PE 17:1_22:5,0.010013324062707723,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,345,PE-H__0493,PE 17:1_22:6,0.009183319189298779,True,True,False,2.525574708341446e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,347,PEO-H__0051,PE O-14:0_24:1,0.0084443850878974,True,True,False,5.460948526640549e-08,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,354,PEO-H__0072,PE O-16:0_22:1,0.015284462910538253,True,True,False,3.222751772187337e-08,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,356,PEO-H__0074,PE O-16:0_22:3,0.013330618066194231,False,False,False,5.695960874248572e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,357,PEO-H__0075,PE O-16:0_22:4,0.0017041629012273219,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,358,PEO-H__0076,PE O-16:0_22:5,0.003973188876435331,True,True,False,1.8570595617007765e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,359,PEO-H__0077,PE O-16:0_22:6,0.0011492258895680902,False,False,False,3.9342518896721248e-25,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,360,PEO-H__0078,PE O-16:0_24:0,0.02747988976258017,True,True,False,6.604443444654461e-05,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,361,PEO-H__0079,PE O-16:0_24:1,0.02980758949070238,True,True,False,7.2742870503965505e-06,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,363,PEO-H__0081,PE O-16:0_24:3,0.0034381427408040734,False,False,False,6.760498160374912e-27,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,365,PEO-H__0083,PE O-16:0_24:5,0.00459573653577433,False,False,False,1.9538278493627604e-26,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,367,PEO-H__0099,PE O-16:1_22:0,0.005870843623519013,False,False,False,3.831627062117513e-22,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,369,PEO-H__0101,PE O-16:1_22:2,0.014553643378046417,True,True,False,1.8612356779078322e-08,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,371,PEO-H__0103,PE O-16:1_22:4,0.01648391175799683,False,False,False,1.1568926080160732e-21,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,372,PEO-H__0104,PE O-16:1_22:5,0.01576783904823644,True,True,False,5.819321271310078e-07,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,374,PEO-H__0107,PE O-16:1_24:1,0.0015962217303426094,False,False,False,0.0,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,375,PEO-H__0108,PE O-16:1_24:2,0.001755180372026449,False,False,False,3.592943145864463e-24,D0,125,False
D0__CAL_R2_K125,CAL,R2,K125,125,376,PEO-H__0109,PE O-16:1_24:3,0.0199563607273934,True,True,False,9.477565887266732e-08,D0,125,True
D0__CAL_R2_K125,CAL,R2,K125,125,378,PEO-H__0111,PE O-16:1_24:5,0.0023929903106516457,False,False,False,0.0,D0,125,False
