dataset_id,domain,K,split,replicate,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,reportable_truth,candidate_indices
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:1,PA,3.3210499565404474e-05,,NOT_COMPUTED,False,False,False,[64]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:2,PA,0.0,,NOT_COMPUTED,False,False,False,[65]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:3,PA,0.01863074111052628,4.804645581455273e-06,COMPUTED,True,True,True,[66]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:4,PA,0.0015683340684120926,3.96383449771384e-07,COMPUTED,True,True,True,[67]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:5,PA,0.009442487648125714,4.787360217536129e-23,COMPUTED,True,False,False,[68]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:0_22:6,PA,0.006126161094861061,7.922980189403603e-23,COMPUTED,True,False,False,[69]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_20:1,PA,0.020172036849440998,1.3174380141233724e-06,COMPUTED,True,True,True,[70]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_20:2,PA,0.0,,NOT_COMPUTED,False,False,False,[71]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_20:3,PA,0.0,,NOT_COMPUTED,False,False,False,[72]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_20:4,PA,0.0001248842351097955,,NOT_COMPUTED,False,False,False,[73]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:1,PA,6.642001127748627e-05,,NOT_COMPUTED,False,False,False,[75]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:2,PA,0.003344608163794406,2.0307640792562227e-26,COMPUTED,True,False,False,[76]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:3,PA,0.0003040294488328054,,NOT_COMPUTED,False,False,False,[77]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:4,PA,3.5835112830807528e-06,,NOT_COMPUTED,False,False,False,[78]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:5,PA,0.0005443947183605659,,NOT_COMPUTED,False,False,False,[79]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:1_22:6,PA,0.0033490937625772856,3.43493673946626e-07,COMPUTED,True,True,True,[80]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_20:2,PA,0.0,,NOT_COMPUTED,False,False,False,[81]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_20:3,PA,0.0010404585889211735,0.0,COMPUTED,True,False,False,[82]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_22:2,PA,1.386792387286154e-05,,NOT_COMPUTED,False,False,False,[85]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_22:3,PA,0.0,,NOT_COMPUTED,False,False,False,[86]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_22:4,PA,0.0012199805140936746,0.0,COMPUTED,True,False,False,[87]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_22:5,PA,4.7469608941099994e-05,,NOT_COMPUTED,False,False,False,[88]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:2_22:6,PA,0.001239952040450942,0.0,COMPUTED,True,False,False,[89]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:3_22:3,PA,0.0,,NOT_COMPUTED,False,False,False,[93]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:3_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,[94]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:3_22:5,PA,5.708221994660799e-05,,NOT_COMPUTED,False,False,False,[95]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:3_22:6,PA,0.015135480784827357,1.7082854045288134e-05,COMPUTED,True,True,True,[96]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:3_24:6,PA,0.006724017806687677,0.0,COMPUTED,True,False,False,[97]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:4_22:4,PA,0.0,,NOT_COMPUTED,False,False,False,[102]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:4_22:5,PA,0.0002158571056034222,,NOT_COMPUTED,False,False,False,[103]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:4_22:6,PA,0.00026334805665877777,,NOT_COMPUTED,False,False,False,[104]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:4_24:5,PA,2.8323489446617722e-05,,NOT_COMPUTED,False,False,False,[105]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:4_24:6,PA,2.899411468452907e-05,,NOT_COMPUTED,False,False,False,[106]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:5_22:5,PA,0.007050671875884083,4.8399286994029e-06,COMPUTED,True,True,True,[112]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:5_22:6,PA,0.007013521445778493,1.9738751616008043e-22,COMPUTED,True,False,False,[113]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:5_24:5,PA,0.002114783836907335,1.4128110343001585e-22,COMPUTED,True,False,False,[115]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 20:5_24:6,PA,0.003822381684530289,5.305115747449536e-06,COMPUTED,True,True,True,[116]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_18:1,PA,0.00149339615087262,3.7301298988227274e-26,COMPUTED,True,False,False,[24]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_18:2,PA,0.012308189873688268,3.799855629431568e-07,COMPUTED,True,True,True,[36]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_18:3,PA,1.963847868831581e-07,,NOT_COMPUTED,False,False,False,[47]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_20:1,PA,1.717902009504386e-06,,NOT_COMPUTED,False,False,False,[74]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_20:2,PA,5.570533418991582e-06,,NOT_COMPUTED,False,False,False,[83]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_20:3,PA,0.02469437466136688,1.91521607485219e-06,COMPUTED,True,True,True,[90]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_20:4,PA,4.0646663522812266e-05,,NOT_COMPUTED,False,False,False,[98]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:0_20:5,PA,0.001063869285774407,8.311341918598597e-30,COMPUTED,True,False,False,[107]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,[37]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_18:3,PA,3.2218127072993247e-09,,NOT_COMPUTED,False,False,False,[48]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_20:2,PA,0.0230931538133144,9.57191092803007e-06,COMPUTED,True,True,True,[84]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_20:3,PA,0.0031463007374957874,1.782257301642126e-22,COMPUTED,True,False,False,[91]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_20:4,PA,0.00011983069380643559,,NOT_COMPUTED,False,False,False,[99]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:1_20:5,PA,0.004634334012216588,5.369711962415125e-23,COMPUTED,True,False,False,[108]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:2_18:3,PA,2.6053543130053745e-05,,NOT_COMPUTED,False,False,False,[49]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:2_20:3,PA,0.0,,NOT_COMPUTED,False,False,False,[92]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:2_20:4,PA,0.0004200011468841941,,NOT_COMPUTED,False,False,False,[100]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:2_20:5,PA,2.4801272839047153e-08,,NOT_COMPUTED,False,False,False,[109]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:3_20:4,PA,0.0,,NOT_COMPUTED,False,False,False,[101]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:3_20:5,PA,1.558648020597338e-05,,NOT_COMPUTED,False,False,False,[110]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:3_22:6,PA,2.834902102626434e-05,,NOT_COMPUTED,False,False,False,[117]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:4_20:5,PA,0.00509821153207688,6.322993332996351e-22,COMPUTED,True,False,False,[111]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:4_22:5,PA,0.0,,NOT_COMPUTED,False,False,False,[118]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:4_22:6,PA,2.799948973826272e-06,,NOT_COMPUTED,False,False,False,[119]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:5_22:5,PA,0.0007981283658378497,,NOT_COMPUTED,False,False,False,[120]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:5_22:6,PA,0.0009567371442112585,,NOT_COMPUTED,False,False,False,[121]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 22:6_22:6,PA,0.00818209565989147,4.309852967513057e-06,COMPUTED,True,True,True,[122]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:0_16:1,PA,1.5891660711711394e-06,,NOT_COMPUTED,False,False,False,[6]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:0_18:1,PA,1.055174672153665e-07,,NOT_COMPUTED,False,False,False,[29]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:0_18:2,PA,2.400796099209459e-06,,NOT_COMPUTED,False,False,False,[40]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:0_18:3,PA,1.9208534097263803e-06,,NOT_COMPUTED,False,False,False,[50]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:1_18:2,PA,0.0006831194691885212,,NOT_COMPUTED,False,False,False,[41]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:1_18:3,PA,0.0091880006725103,2.3256311728911102e-07,COMPUTED,True,True,True,[51]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:2_18:3,PA,0.000300779944218299,,NOT_COMPUTED,False,False,False,[52]
D0__CAL_R2_K125,D0,125,CAL,R2,PA 24:4_20:5,PA,0.0001872149482845266,,NOT_COMPUTED,False,False,False,[114]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_17:0,PC,0.0,,NOT_COMPUTED,False,False,False,[840]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_17:1,PC,0.022150661013162598,0.0001145978724800456,COMPUTED,True,True,True,[842]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_18:0,PC,0.0004707118347577987,,NOT_COMPUTED,False,False,False,"[702, 811]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_18:1,PC,0.00014895170121977032,,NOT_COMPUTED,False,False,False,"[703, 812]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,[813]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_18:3,PC,0.0006301026250361638,,NOT_COMPUTED,False,False,False,[814]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:0,PC,7.136855334225998e-05,,NOT_COMPUTED,False,False,False,"[704, 815]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:1,PC,0.00012546437808633258,,NOT_COMPUTED,False,False,False,"[705, 816]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:2,PC,5.127017292696102e-08,,NOT_COMPUTED,False,False,False,"[706, 817]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:3,PC,2.2123696546783546e-08,,NOT_COMPUTED,False,False,False,"[707, 818]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:4,PC,0.0006905684024923915,,NOT_COMPUTED,False,False,False,"[708, 819]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_20:5,PC,9.374584290716368e-05,,NOT_COMPUTED,False,False,False,"[709, 820]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_22:5,PC,0.008148568222698703,2.5009025620749495e-06,COMPUTED,True,True,True,[710]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 12:0_22:6,PC,3.604870236638053e-08,,NOT_COMPUTED,False,False,False,[711]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_16:0,PC,8.714171940863374e-06,,NOT_COMPUTED,False,False,False,[830]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_16:1,PC,0.0026308744007470814,1.30543653676886e-29,COMPUTED,True,False,False,[831]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_17:0,PC,4.606781629190001e-06,,NOT_COMPUTED,False,False,False,"[744, 844]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_17:1,PC,0.00042228713602048446,,NOT_COMPUTED,False,False,False,"[745, 845]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_18:0,PC,7.541933221396217e-05,,NOT_COMPUTED,False,False,False,"[722, 832]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_18:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[723, 833]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[724, 834]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_18:3,PC,6.004731237458535e-05,,NOT_COMPUTED,False,False,False,"[725, 835]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:0,PC,3.203736007078161e-07,,NOT_COMPUTED,False,False,False,[726]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:1,PC,0.006294174007000478,2.0505513792964656e-06,COMPUTED,True,True,True,[727]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:2,PC,0.00019266996087930234,,NOT_COMPUTED,False,False,False,[728]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:3,PC,0.0,,NOT_COMPUTED,False,False,False,[729]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:4,PC,2.4359498624560127e-05,,NOT_COMPUTED,False,False,False,[730]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 13:0_20:5,PC,3.2736598152024554e-05,,NOT_COMPUTED,False,False,False,"[731, 836]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_15:0,PC,0.0004206266774559211,,NOT_COMPUTED,False,False,False,[837]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_16:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[712, 821]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_16:1,PC,2.945372552933548e-06,,NOT_COMPUTED,False,False,False,"[713, 822]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_17:0,PC,0.0006952430508971963,,NOT_COMPUTED,False,False,False,"[738, 841]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_17:1,PC,3.819493011357398e-05,,NOT_COMPUTED,False,False,False,"[741, 843]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_18:0,PC,1.1713759190162818e-07,,NOT_COMPUTED,False,False,False,"[714, 823]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_18:1,PC,5.98472826801074e-07,,NOT_COMPUTED,False,False,False,"[715, 824]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[716, 825]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_18:3,PC,2.1145463732036585e-07,,NOT_COMPUTED,False,False,False,"[717, 826]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 14:0_20:5,PC,0.0018878594513023284,5.931265184092871e-21,COMPUTED,True,False,False,[718]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_15:0,PC,5.149001641764753e-05,,NOT_COMPUTED,False,False,False,"[746, 846]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_16:0,PC,1.4843737421389785e-05,,NOT_COMPUTED,False,False,False,"[732, 838]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_16:1,PC,2.5798618892710808e-05,,NOT_COMPUTED,False,False,False,"[733, 839]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_17:0,PC,0.00043010204617757156,,NOT_COMPUTED,False,False,False,"[747, 847]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_17:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[748, 848]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_18:0,PC,7.314751974524644e-06,,NOT_COMPUTED,False,False,False,[734]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_18:1,PC,0.0,,NOT_COMPUTED,False,False,False,[735]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_18:2,PC,0.0004219551892535949,,NOT_COMPUTED,False,False,False,[736]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 15:0_18:3,PC,0.0,,NOT_COMPUTED,False,False,False,[737]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:0_16:0,PC,1.9001409285828678e-05,,NOT_COMPUTED,False,False,False,"[719, 827]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:0_16:1,PC,1.2125604578508564e-08,,NOT_COMPUTED,False,False,False,"[720, 828]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:0_17:0,PC,3.235703969749579e-05,,NOT_COMPUTED,False,False,False,[739]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:0_17:1,PC,0.0002222211686501074,,NOT_COMPUTED,False,False,False,[742]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:1_16:1,PC,2.6045442917630755e-06,,NOT_COMPUTED,False,False,False,"[721, 829]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC 16:1_17:1,PC,0.019621331725304694,7.944963448019721e-05,COMPUTED,True,True,True,[743]
D0__CAL_R2_K125,D0,125,CAL,R2,PC 17:0_16:1,PC,0.000830730565581911,,NOT_COMPUTED,False,False,False,[740]
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_18:0,PC,0.0,,NOT_COMPUTED,False,False,False,[849]
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_18:1,PC,0.013788374340667636,6.202788404049073e-06,COMPUTED,True,True,True,[850]
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:0,PC,2.0277214066547156e-08,,NOT_COMPUTED,False,False,False,"[749, 851]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[750, 852]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[751, 853]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:3,PC,0.0,,NOT_COMPUTED,False,False,False,"[752, 854]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:4,PC,3.658224742494497e-05,,NOT_COMPUTED,False,False,False,"[753, 855]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_20:5,PC,1.3158002976280579e-05,,NOT_COMPUTED,False,False,False,"[754, 856]"
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_22:0,PC,0.0,,NOT_COMPUTED,False,False,False,[755]
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_22:1,PC,0.0014179207381365786,2.0803366139926308e-26,COMPUTED,True,False,False,[756]
D0__CAL_R2_K125,D0,125,CAL,R2,PC O-12:0_22:2,PC,0.0,,NOT_COMPUTED,False,False,False,[757]
