dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D1__CAL_R1_K125,D1,125,CAL,R1,107,PS-H__0054,PS 14:0_24:5,PS,1.1558606781168722e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,108,PS-H__0055,PS 14:0_24:6,PS,0.0007274903844250519,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,109,PS-H__0068,PS 16:0_22:0,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,110,PS-H__0069,PS 16:0_22:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,111,PS-H__0070,PS 16:0_22:2,PS,1.8128185718698848e-07,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,112,PS-H__0071,PS 16:0_22:3,PS,0.00032994281582123056,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,113,PS-H__0072,PS 16:0_22:4,PS,0.0002047707076874651,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,114,PS-H__0073,PS 16:0_22:5,PS,0.006111607959684774,4.0657195206286335e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,115,PS-H__0074,PS 16:0_22:6,PS,4.688499319795564e-06,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,116,PS-H__0075,PS 16:0_24:0,PS,3.7661863298319046e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,117,PS-H__0076,PS 16:0_24:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,118,PS-H__0077,PS 16:0_24:2,PS,0.0008213601446253604,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,119,PS-H__0078,PS 16:0_24:3,PS,0.0005097020922296821,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,120,PS-H__0079,PS 16:0_24:4,PS,0.009097617782831172,2.6508247377966755e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,121,PS-H__0080,PS 16:0_24:5,PS,0.007836730371928063,2.4110127694155514e-26,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,122,PS-H__0081,PS 16:0_24:6,PS,6.6326609910957695e-06,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,123,PS-H__0093,PS 22:0_16:1,PS,2.4387068696510373e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,124,PS-H__0094,PS 16:1_22:1,PS,3.387023278432025e-09,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,125,PS-H__0095,PS 16:1_22:2,PS,0.007060361450346401,6.308819546325439e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,126,PS-H__0096,PS 16:1_22:3,PS,2.7146675961239485e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,127,PS-H__0097,PS 16:1_22:4,PS,0.0023494542237586908,0.0,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,128,PS-H__0098,PS 16:1_22:5,PS,0.007048799518148925,9.1507812950103e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,129,PS-H__0099,PS 16:1_22:6,PS,9.263975076396787e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,130,PS-H__0100,PS 24:0_16:1,PS,4.985479515155788e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,131,PS-H__0101,PS 16:1_24:1,PS,0.0015414868825011677,1.4374337768527076e-22,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,132,PS-H__0102,PS 16:1_24:2,PS,0.006236577490216185,1.8962683722003884e-26,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,133,PS-H__0103,PS 16:1_24:3,PS,0.0008256237407583079,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,134,PS-H__0104,PS 16:1_24:4,PS,0.02842494361244513,0.00011864352532901704,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,135,PS-H__0105,PS 16:1_24:5,PS,0.03001023301296629,0.00013302594521723998,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,136,PS-H__0106,PS 16:1_24:6,PS,2.6694418676932952e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,137,PS-H__0111,PS 18:0_20:0,PS,6.401135191226577e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,138,PS-H__0112,PS 18:0_20:1,PS,4.729378421780254e-09,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,139,PS-H__0113,PS 18:0_20:2,PS,6.617405360974895e-06,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,140,PS-H__0114,PS 18:0_20:3,PS,1.5346023634635017e-07,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,141,PS-H__0115,PS 18:0_20:4,PS,0.0012052579014146681,1.5944218925981702e-23,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,142,PS-H__0116,PS 18:0_20:5,PS,0.009702400156896945,3.54017684343834e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,143,PS-H__0117,PS 18:0_22:0,PS,1.1957978278725862e-07,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,144,PS-H__0118,PS 18:0_22:1,PS,6.497843542574421e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,145,PS-H__0119,PS 18:0_22:2,PS,4.775324900175902e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,146,PS-H__0120,PS 18:0_22:3,PS,1.8712496137114885e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,147,PS-H__0121,PS 18:0_22:4,PS,9.887119843852772e-05,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,148,PS-H__0122,PS 18:0_22:5,PS,0.007756879499640447,1.0984429447091274e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,149,PS-H__0123,PS 18:0_22:6,PS,0.0010682491163489162,5.0455711428400144e-23,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,150,PS-H__0134,PS 20:0_18:1,PS,2.379286563525076e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,151,PS-H__0135,PS 18:1_20:1,PS,9.460604662056703e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,152,PS-H__0136,PS 18:1_20:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,153,PS-H__0137,PS 18:1_20:3,PS,0.0017866604067172508,0.0,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,154,PS-H__0138,PS 18:1_20:4,PS,0.0007140831826891161,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,155,PS-H__0139,PS 18:1_20:5,PS,0.0006014510458891427,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,156,PS-H__0140,PS 22:0_18:1,PS,6.268256206300702e-10,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,157,PS-H__0141,PS 18:1_22:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,158,PS-H__0142,PS 18:1_22:2,PS,0.009747661145249251,3.288137441755765e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,159,PS-H__0143,PS 18:1_22:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,160,PS-H__0144,PS 18:1_22:4,PS,0.010112169732051804,8.42788789244256e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,161,PS-H__0145,PS 18:1_22:5,PS,0.004985622860476422,0.0,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,162,PS-H__0146,PS 18:1_22:6,PS,2.2400020298691473e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,163,PS-H__0156,PS 20:0_18:2,PS,7.849674539911292e-07,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,164,PS-H__0157,PS 20:1_18:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,165,PS-H__0158,PS 18:2_20:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,166,PS-H__0159,PS 18:2_20:3,PS,7.769426853723894e-06,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,167,PS-H__0160,PS 18:2_20:4,PS,4.836691284945398e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,168,PS-H__0161,PS 18:2_20:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,169,PS-H__0162,PS 22:0_18:2,PS,0.008569907553432024,1.7659448840892121e-06,COMPUTED,True,True,True,True
D1__CAL_R1_K125,D1,125,CAL,R1,170,PS-H__0163,PS 22:1_18:2,PS,2.8963967319742593e-08,,NOT_COMPUTED,False,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,171,PS-H__0164,PS 18:2_22:2,PS,0.0035688078982534233,1.8243304320488513e-23,COMPUTED,True,False,False,False
D1__CAL_R1_K125,D1,125,CAL,R1,172,PS-H__0165,PS 18:2_22:3,PS,4.298751753404984e-06,,NOT_COMPUTED,False,False,False,False
