dataset_id,domain,K,split,replicate,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,reportable_truth,candidate_indices
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_22:4,PA,0.00397903216183355,9.838774934774762e-27,COMPUTED,True,False,False,[61]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_22:5,PA,4.4082752741212747e-07,,NOT_COMPUTED,False,False,False,[62]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_24:2,PA,2.857342091098907e-07,,NOT_COMPUTED,False,False,False,[65]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_24:3,PA,0.0,,NOT_COMPUTED,False,False,False,[66]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_24:4,PA,0.0,,NOT_COMPUTED,False,False,False,[67]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_24:5,PA,2.3569289704622092e-08,,NOT_COMPUTED,False,False,False,[68]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:2_24:6,PA,5.884215639359709e-08,,NOT_COMPUTED,False,False,False,[69]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_22:3,PA,9.100908723287774e-05,,NOT_COMPUTED,False,False,False,[70]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_22:4,PA,0.00015958322055814746,,NOT_COMPUTED,False,False,False,[71]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_24:3,PA,9.014974609349042e-08,,NOT_COMPUTED,False,False,False,[75]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_24:4,PA,1.5108693679974691e-05,,NOT_COMPUTED,False,False,False,[76]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_24:5,PA,0.0,,NOT_COMPUTED,False,False,False,[77]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:3_24:6,PA,2.601162978942127e-08,,NOT_COMPUTED,False,False,False,[78]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:4_24:4,PA,0.001650518541802753,0.0,COMPUTED,True,False,False,[83]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:4_24:5,PA,0.0002619800264304657,,NOT_COMPUTED,False,False,False,[84]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:4_24:6,PA,0.02108510811585451,8.54610005975611e-05,COMPUTED,True,True,True,[85]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:5_24:5,PA,0.0010870646745076045,4.246502334640185e-22,COMPUTED,True,False,False,[91]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:5_24:6,PA,0.0012414112836486543,0.0,COMPUTED,True,False,False,[92]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 22:6_24:6,PA,0.0014077597992372928,2.770533453771275e-23,COMPUTED,True,False,False,[99]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_20:1,PA,0.002271055442344196,5.82423826369867e-23,COMPUTED,True,False,False,[7]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_20:2,PA,1.5657976193978885e-07,,NOT_COMPUTED,False,False,False,[14]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_20:3,PA,0.02190049175442875,4.107026292135534e-05,COMPUTED,True,True,True,[20]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_20:4,PA,0.0010503731852609152,0.0,COMPUTED,True,False,False,[25]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_20:5,PA,0.0015977211960487789,0.0,COMPUTED,True,False,False,[29]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:1,PA,0.0,,NOT_COMPUTED,False,False,False,[52]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:2,PA,0.020807926977687925,5.569731657393685e-05,COMPUTED,True,True,True,[63]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:3,PA,1.045611444191476e-07,,NOT_COMPUTED,False,False,False,[72]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:4,PA,0.0006168764197930954,,NOT_COMPUTED,False,False,False,[79]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:5,PA,0.0003387026079729683,,NOT_COMPUTED,False,False,False,[86]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:0_22:6,PA,0.00021926089717847993,,NOT_COMPUTED,False,False,False,[93]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_20:2,PA,0.0006137186281779504,,NOT_COMPUTED,False,False,False,[15]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_20:3,PA,0.00042549018106469584,,NOT_COMPUTED,False,False,False,[21]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_20:4,PA,4.2531778062674074e-07,,NOT_COMPUTED,False,False,False,[26]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_20:5,PA,0.0011176329269018369,0.0,COMPUTED,True,False,False,[30]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_22:2,PA,0.0,,NOT_COMPUTED,False,False,False,[64]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_22:3,PA,0.0,,NOT_COMPUTED,False,False,False,[73]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_22:4,PA,0.0004927963075025752,,NOT_COMPUTED,False,False,False,[80]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_22:5,PA,8.686977085544189e-07,,NOT_COMPUTED,False,False,False,[87]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:1_22:6,PA,5.620888364017612e-09,,NOT_COMPUTED,False,False,False,[94]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_20:3,PA,0.000286655039620536,,NOT_COMPUTED,False,False,False,[22]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_20:4,PA,0.0008548417166365048,,NOT_COMPUTED,False,False,False,[27]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_20:5,PA,0.00010022464671018595,,NOT_COMPUTED,False,False,False,[31]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_22:3,PA,0.0,,NOT_COMPUTED,False,False,False,[74]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_22:4,PA,8.660917020065121e-07,,NOT_COMPUTED,False,False,False,[81]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_22:5,PA,4.2150185647579186e-05,,NOT_COMPUTED,False,False,False,[88]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:2_22:6,PA,0.0006933743695600756,,NOT_COMPUTED,False,False,False,[95]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:3_20:4,PA,0.0,,NOT_COMPUTED,False,False,False,[28]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:3_22:4,PA,0.00016266802739426067,,NOT_COMPUTED,False,False,False,[82]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:3_22:5,PA,2.447826277210348e-07,,NOT_COMPUTED,False,False,False,[89]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:3_22:6,PA,1.4130307183651947e-07,,NOT_COMPUTED,False,False,False,[96]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:4_22:5,PA,1.5534620572467483e-07,,NOT_COMPUTED,False,False,False,[90]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:4_22:6,PA,0.03120648182716896,0.0001033801872089028,COMPUTED,True,True,True,[97]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:5_22:6,PA,0.0,,NOT_COMPUTED,False,False,False,[98]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:5_24:6,PA,0.0,,NOT_COMPUTED,False,False,False,[100]
D1__CAL_R1_K125,D1,125,CAL,R1,PA 24:6_24:6,PA,0.0017573084256427057,8.28441067525926e-28,COMPUTED,True,False,False,[101]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[815, 1031]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:1,PC,4.656370295214143e-08,,NOT_COMPUTED,False,False,False,"[816, 1032]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:2,PC,2.197347216498004e-08,,NOT_COMPUTED,False,False,False,"[817, 1033]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:3,PC,0.0,,NOT_COMPUTED,False,False,False,"[818, 1034]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:4,PC,0.0026338102002971954,5.398684105030124e-27,COMPUTED,True,False,False,[1035]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:5,PC,0.00018530796670916035,,NOT_COMPUTED,False,False,False,[1036]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_22:6,PC,1.5418224730378052e-07,,NOT_COMPUTED,False,False,False,[1037]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:0,PC,1.580059741964974e-06,,NOT_COMPUTED,False,False,False,"[819, 1038]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:1,PC,1.5122640957704072e-06,,NOT_COMPUTED,False,False,False,"[820, 1039]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[821, 1040]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:3,PC,8.811565736249623e-07,,NOT_COMPUTED,False,False,False,"[822, 1041]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:4,PC,6.07448921290078e-08,,NOT_COMPUTED,False,False,False,"[823, 1042]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:5,PC,0.0,,NOT_COMPUTED,False,False,False,"[824, 1043]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 12:0_24:6,PC,0.0,,NOT_COMPUTED,False,False,False,"[825, 1044]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_20:0,PC,0.0,,NOT_COMPUTED,False,False,False,[1088]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,[1089]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_20:2,PC,6.235422555587682e-06,,NOT_COMPUTED,False,False,False,[1090]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_20:3,PC,9.832956169012061e-08,,NOT_COMPUTED,False,False,False,[1091]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:0,PC,6.611943059823183e-05,,NOT_COMPUTED,False,False,False,"[870, 1092]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:1,PC,2.9220651912710474e-08,,NOT_COMPUTED,False,False,False,"[871, 1093]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[872, 1094]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:3,PC,0.0,,NOT_COMPUTED,False,False,False,"[873, 1095]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:4,PC,1.5333294728803195e-07,,NOT_COMPUTED,False,False,False,"[874, 1096]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:5,PC,0.0025453330579800052,6.384452104560976e-22,COMPUTED,True,False,False,"[875, 1097]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_22:6,PC,0.00043222349915888396,,NOT_COMPUTED,False,False,False,"[876, 1098]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 13:0_24:4,PC,0.02190210452259482,2.067306999427941e-05,COMPUTED,True,True,True,[877]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:0,PC,0.001960132466164378,1.8098672282904973e-25,COMPUTED,True,False,False,"[826, 1045]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:1,PC,8.664659037030417e-06,,NOT_COMPUTED,False,False,False,"[827, 1046]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:2,PC,1.139748795106903e-05,,NOT_COMPUTED,False,False,False,"[828, 1047]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:3,PC,0.0015461927974124176,2.1005075238172806e-24,COMPUTED,True,False,False,"[829, 1048]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:4,PC,0.015215080407033184,5.162004595419181e-05,COMPUTED,True,True,True,[1049]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_20:5,PC,0.00081004869318227,,NOT_COMPUTED,False,False,False,[1050]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:0,PC,2.9290879543794197e-05,,NOT_COMPUTED,False,False,False,"[830, 1051]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:1,PC,6.636548783753509e-08,,NOT_COMPUTED,False,False,False,"[831, 1052]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[832, 1053]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:3,PC,1.801508360618747e-08,,NOT_COMPUTED,False,False,False,"[833, 1054]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:4,PC,8.701726176547734e-07,,NOT_COMPUTED,False,False,False,"[834, 1055]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:5,PC,3.2728767349853e-07,,NOT_COMPUTED,False,False,False,"[835, 1056]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 14:0_22:6,PC,1.1907893702808395e-07,,NOT_COMPUTED,False,False,False,"[836, 1057]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_18:0,PC,8.486482652669544e-05,,NOT_COMPUTED,False,False,False,[1099]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_18:1,PC,2.687567541698429e-05,,NOT_COMPUTED,False,False,False,[1100]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_18:2,PC,0.00011312906748485988,,NOT_COMPUTED,False,False,False,[1101]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_18:3,PC,0.0,,NOT_COMPUTED,False,False,False,[1102]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:0,PC,0.00015502014353752466,,NOT_COMPUTED,False,False,False,"[878, 1103]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[879, 1104]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[880, 1105]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:3,PC,9.77056201847534e-08,,NOT_COMPUTED,False,False,False,"[881, 1106]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:4,PC,1.7878148861810664e-07,,NOT_COMPUTED,False,False,False,"[882, 1107]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_20:5,PC,1.169045963234044e-07,,NOT_COMPUTED,False,False,False,"[883, 1108]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:0,PC,5.513223239203096e-06,,NOT_COMPUTED,False,False,False,[884]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:1,PC,1.445916043676221e-08,,NOT_COMPUTED,False,False,False,[885]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:2,PC,0.0,,NOT_COMPUTED,False,False,False,[886]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:3,PC,0.025652674983480263,2.498284469961141e-06,COMPUTED,True,True,True,[887]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:4,PC,0.0018884395289917079,0.0,COMPUTED,True,False,False,[888]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:5,PC,0.003926945921892596,0.0,COMPUTED,True,False,False,[889]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 15:0_22:6,PC,0.0006091840571662624,,NOT_COMPUTED,False,False,False,[890]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_17:0,PC,0.0,,NOT_COMPUTED,False,False,False,[1109]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_17:1,PC,5.885302715142016e-05,,NOT_COMPUTED,False,False,False,[1115]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_18:0,PC,0.00022052095021206686,,NOT_COMPUTED,False,False,False,"[837, 1058]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_18:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[838, 1059]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[839, 1060]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_18:3,PC,2.8344593996591026e-07,,NOT_COMPUTED,False,False,False,"[840, 1061]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:0,PC,3.6571812799351316e-09,,NOT_COMPUTED,False,False,False,"[841, 1062]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[842, 1063]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:2,PC,5.278460883819136e-07,,NOT_COMPUTED,False,False,False,"[843, 1064]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:3,PC,6.252864158478335e-08,,NOT_COMPUTED,False,False,False,"[844, 1065]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:4,PC,2.1143150926693047e-07,,NOT_COMPUTED,False,False,False,"[845, 1066]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:0_20:5,PC,0.0,,NOT_COMPUTED,False,False,False,"[846, 1067]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_17:1,PC,5.4398546501096055e-05,,NOT_COMPUTED,False,False,False,[1116]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_18:1,PC,1.9688590622063337e-05,,NOT_COMPUTED,False,False,False,"[848, 1069]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_18:2,PC,4.233214380909235e-07,,NOT_COMPUTED,False,False,False,"[849, 1070]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_18:3,PC,0.0010511737732339323,3.767370815954702e-24,COMPUTED,True,False,False,[1071]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[851, 1073]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_20:2,PC,0.00010143364246395182,,NOT_COMPUTED,False,False,False,"[852, 1074]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_20:3,PC,5.4884421370809196e-08,,NOT_COMPUTED,False,False,False,"[853, 1075]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_20:4,PC,4.228037220291295e-07,,NOT_COMPUTED,False,False,False,"[854, 1076]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_20:5,PC,0.0,,NOT_COMPUTED,False,False,False,"[855, 1077]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 16:1_22:6,PC,3.895920302556336e-08,,NOT_COMPUTED,False,False,False,[856]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_16:1,PC,1.8651263451438577e-05,,NOT_COMPUTED,False,False,False,[1110]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_17:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[911, 1121]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_17:1,PC,6.595848930258449e-05,,NOT_COMPUTED,False,False,False,"[912, 1122]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_18:0,PC,0.00026682049836375496,,NOT_COMPUTED,False,False,False,"[891, 1111]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_18:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[892, 1112]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_18:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[893, 1113]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_18:3,PC,1.1528397778152626e-07,,NOT_COMPUTED,False,False,False,"[894, 1114]"
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_20:0,PC,0.0,,NOT_COMPUTED,False,False,False,[895]
D1__CAL_R1_K125,D1,125,CAL,R1,PC 17:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,[896]
