dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero
CAL_R1_HIGH129,CAL,R1,HIGH129,129,49,PA-H__0219,PA 20:1_20:3,0.001256377649643309,True,True,False,1.0142433810624455e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,55,PA-H__0226,PA 20:1_22:4,0.0013981462152052137,True,True,False,2.8526091188343833e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,56,PA-H__0227,PA 20:1_22:5,0.01280568548531239,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,57,PA-H__0228,PA 20:1_22:6,0.02771941591033506,True,True,False,0.00010505835928125877
CAL_R1_HIGH129,CAL,R1,HIGH129,129,62,PA-H__0246,PA 20:2_22:6,0.0014557365999182848,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,67,PA-H__0263,PA 20:3_22:6,0.004490410517657209,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,68,PA-H__0273,PA 22:0_20:4,0.0014851345961071252,False,False,False,9.070572509099226e-21
CAL_R1_HIGH129,CAL,R1,HIGH129,129,70,PA-H__0275,PA 22:2_20:4,0.0011470690130635309,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,71,PA-H__0276,PA 22:3_20:4,0.003166845610406928,True,True,False,3.2454549460745846e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,74,PA-H__0279,PA 20:4_22:6,0.0015668325265833824,True,True,False,7.837818678442882e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,75,PA-H__0289,PA 22:1_20:5,0.00998512704251618,True,True,False,1.916231930377116e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,84,PS-H__0042,PS 14:0_22:0,0.0053915292213454835,True,True,False,4.5497318667257954e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,90,PS-H__0059,PS 16:0_18:1,0.001239859671018056,True,True,False,9.454834598551971e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,92,PS-H__0062,PS 16:0_20:0,0.012408287563129719,True,True,False,2.6494428304610424e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,93,PS-H__0063,PS 16:0_20:1,0.004840280259012506,True,True,False,7.269417564848721e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,94,PS-H__0064,PS 16:0_20:2,0.0011634174372147105,False,False,False,2.208625116661904e-20
CAL_R1_HIGH129,CAL,R1,HIGH129,129,95,PS-H__0065,PS 16:0_20:3,0.006486252264292488,True,True,False,2.102409305686202e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,97,PS-H__0067,PS 16:0_20:5,0.0985170616974393,True,True,False,0.0035838759969830073
CAL_R1_HIGH129,CAL,R1,HIGH129,129,101,PS-H__0088,PS 16:1_20:1,0.006753806492871761,True,True,False,5.061632784271226e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,109,PS-H__0131,PS 18:1_18:1,0.0016776515283381068,True,True,False,1.7463926065507323e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,110,PS-H__0132,PS 18:1_18:2,0.0046688368905575635,True,True,False,7.649997477443593e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,117,PE-H__0070,PE 16:0_22:2,0.0016656400024309226,False,False,False,9.351653636979836e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,119,PE-H__0072,PE 16:0_22:4,0.0015803734661358367,False,False,False,4.047671596560658e-21
CAL_R1_HIGH129,CAL,R1,HIGH129,129,121,PE-H__0074,PE 16:0_22:6,0.0014282172093885307,True,True,False,5.4598735769141706e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,124,PE-H__0081,PE 16:0_24:6,0.026108208513165313,True,True,False,0.00014561060348072628
CAL_R1_HIGH129,CAL,R1,HIGH129,129,127,PE-H__0095,PE 16:1_22:2,0.004032937407763391,True,True,False,5.899335026880141e-12
CAL_R1_HIGH129,CAL,R1,HIGH129,129,136,PE-H__0115,PE 18:0_20:4,0.0013264071129074446,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,144,PE-H__0136,PE 18:1_20:2,0.0010026998333795857,False,False,False,5.777243473193579e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,145,PE-H__0137,PE 18:1_20:3,0.002280298808876618,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,146,PE-H__0138,PE 18:1_20:4,0.003306742734564922,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,148,PE-H__0142,PE 18:1_22:2,0.00477801267290686,True,True,False,9.340602014174916e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,151,PE-H__0145,PE 18:1_22:5,0.0047477164822776466,True,True,False,3.385199786613716e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,152,PE-H__0146,PE 18:1_22:6,0.0014412141560497314,False,False,False,9.214415818650207e-21
CAL_R1_HIGH129,CAL,R1,HIGH129,129,155,PE-H__0158,PE 18:2_20:2,0.0023520024508360275,True,True,False,2.482605873855393e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,160,PE-H__0164,PE 18:2_22:2,0.00103218495634977,True,True,False,1.7682693903630435e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,161,PE-H__0165,PE 18:2_22:3,0.0018774476333492476,False,False,False,2.5814181739337827e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,162,PE-H__0166,PE 18:2_22:4,0.0015493912747426702,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,163,PE-H__0167,PE 18:2_22:5,0.0015186250276914407,False,False,False,3.497983289965403e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,164,PE-H__0168,PE 18:2_22:6,0.0015864966013732027,True,True,False,9.962846690582673e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,167,PE-H__0181,PE 18:3_20:4,0.001000599313722389,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,170,PE-H__0200,PE 20:0_20:3,0.0010263984076867773,False,False,False,5.392384752521482e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,171,PE-H__0201,PE 20:0_20:4,0.01062283136889474,True,True,False,9.650909951859206e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,174,PE-H__0219,PE 20:1_20:3,0.009683480365180202,True,True,False,2.017347948160817e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,177,PE-H__0236,PE 20:2_20:2,0.001997680179113594,True,True,False,4.213502727167548e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,178,PE-H__0237,PE 20:2_20:3,0.0014774247660012845,True,True,False,3.5816438751101727e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,179,PE-H__0238,PE 20:2_20:4,0.006047880471868074,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,181,PE-H__0254,PE 20:3_20:3,0.0031623861682705465,False,False,False,1.4523436016913113e-29
CAL_R1_HIGH129,CAL,R1,HIGH129,129,184,PE-H__0271,PE 20:4_20:4,0.006796283031306085,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,187,PE-H__0460,PE 17:0_20:1,0.00457461586718502,True,True,False,4.54422848166749e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,188,PE-H__0461,PE 17:0_20:2,0.0044343971991910175,True,True,False,5.311076149646614e-10
CAL_R1_HIGH129,CAL,R1,HIGH129,129,191,PE-H__0464,PE 17:0_20:5,0.0038994991569835653,True,True,False,2.1433360085094782e-10
CAL_R1_HIGH129,CAL,R1,HIGH129,129,196,PE-H__0470,PE 17:0_22:5,0.0017590362141681672,True,True,False,1.3382651868376975e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,197,PE-H__0471,PE 17:0_22:6,0.0017923226988068675,True,True,False,4.1901641645796104e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,198,PE-H__0481,PE 20:0_17:1,0.016641891093061387,True,True,False,4.262810473993342e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,200,PE-H__0483,PE 17:1_20:2,0.00397780455407749,True,True,False,3.413100360768919e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,201,PE-H__0484,PE 17:1_20:3,0.005959865205225529,False,False,False,3.5780118479951014e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,202,PE-H__0485,PE 17:1_20:4,0.025545963898955998,True,True,False,2.5748136563529827e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,204,PE-H__0490,PE 17:1_22:3,0.0032089179129381035,True,True,False,1.6631739115899367e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,205,PE-H__0491,PE 17:1_22:4,0.0017734944112875392,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,206,PE-H__0492,PE 17:1_22:5,0.014580838894571659,True,True,False,1.6235111828405056e-10
CAL_R1_HIGH129,CAL,R1,HIGH129,129,207,PE-H__0493,PE 17:1_22:6,0.004999723655604276,False,False,False,2.8880197562205145e-24
CAL_R1_HIGH129,CAL,R1,HIGH129,129,208,PEO-H__0072,PE O-16:0_22:1,0.012142371204770144,True,True,False,1.0738275023617122e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,209,PEO-H__0073,PE O-16:0_22:2,0.015975270201335823,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,211,PEO-H__0075,PE O-16:0_22:4,0.0014345819174805912,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,212,PEO-H__0076,PE O-16:0_22:5,0.0394649635837542,True,True,False,0.00011984726902451257
CAL_R1_HIGH129,CAL,R1,HIGH129,129,221,PEO-H__0107,PE O-16:1_24:1,0.08597027091196908,True,True,False,0.007574103716302297
CAL_R1_HIGH129,CAL,R1,HIGH129,129,222,PEO-H__0110,PE O-16:1_24:4,0.0017404633333379192,False,False,False,3.1405986977714374e-28
CAL_R1_HIGH129,CAL,R1,HIGH129,129,224,PEO-H__0112,PE O-16:1_24:6,0.0010948933153467945,False,False,False,1.0021059638946719e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,229,PEO-H__0126,PE O-18:0_20:5,0.009998016642200238,False,False,False,3.4170572543462465e-28
CAL_R1_HIGH129,CAL,R1,HIGH129,129,230,PEO-H__0128,PE O-18:0_22:1,0.0010344976719217948,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,231,PEO-H__0129,PE O-18:0_22:2,0.01755210859422591,True,True,False,2.094810166505632e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,235,PEO-H__0133,PE O-18:0_22:6,0.0025386788865648068,True,True,False,3.908774272061498e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,239,PEO-H__0153,PE O-18:1_20:4,0.01023747352026328,True,True,False,4.011958208845002e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,242,PEO-H__0157,PE O-18:1_22:2,0.011821437929533652,True,True,False,1.517187609861193e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,252,PEO-H__0183,PE O-18:2_22:0,0.0020821805017829853,True,True,False,1.9026066701232853e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,259,PEO-H__0208,PE O-18:3_20:3,0.004413124250018341,False,False,False,4.9774439557594337e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,263,PEO-H__0216,PE O-18:3_22:5,0.002703569410012929,True,True,False,1.0229121198867987e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,265,PEO-H__0235,PE O-20:0_20:2,0.005559875579950407,True,True,False,8.835557975520712e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,273,PEO-H__0292,PE O-20:2_20:3,0.001190563032725759,False,False,False,3.4940523817026474e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,274,PEO-H__0293,PE O-20:2_20:4,0.0017293951410252925,False,False,False,2.1041236866447448e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,275,PEO-H__0320,PE O-20:3_20:3,0.0013750528152346837,False,False,False,4.5170668401664995e-21
CAL_R1_HIGH129,CAL,R1,HIGH129,129,279,PG-H__0051,PG 14:0_22:5,0.00908818621621668,False,False,False,5.0252245288386326e-29
CAL_R1_HIGH129,CAL,R1,HIGH129,129,280,PG-H__0052,PG 16:0_20:5,0.01920830787386633,True,True,False,1.4968148916935037e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,281,PG-H__0053,PG 16:1_20:4,0.008536175411686213,True,True,False,6.942622006914963e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,282,PG-H__0054,PG 18:2_18:3,0.0012256595307804919,True,True,False,5.661470705867861e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,283,PG-H__0056,PG 14:0_22:4,0.0015517794468698184,False,False,False,4.45133948004774e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,284,PG-H__0057,PG 16:0_20:4,0.10084715459064936,True,True,False,1.4779691414572079e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,285,PG-H__0058,PG 16:1_20:3,0.2774978436981507,True,True,False,0.0014748030475582668
CAL_R1_HIGH129,CAL,R1,HIGH129,129,286,PG-H__0059,PG 18:1_18:3,0.004252716123211114,True,True,False,1.1300752100220443e-10
CAL_R1_HIGH129,CAL,R1,HIGH129,129,287,PG-H__0060,PG 18:2_18:2,0.03115763288690527,True,True,False,6.216024261617457e-10
CAL_R1_HIGH129,CAL,R1,HIGH129,129,294,PG-H__0069,PG 16:0_20:2,0.08129418289179263,True,True,False,5.673665763670594e-06
CAL_R1_HIGH129,CAL,R1,HIGH129,129,295,PG-H__0070,PG 16:1_20:1,0.07568302320554249,False,False,False,2.1371033699560397e-22
CAL_R1_HIGH129,CAL,R1,HIGH129,129,297,PG-H__0072,PG 18:1_18:1,0.011933703761812993,True,True,False,7.487350935431997e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,312,PG-H__0093,PG 16:0_22:5,0.03284600809646154,True,True,False,3.7628304912489824e-11
CAL_R1_HIGH129,CAL,R1,HIGH129,129,313,PG-H__0094,PG 16:1_22:4,0.007604882259901038,True,True,False,8.31466462037204e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,315,PG-H__0096,PG 18:1_20:4,0.020190113363822954,False,False,False,2.649223308544e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,316,PG-H__0097,PG 18:2_20:3,0.019912506603874742,True,True,False,1.0106373054637628e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,318,PG-H__0099,PG 14:0_24:4,0.002214784942663931,True,True,False,8.54880181347813e-08
CAL_R1_HIGH129,CAL,R1,HIGH129,129,320,PG-H__0101,PG 16:1_22:3,0.0014881729955331545,False,False,False,2.1573392181935003e-23
CAL_R1_HIGH129,CAL,R1,HIGH129,129,331,PG-H__0462,PG 17:0_20:3,0.0016025795110988091,False,False,False,5.121012044152975e-24
CAL_R1_HIGH129,CAL,R1,HIGH129,129,336,PG-H__0479,PG 17:1_18:2,0.004103845855984816,True,True,False,5.046024284217639e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,337,PG-H__0481,PG 20:0_17:1,0.0015195300464817345,False,False,False,2.0180975816080936e-28
CAL_R1_HIGH129,CAL,R1,HIGH129,129,338,PG-H__0482,PG 17:1_20:1,0.0011620054135978517,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,339,PG-H__0483,PG 17:1_20:2,0.002078742814663951,True,True,False,3.7392766520582554e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,341,PG-H__0485,PG 17:1_20:4,0.0020878743581738517,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,342,PG-H__0502,PG 17:0_17:0,0.0011087145853345736,True,True,False,1.4255932472666738e-07
CAL_R1_HIGH129,CAL,R1,HIGH129,129,351,PCO+HCOO__0084,PC O-16:1_18:1,0.005472451392556001,True,True,False,7.77562333639712e-05
CAL_R1_HIGH129,CAL,R1,HIGH129,129,369,PC+Cl__0169,PC 14:0_18:2,0.0012727831255777027,False,False,False,0.0
CAL_R1_HIGH129,CAL,R1,HIGH129,129,373,PC+Cl__0179,PC 14:0_20:3,0.0019444380062904497,True,True,False,4.001082185860724e-09
CAL_R1_HIGH129,CAL,R1,HIGH129,129,374,PC+Cl__0180,PC 14:0_20:4,0.017350371888831623,True,True,False,0.00040983269998887546
CAL_R1_HIGH129,CAL,R1,HIGH129,129,375,PC+Cl__0219,PC 14:1_17:1,0.023359707058001753,True,True,False,0.00117832242384916
CAL_R1_HIGH129,CAL,R1,HIGH129,129,384,PC+Cl__0435,PC 16:1_16:1,0.04227565136155344,True,True,False,0.00045951012563958906
CAL_R1_HIGH129,CAL,R1,HIGH129,129,389,PC+Cl__0658,PC 17:0_17:1,0.0017541265616264684,True,True,False,3.1667659834698553e-09
