dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,base_dataset_id,severity,rho_zero_status,raw_solver_reported,reportable_truth
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,0,PA-H__0075,PA 16:0_24:0,0.002212934154925284,False,False,False,9.495252145959971e-07,0.729606198131629,0.7748217721703936,0.44170172724713597,PA,0.16755576280234685,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,HOLD_R4_K175,MODERATE,COMPUTED,True,False
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,1,PA-H__0076,PA 16:0_24:1,0.014541838738880285,True,True,False,1.35799142448334e-05,0.5504804076642431,0.883487638633687,0.6654546118919494,PA,0.19595790828137805,,28,singleton_control,,,,,,,,,295,,2.0,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,2,PA-H__0079,PA 16:0_24:4,0.002105895790145747,True,True,False,0.0,0.2223063465458067,0.9171280506076233,0.9158818256178151,PA,0.17914163452145218,B7_U47_U115,115,spectral_hard_spatial_high,0.7173612479474549,0.7259195402298851,0.7173612479474549,0.7259195402298851,0.04535930018705837,0.1794871794871795,0.024301483593310788,0.0,349,0.9957913195295264,0.6170676298438253,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,3,PA-H__0080,PA 16:0_24:5,0.0039003361416052704,False,False,False,0.0,0.22923411741411742,0.9171280506076233,0.9158818256178151,PA,0.17221386365314145,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,HOLD_R4_K175,MODERATE,COMPUTED,True,False
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,5,PA-H__0117,PA 18:0_22:0,0.010293050409457905,True,True,False,8.768692739443375e-07,0.3381799302246325,0.7789494468002593,0.6213615663357793,PA,0.44534403487199864,B3_U27_U48,48,spectral_easy_spatial_high,0.1769326765188834,0.1802495894909688,0.1769326765188834,0.1802495894909688,0.0,0.0,0.0,0.0,229,0.9947522325178354,1.4538436095675817,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,6,PA-H__0118,PA 18:0_22:1,0.004022751645794591,False,False,False,2.0540483675120933e-08,0.3291126428847987,0.854010491337717,0.7758194394971382,PA,0.30184234544507127,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,HOLD_R4_K175,MODERATE,COMPUTED,True,False
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,7,PA-H__0119,PA 18:0_22:2,0.0011208789481578134,True,True,False,1.2596478672448703e-06,0.27393752390511106,0.8394493239810369,0.7712444256096473,PA,0.36260158405766385,B1_U95_U125,125,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.0753246954491252,0.3018867924528302,0.08214312893707955,0.11319967071044161,331,-0.24520877146978157,0.6170676298438253,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,8,PA-H__0120,PA 18:0_22:3,0.004138291997303429,False,False,False,1.608243977785158e-05,0.26685411549166754,0.7994055605507371,0.7822770241404187,PA,0.35607658490927657,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,175,HOLD_R4_K175,MODERATE,COMPUTED,True,False
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,9,PA-H__0121,PA 18:0_22:4,0.0011969643402889515,True,True,False,0.0,0.18925162859522815,0.8691673191165914,0.8645836840369737,PA,0.31323723028330897,B2_U43_U133,133,spectral_hard_spatial_high,0.896121510673235,0.8493119868637111,0.8493119868637111,0.896121510673235,0.7986035117425145,0.41,0.7525372430626872,0.0,267,0.9944379756017591,0.5,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
MODERATE__HOLD_R4_K175,HOLD,R4,K175,175,12,PA-H__0125,PA 18:0_24:1,0.007606039146055676,True,True,False,1.4185332542929533e-06,0.3334734584306543,0.8793255202210899,0.8305304488322932,PA,0.22349976674487387,B2_U43_U133,43,spectral_hard_spatial_high,0.896121510673235,0.8493119868637111,0.8493119868637111,0.896121510673235,0.7986035117425145,0.41,0.7525372430626872,0.0,267,0.9944379756017591,0.689110922829001,175,HOLD_R4_K175,MODERATE,COMPUTED,True,True
