source_identity,replacement_identity,eligible_block_count,edge_presence_count,edge_presence_fraction,unique_top_count,top_replacement_consistency,stable_edge,presence_persistent_edge,replacement_rank_stability,absorption_median,absorption_IQR,residual_absorption_median,residual_nonzero_direction_count,delta_residual_nonzero_direction_count,gain_median,gain_IQR,stability_unit
PA 20:1_20:1,PG 17:0_20:1,3,3,1.0,0,0.0,False,True,"{""n"": 3, ""median"": 0.8037212713836115, ""q25"": 0.8012541959307625, ""q75"": 0.8323537117154352, ""IQR"": 0.031099515784672627, ""minimum"": 0.7987871204779136, ""maximum"": 0.8609861520472588}",-3.0064920211532777e-15,3.7780391105901046e-14,6.649673408495221e-17,3,3,2.4865824523427615e-06,4.328420385395714e-06,original 250-foreground-index processing blocks; last block 87 pixels
PA 20:1_20:1,PC 14:0_20:1,3,3,1.0,0,0.0,False,True,"{""n"": 3, ""median"": 0.8037212713836115, ""q25"": 0.8012541959307625, ""q75"": 0.8323537117154352, ""IQR"": 0.031099515784672627, ""minimum"": 0.7987871204779136, ""maximum"": 0.8609861520472588}",-6.804526602829778e-15,6.154985635985334e-14,1.766528014272357e-16,3,3,3.436479703597568e-05,4.7047837631690285e-05,original 250-foreground-index processing blocks; last block 87 pixels
PA 20:1_20:1,PC 14:1_20:1,3,3,1.0,0,0.0,False,True,"{""n"": 3, ""median"": 0.8037212713836115, ""q25"": 0.8012541959307625, ""q75"": 0.8323537117154352, ""IQR"": 0.031099515784672627, ""minimum"": 0.7987871204779136, ""maximum"": 0.8609861520472588}",3.7494321777430645e-15,6.379126932676456e-14,1.1463752472377178e-16,3,3,3.962850190762667e-06,5.146623630076868e-06,original 250-foreground-index processing blocks; last block 87 pixels
PA 20:1_20:1,PC 17:0_17:1,3,3,1.0,0,0.0,False,True,"{""n"": 3, ""median"": 0.8037212713836115, ""q25"": 0.8012541959307625, ""q75"": 0.8323537117154352, ""IQR"": 0.031099515784672627, ""minimum"": 0.7987871204779136, ""maximum"": 0.8609861520472588}",-1.389715706246765e-15,6.839355188641778e-14,-9.929420935739473e-18,3,3,3.223402645358142e-07,2.980341333247774e-07,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PA 20:1_20:1,64,4,0.0625,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",0.004581848762487184,0.013075424699432195,-0.022345001237904373,64,64,0.0,0.0,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PA 22:6_22:6,64,1,0.015625,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",0.0546504217529344,0.0018765160905454686,-0.01561169461974144,64,64,0.0,0.0,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 14:0_20:1,64,1,0.015625,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",0.11158879704428264,0.010989152509458283,-0.007441375323746023,64,64,0.0,0.0,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 14:0_22:2,64,53,0.828125,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",2.2148268979823126e-15,0.038192412466267006,-8.050348443112762e-17,64,64,0.0014423278899112712,0.0009709988718142482,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 16:0_18:1,64,59,0.921875,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",3.245395776721824e-16,4.541966828177451e-15,-1.1150708868394216e-16,64,64,0.00011499091188708292,4.854425671671969e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 16:0_20:1,64,64,1.0,0,0.0,False,True,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",-1.8733396422309192e-16,5.212170435603615e-15,-1.511279854528181e-16,64,64,0.00026483747532479555,0.00011960264710562506,original 250-foreground-index processing blocks; last block 87 pixels
