case_id,synthetic_group,ce29_group,metric,ce29_n,ce29_median,ce29_q25,ce29_q75,ce29_IQR,ce29_minimum,ce29_maximum,v58_n,v58_median,v58_q25,v58_q75,v58_IQR,v58_minimum,v58_maximum,cliffs_delta,wasserstein_distance,ks_statistic,independent_sample_claim,comparison_unit
V58_MILD_CAL_R1_K125,FP,ISTA_REJECTED,shared_fragment_fraction,38,0.17513668315542827,0.07402597402597402,0.31836407377706494,0.24433809975109091,0.03048780487804878,0.6746987951807228,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,0.22042491549975857,0.06758264383908025,0.21680347658136165,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_REJECTED,top_replacement_fraction,38,0.0,0.0,0.21892060868627805,0.21892060868627805,0.0,0.5704724758339879,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.0589087397392564,0.060062967782086925,0.2160791887976823,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_REJECTED,removed_vs_positive_replacement_signal_cosine,38,0.0,0.0,0.34702735509344657,0.34702735509344657,0.0,0.9362709449938106,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,0.04345726702076291,0.0677726434932492,0.13037180106228874,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,nearest_neighbor_cosine_full,29,0.895503872100401,0.7237928267837014,0.9580837477791849,0.23429092099548354,0.34951448932644835,0.9838117802561887,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,-0.10534640936412527,0.03927405991883253,0.17304650427080037,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,redistribution_total,29,0.0004005348098631979,0.0,0.0031691761481344102,0.0031691761481344102,0.0,0.0512064690436053,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,0.11673521037646314,0.025891326484004492,0.36001265422334705,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,residual_absorption,15,0.0,-8.422769843945989e-17,8.424802216041974e-17,1.6847572059987962e-16,-3.1741267719521296e-16,1.1718941921787847e-15,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.3049645390070922,2.141902967368621e-15,0.5957446808510638,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,delta_residual_absorption,15,1.0387185061566475e-15,-4.386274017792192e-15,0.017277462449781646,0.01727746244978603,-5.744378920194717e-14,0.9055991293075842,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,-0.23120567375886525,0.163124987344282,0.4014184397163121,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,shared_fragment_fraction,29,0.26229508196721313,0.1346153846153846,0.4142857142857143,0.2796703296703297,0.0,0.6,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,0.04682062638405568,0.041022122923082605,0.11926605504587157,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,top_replacement_fraction,29,0.17015959587979046,0.0,0.33297291622713227,0.33297291622713227,0.0,0.5321397607487308,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.2793419803859538,0.10620322673821045,0.40018981335020565,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_REJECTED,removed_vs_positive_replacement_signal_cosine,29,0.09819093127802969,0.0,0.623737888638273,0.623737888638273,0.0,0.8875941622434244,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,-0.09459031951913952,0.04954900767065009,0.12907307813982916,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,nearest_neighbor_cosine_full,38,0.8353163188718651,0.7276897369050488,0.91866151623179,0.19097177932674125,0.35029453455577125,0.9917278075392152,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,0.0521487204249155,0.029090496684068674,0.12675036214389185,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,redistribution_total,38,0.020780202273169256,0.0019717371814912694,0.047392705389707995,0.04542096820821673,0.0,0.7491218819156467,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,-0.27812650893288265,0.030180600120595917,0.3582810236600676,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,residual_absorption,30,6.8211458235541476e-18,-1.869566343412321e-16,6.277610273759523e-16,8.147176617171844e-16,-6.158397598663993e-16,1.5772631421314737e-15,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.32907801418439714,1.946068012928187e-15,0.5531914893617021,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,delta_residual_absorption,30,7.204290358640522e-15,-2.1516726987871477e-15,0.01442164084786439,0.01442164084786654,-3.983563204151483e-14,0.2782086868650666,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,-0.25390070921985813,0.023965715553916297,0.4347517730496454,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,shared_fragment_fraction,38,0.3333333333333333,0.17168008493320358,0.5114708835341365,0.3397907986009329,0.04142011834319527,0.7818181818181819,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,-0.14220183486238533,0.05269436625027962,0.23346209560598744,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,top_replacement_fraction,38,0.1997991333987677,0.1388398286195667,0.25964988519625537,0.12081005657668867,0.0,0.789981057894863,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.5784645098985998,0.14017690450111417,0.5808788025108643,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,ISTA_RETAINED,removed_vs_positive_replacement_signal_cosine,38,0.6704657350637847,0.2418252766684998,0.8293629820759783,0.5875377054074784,0.0,0.9911008662827991,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,-0.5316272332206663,0.3335489929682419,0.45485272815065186,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,nearest_neighbor_cosine_full,49,0.8285086731249721,0.6068571073545016,0.9190388010344148,0.3121816936799132,0.35029453455577125,0.9917278075392152,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,0.0765774199588092,0.0316487878260262,0.15521437932971355,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,redistribution_total,49,0.02427539133281268,0.013399259238015729,0.048859383655111395,0.035460124417095666,0.0,0.7491218819156467,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,-0.34843662235536416,0.02801943199680708,0.44635835985770456,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,residual_absorption,43,6.487840048681334e-17,-1.151545467917284e-16,8.937601115762911e-16,1.0089146583680196e-15,-7.750541853720814e-16,1.5772631421314737e-15,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.3518060366155369,1.9949678525312994e-15,0.5319148936170213,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,delta_residual_absorption,43,1.4496508243129625e-14,-1.011700174096723e-15,0.03235889508163625,0.032358895081637265,-7.539735408887848e-14,0.3705187260117899,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,-0.31024245423057895,0.04688307314832855,0.42157347847600196,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,shared_fragment_fraction,49,0.3088235294117647,0.13385826771653545,0.4854368932038835,0.3515786254873481,0.04142011834319527,0.7818181818181819,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,-0.07844972851525932,0.03337639047732565,0.17599700430630968,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,top_replacement_fraction,49,0.20190846136365317,0.16350006050444185,0.26251229306104124,0.09901223255659938,0.0,0.789981057894863,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.6850777008050927,0.15715305426938106,0.6603632278599513,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,NNLS_RETAINED,removed_vs_positive_replacement_signal_cosine,49,0.7249729279410856,0.5259250284017524,0.8847043281917074,0.35877929978995504,0.0,0.9911008662827991,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,-0.6483804530986707,0.4042294239841304,0.5665605691818012,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,nearest_neighbor_cosine_full,15,0.9200954054984644,0.66019521765785,0.9551848218178239,0.2949896041599739,0.34951448932644835,0.9720951633313468,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,-0.09541284403669725,0.049734465637405044,0.2581039755351682,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,redistribution_total,15,0.0,0.0,0.0033634220040290883,0.0033634220040290883,0.0,0.0512064690436053,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,0.13516819571865443,0.024624628035158122,0.3553516819571865,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,residual_absorption,7,0.0,-2.919368065615039e-17,1.3909924646820471e-16,1.682929271243551e-16,-1.577211244812648e-16,1.1480809479358117e-15,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.3191489361702128,2.1527320741793904e-15,0.6170212765957447,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,delta_residual_absorption,7,1.0387185061566475e-15,-1.5715737406675735e-15,0.3982020600708564,0.39820206007085795,-1.3005721628900825e-14,0.8482646459708759,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,-0.3738601823708207,0.22805980852278154,0.46808510638297873,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,shared_fragment_fraction,15,0.2222222222222222,0.11993927125506072,0.4452380952380952,0.3252988239830345,0.03508771929824561,0.5476190476190477,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,0.07767584097859327,0.035824650006645475,0.14311926605504588,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,top_replacement_fraction,15,0.0,0.0,0.26951402930083224,0.26951402930083224,0.0,0.4867548223237831,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.20244648318042813,0.08602594965125164,0.3357798165137615,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,BOTH_REJECTED,removed_vs_positive_replacement_signal_cosine,15,0.0,0.0,0.2519985442857515,0.2519985442857515,0.0,0.8399614763180515,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,0.03241590214067278,0.06345156528275211,0.1602446483180428,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,nearest_neighbor_cosine_full,1,0.9098349737758341,0.9098349737758341,0.9098349737758341,0.0,0.9098349737758341,0.9098349737758341,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,-0.28440366972477066,0.12646859795058624,0.6422018348623854,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,redistribution_total,1,0.018259984243626008,0.018259984243626008,0.018259984243626008,0.0,0.018259984243626008,0.018259984243626008,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,-0.26605504587155965,0.03288283693964152,0.6330275229357798,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,residual_absorption,1,2.445048697294338e-16,2.445048697294338e-16,2.445048697294338e-16,0.0,2.445048697294338e-16,2.445048697294338e-16,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.3617021276595745,2.4587177378975408e-15,0.6808510638297872,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,delta_residual_absorption,1,-2.3959462679758682e-15,-2.3959462679758682e-15,-2.3959462679758682e-15,0.0,-2.3959462679758682e-15,-2.3959462679758682e-15,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,0.06382978723404255,0.0068928723506166065,0.5319148936170213,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,shared_fragment_fraction,1,0.06329113924050633,0.06329113924050633,0.06329113924050633,0.0,0.06329113924050633,0.06329113924050633,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,0.8165137614678899,0.2423267822669311,0.908256880733945,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,top_replacement_fraction,1,0.25088494234567743,0.25088494234567743,0.25088494234567743,0.0,0.25088494234567743,0.25088494234567743,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.8899082568807339,0.19041250479771565,0.944954128440367,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,WEAK_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.5521212862720195,0.5521212862720195,0.5521212862720195,0.0,0.5521212862720195,0.5521212862720195,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,-0.6146788990825688,0.38010106997935744,0.8073394495412844,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,nearest_neighbor_cosine_full,1,0.35029453455577125,0.35029453455577125,0.35029453455577125,0.0,0.35029453455577125,0.35029453455577125,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,1.0,0.4609746222222304,1.0,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,redistribution_total,1,0.011573542842495971,0.011573542842495971,0.011573542842495971,0.0,0.011573542842495971,0.011573542842495971,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,-0.22935779816513763,0.03127936448763302,0.6146788990825688,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,residual_absorption,1,-1.1081255182925296e-16,-1.1081255182925296e-16,-1.1081255182925296e-16,0.0,-1.1081255182925296e-16,-1.1081255182925296e-16,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.23404255319148937,2.355929565736156e-15,0.6170212765957447,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,delta_residual_absorption,1,-1.4352784486230922e-16,-1.4352784486230922e-16,-1.4352784486230922e-16,0.0,-1.4352784486230922e-16,-1.4352784486230922e-16,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,0.06382978723404255,0.0068928723506164625,0.5319148936170213,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,shared_fragment_fraction,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,-0.7889908256880734,0.3470920153102809,0.8899082568807339,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,top_replacement_fraction,1,0.22407750938593238,0.22407750938593238,0.22407750938593238,0.0,0.22407750938593238,0.22407750938593238,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,-0.8532110091743119,0.16699868478595087,0.926605504587156,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRONG_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.2216930948445407,0.2216930948445407,0.2216930948445407,0.0,0.2216930948445407,0.2216930948445407,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,-0.1926605504587156,0.25950170417205354,0.5963302752293578,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,nearest_neighbor_cosine_full,14,0.8816233299661798,0.7475140596080824,0.9621091045245089,0.21459504491642656,0.560461411984244,0.9917278075392152,109,0.8489350701121507,0.7051431660870244,0.9300862044228929,0.22494303833586848,0.35029453580209385,0.9917278075392152,-0.16055045871559634,0.029599078653711034,0.22870249017038008,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,redistribution_total,14,0.0,0.0,0.00220898207824861,0.00220898207824861,0.0,0.7491218819156467,109,0.0,0.0,0.04142225893144417,0.04142225893144417,0.0,0.20141214620185469,0.1690694626474443,0.05569247545298919,0.21690694626474444,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,residual_absorption,4,-1.4903517129770142e-16,-2.3212150160753e-16,-5.709388487164698e-17,1.7502761673588302e-16,-3.1741267719521296e-16,5.476215906471362e-17,47,-9.142910451153955e-16,-2.8117053880359854e-15,7.391760636795749e-16,3.5508814517155602e-15,-7.212696227844695e-15,8.546622718750556e-15,-0.23404255319148937,2.2394039833787537e-15,0.5957446808510638,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,delta_residual_absorption,4,0.1206186328593537,0.01142032571615352,0.23574959810212864,0.2243292723859751,-5.744378920194717e-14,0.2649678981170639,47,1.7994154303561638e-14,-1.571245950890871e-13,4.843489976438863e-13,6.414735927329734e-13,-4.169595610506587e-13,0.11903316899331344,-0.6063829787234043,0.11965841860848053,0.6436170212765957,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,shared_fragment_fraction,14,0.1736111111111111,0.05555555555555555,0.5011475409836066,0.445591985428051,0.03048780487804878,0.6,109,0.24390243902439024,0.1509433962264151,0.46511627906976744,0.3141728828433523,0.03508771929824561,0.7818181818181819,0.16710353866317168,0.07021049622540176,0.33682830930537355,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,top_replacement_fraction,14,0.0,0.0,0.17215824980007066,0.17215824980007066,0.0,0.789981057894863,109,0.0,0.0,0.11917555026875568,0.11917555026875568,0.0,0.35059864152063547,0.0327653997378768,0.11411374415686959,0.21428571428571427,False,one molecular identity within one specimen/case
V58_MILD_CAL_R1_K125,FP,STRICT_STABLE_REPLACEMENT_SOURCE,removed_vs_positive_replacement_signal_cosine,14,0.0,0.0,0.5437296959558142,0.5437296959558142,0.0,0.9911008662827991,109,0.0,0.0,0.4810410984217625,0.4810410984217625,0.0,0.8445076140043396,0.0327653997378768,0.11494770088947975,0.2306684141546527,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,nearest_neighbor_cosine_full,38,0.8328793818051885,0.6646968272411448,0.93380710955483,0.2691102823136853,0.34951448932644835,0.9917278075392152,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.044142614601018676,0.024941402730228334,0.12096774193548387,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,redistribution_total,38,0.0,0.0,0.0034605449319764273,0.0034605449319764273,0.0,0.1123167754766483,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.5793718166383701,0.10622505756377972,0.5904074702886248,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,residual_absorption,14,1.3909924646820471e-16,-4.2014942596895454e-17,9.498347498662784e-16,9.918496924631738e-16,-1.577211244812648e-16,1.2528823758163445e-15,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.14606741573033707,3.144968420069166e-05,0.48314606741573035,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,delta_residual_absorption,14,4.4200432252559106e-15,-2.260492704489451e-15,0.2120732441935933,0.21207324419359555,-1.3005721628900825e-14,0.8482646459708759,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.012841091492776886,0.16032521461854757,0.4028892455858748,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,shared_fragment_fraction,38,0.17513668315542827,0.07402597402597402,0.31836407377706494,0.24433809975109091,0.03048780487804878,0.6746987951807228,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,0.2495755517826825,0.07381368060213263,0.23853989813242785,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,top_replacement_fraction,38,0.0,0.0,0.21892060868627805,0.21892060868627805,0.0,0.5704724758339879,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,0.10950764006791172,0.08495579042756238,0.349320882852292,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_REJECTED,removed_vs_positive_replacement_signal_cosine,38,0.0,0.0,0.34702735509344657,0.34702735509344657,0.0,0.9362709449938106,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,0.3098471986417657,0.1988677121124478,0.42826825127334467,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,nearest_neighbor_cosine_full,29,0.895503872100401,0.7237928267837014,0.9580837477791849,0.23429092099548354,0.34951448932644835,0.9838117802561887,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.17269187986651835,0.055423301337451616,0.2577864293659622,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,redistribution_total,29,0.0004005348098631979,0.0,0.0031691761481344102,0.0031691761481344102,0.0,0.0512064690436053,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.5628476084538376,0.11143956856884615,0.675194660734149,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,residual_absorption,15,0.0,-8.422769843945989e-17,8.424802216041974e-17,1.6847572059987962e-16,-3.1741267719521296e-16,1.1718941921787847e-15,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.07865168539325842,3.1449684200884876e-05,0.449438202247191,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,delta_residual_absorption,15,1.0387185061566475e-15,-4.386274017792192e-15,0.017277462449781646,0.01727746244978603,-5.744378920194717e-14,0.9055991293075842,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.20449438202247192,0.16602770143907128,0.45393258426966293,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,shared_fragment_fraction,29,0.26229508196721313,0.1346153846153846,0.4142857142857143,0.2796703296703297,0.0,0.6,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,0.0828698553948832,0.037829935157358156,0.13542825361512792,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,top_replacement_fraction,29,0.17015959587979046,0.0,0.33297291622713227,0.33297291622713227,0.0,0.5321397607487308,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.1507230255839822,0.11192378413407103,0.42853170189099,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_REJECTED,removed_vs_positive_replacement_signal_cosine,29,0.09819093127802969,0.0,0.623737888638273,0.623737888638273,0.0,0.8875941622434244,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,0.16295884315906564,0.14609516304660794,0.33843159065628475,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,nearest_neighbor_cosine_full,38,0.8353163188718651,0.7276897369050488,0.91866151623179,0.19097177932674125,0.35029453455577125,0.9917278075392152,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.050297113752122244,0.039931133059552926,0.133276740237691,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,redistribution_total,38,0.020780202273169256,0.0019717371814912694,0.047392705389707995,0.04542096820821673,0.0,0.7491218819156467,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.28395585738539897,0.07280254909320161,0.39431239388794564,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,residual_absorption,30,6.8211458235541476e-18,-1.869566343412321e-16,6.277610273759523e-16,8.147176617171844e-16,-6.158397598663993e-16,1.5772631421314737e-15,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.0853932584269663,3.144968420067092e-05,0.4044943820224719,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,delta_residual_absorption,30,7.204290358640522e-15,-2.1516726987871477e-15,0.01442164084786439,0.01442164084786654,-3.983563204151483e-14,0.2782086868650666,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.1400749063670412,0.026868429648667192,0.3651685393258427,False,one molecular identity within one specimen/case
