epoch,reconstruction_relative_residual,foreground_mean_X,n_outputs_gt_1e-4,n_outputs_gt_1e-3,support_gt_1e-3,relative_X_change_from_previous_checkpoint
1000,0.10038434714078903,"[0.0, 2.2586764316656627e-05, 3.363869109307416e-05, 0.0016666692681610584, 1.1874803362843522e-07, 1.8875548448704649e-06, 1.6856002957865712e-06, 0.014722456224262714, 0.002844890346750617, 0.017259562388062477, 0.0025166491977870464, 2.0693575208952097e-07, 0.01345941424369812, 1.053231585501635e-06, 0.004873686004430056, 0.0004032870347145945, 5.584719815487915e-07, 0.024944474920630455, 0.0004566463176161051, 5.280699042486958e-07, 1.424201172994799e-06, 0.0014379402855411172, 0.0009937216527760029, 1.0796173732785519e-08, 1.6521015311354859e-07, 7.196489150373964e-06, 3.4714307730610017e-06, 0.05324160307645798, 0.004142016172409058, 1.0422331797599327e-07, 1.4975652447901666e-05, 0.002371681621298194, 1.1660690688586328e-05, 6.022195975674549e-06, 7.430907862726599e-05, 0.00550618814304471, 2.941583943538717e-06, 1.7690491915800521e-07, 0.0027157494332641363, 0.003583188634365797, 0.0003316648944746703, 0.004109844099730253, 4.806747710972559e-07, 2.474729626555927e-05, 4.407366759551223e-06, 1.1410201295802835e-05, 0.0016903758514672518, 0.017216427251696587, 0.0011076332302764058, 0.0005496750236488879, 9.263994371622175e-08, 0.0011871192837134004, 0.02365117520093918, 0.0005243768100626767, 0.0015043352032080293, 0.0006038558203727007, 7.125102996496935e-08, 2.542590436860337e-06, 0.0010963556123897433, 0.0, 0.05497142672538757, 1.8441713223182887e-07, 4.581571033668297e-07, 0.00046397384721785784, 0.017150500789284706, 2.5847759843600215e-06, 6.751572527718963e-07, 0.00121645990293473, 9.421597724212916e-08, 0.0039994316175580025, 0.0006117087323218584, 0.0, 0.00024005057639442384, 1.9322708340041572e-06, 0.001980691449716687, 0.0004273028171155602, 6.99187585269101e-05, 0.0, 0.0006052771932445467, 4.854893518313474e-07, 0.0010448731482028961, 0.057305291295051575, 0.00046672933967784047, 0.0, 0.0, 9.830155613599345e-05, 0.0, 0.001111270859837532, 5.127474287291989e-05, 6.96783718012739e-06, 6.230076223801007e-07, 3.918464130947541e-07, 5.83131509301893e-07, 2.0104687337152427e-06, 1.4104234935530258e-07, 0.012284410186111927, 8.887830517778639e-06, 4.8134170356206596e-05, 1.6371668607462198e-06, 1.0741946709913464e-07, 0.00025271152844652534, 2.4234712327597663e-05, 1.5451111039510579e-06, 2.546777068346273e-06, 0.06635428965091705, 0.00012033405801048502, 0.00025516742607578635, 0.00025101847131736577, 0.06684289872646332, 0.00022704886214341968, 0.00029738835291936994, 0.016999226063489914, 0.0005748430266976357, 0.01698274537920952, 3.90054879062518e-07, 0.00011731513950508088, 0.023026565089821815, 0.02177240699529648, 0.0033776299096643925, 0.008718068711459637, 0.004523857031017542, 0.006710906978696585, 4.539853034657426e-05, 0.03604145348072052, 9.898983080347534e-06, 0.05655593052506447, 0.034178778529167175, 0.002183837816119194, 7.822655607014894e-05, 0.0009321286343038082, 0.01941647380590439, 0.0031598517671227455, 0.0005556574324145913, 0.004562376998364925, 0.000509203877300024, 0.00015389910549856722, 3.1721256732453185e-07, 2.6691822085922468e-08, 5.253258450466092e-07, 0.001307144993916154, 0.00014065575669519603, 0.0008402348030358553, 0.005806788336485624, 0.00197243457660079, 1.3500167597157997e-06, 0.00013023045903537422, 1.9185032215318643e-05, 9.681188117838246e-08, 0.0012508268700912595, 4.765424455399625e-05, 1.0030475095845759e-05, 0.00013564759865403175, 0.0011567200999706984, 0.006032607983797789, 2.6335885195294395e-05, 4.950866787112318e-05, 0.013879325240850449, 0.0004516920307651162, 2.0547704480122775e-06, 3.686425770865753e-05, 0.009259214624762535, 1.7787141359804082e-06, 3.294770067441277e-05, 0.00031819817377254367, 0.0008408751455135643, 1.6334154224750819e-06, 3.894618566846475e-05, 0.007032789755612612, 0.006670419592410326, 0.003942458424717188, 0.00012436263205017895, 0.00769419688731432, 2.231969205013229e-07, 0.00025999080389738083, 0.012818592600524426, 0.0008680678438395262, 3.9313573552135495e-07, 0.0011352242436259985, 0.0001796068245312199, 0.00046876579290255904, 0.0, 0.02986239083111286, 0.000577023602090776, 1.3616350713618885e-08, 0.006646494846791029, 1.3628384749608813e-06, 0.009266681969165802, 3.4412494187563425e-07, 0.001995753962546587, 0.006342271808534861, 0.0007670326740480959, 2.025329649768537e-06, 0.002575154881924391, 0.001076437532901764, 0.0019761777948588133, 0.001680721645243466, 0.004305274225771427, 0.027508283033967018, 0.0, 1.333210946086183e-07, 2.3585046164953383e-06, 9.59072181672127e-08, 1.1475985047582071e-05, 2.2099325178714935e-06, 1.4838096262792533e-07, 0.0, 8.37892439449206e-05, 0.00013799144653603435, 0.008724809624254704, 0.008370911702513695, 0.009071708656847477, 0.021457284688949585, 0.053756676614284515, 0.00034391717053949833, 7.633684617758263e-06, 0.00874389335513115, 0.009879283607006073, 3.2923417165875435e-05, 4.92906583531294e-05, 0.003212481737136841, 0.015489866025745869, 0.0023790353443473577, 2.3444026737706736e-05, 0.012409860268235207, 0.0, 1.0446759546312023e-07, 0.003716839710250497, 0.026728175580501556, 0.019662627950310707, 0.0005471206386573613, 0.0011785828974097967, 0.000336383847752586, 0.01175118237733841, 1.49588311160187e-06, 0.00020421161025296897, 0.0007001106278039515, 0.0022457861341536045, 0.009136011824011803, 0.005299621727317572, 0.004330585710704327, 1.1181142554050894e-06, 4.064305903739296e-05, 0.008416266180574894, 5.511920335266041e-06, 1.806695451023188e-07, 2.4481469296233627e-08, 0.0012116482248529792, 0.0023986969608813524, 0.038478292524814606, 0.0029722636099904776, 0.0002044879220193252, 0.0006459896685555577, 2.685794475709713e-09, 0.05828942358493805, 0.0004033199802506715, 1.3185444913688116e-05, 9.50918547459878e-06, 0.000386526167858392, 0.0007451776182278991, 0.0229189470410347, 0.0010861512273550034, 0.0052727903239429, 0.03179161995649338, 0.03947768732905388, 0.0174101535230875, 1.3448349989175767e-08, 0.012764718383550644, 2.2891160824656254e-06, 0.0011022442486137152, 0.010018916800618172, 0.0034524130169302225, 0.0013623955892398953, 0.00034497209708206356, 0.00019878133025486022, 0.0002221417671535164, 0.018106652423739433, 0.016093479469418526, 0.011311917565762997, 0.004249313846230507, 0.0, 4.939611812915246e-07, 9.6902294899337e-07, 3.379072586540133e-05, 0.0, 1.796515505247953e-07, 7.410658309225937e-09, 3.904822278855136e-06, 3.3320247894153e-05, 0.0, 0.0, 2.1490583534955476e-08, 0.00038622290594503284, 1.325437733612489e-05, 4.350865856395103e-05, 2.7869280529557727e-05, 0.0013510913122445345, 3.58048127964139e-05, 4.106686446903041e-06, 0.008968325331807137, 0.00047968633589334786, 0.005826080683618784, 0.02570156753063202, 0.011233764700591564, 0.005325485952198505, 0.00044210473424755037, 0.0010156513890251517, 7.3741534833970945e-06, 0.002353489864617586, 6.566492811543867e-05, 2.5353854198328918e-06, 1.590176736954163e-07, 3.204293989256257e-06, 1.2353788406471722e-05, 2.709107036480418e-07, 8.696616049519434e-08, 1.757009158609435e-06, 4.828262262890348e-06, 7.870155241107568e-05, 5.206948844715953e-05, 0.05398394539952278, 0.04187176376581192, 0.009141622111201286, 0.003181865205988288, 0.0597660057246685, 0.031287241727113724, 3.093374107265845e-05, 9.593579306965694e-06, 0.056597910821437836, 0.0, 0.0, 9.94753506233792e-08, 6.210431456565857e-05, 3.518911455557827e-07, 1.41644846962663e-08, 3.884536070586364e-08, 0.002017656806856394, 7.173821813921677e-06, 0.0, 0.0, 5.463056004373357e-05, 3.917748927051434e-06, 4.9882737584994175e-06, 0.014035818167030811, 7.862252095947042e-05, 6.514069923468924e-07, 5.4632323553960305e-06, 1.3867473569462163e-07, 0.0, 1.691862507868791e-07, 3.3903054941220034e-07, 1.891721126412449e-06, 1.1994918622804107e-06, 3.3423773402319057e-06, 7.022040517767891e-05, 0.0, 0.0, 0.0, 0.0006565361982211471, 0.0002782457449939102, 0.0, 0.00010253448272123933, 0.0004937263438478112, 2.8062537239748053e-05, 0.0, 0.0, 0.0, 0.0, 5.766503363702213e-07, 1.0810598496391322e-06, 1.896405592560768e-05, 2.7853448045789264e-05, 0.0008086156449280679, 0.0028146174736320972, 2.146354290744057e-06, 0.024687403813004494, 0.0, 0.00030019856058061123, 0.01833457499742508, 0.002928490284830332, 2.06745039577072e-06, 2.745930487435544e-06, 1.9335595879965695e-06, 0.0001462977088522166, 0.02305843122303486, 5.251637048786506e-06, 0.003062459174543619, 0.04024470970034599, 8.918877938413061e-07, 0.0001082388698705472, 0.00017768418183550239, 2.644510914251441e-06]",204,139,"[3, 7, 8, 9, 10, 12, 14, 17, 21, 27, 28, 31, 35, 38, 39, 41, 46, 47, 48, 51, 52, 54, 58, 60, 64, 67, 69, 74, 80, 81, 87, 95, 104, 108, 111, 113, 116, 117, 118, 119, 120, 121, 123, 125, 126, 127, 130, 131, 133, 139, 142, 143, 148, 152, 153, 156, 160, 167, 168, 169, 171, 174, 177, 181, 184, 186, 188, 189, 192, 193, 194, 195, 196, 197, 208, 209, 210, 211, 212, 215, 216, 219, 220, 221, 223, 226, 227, 228, 230, 232, 236, 237, 238, 239, 242, 246, 247, 248, 249, 253, 259, 260, 261, 262, 263, 264, 266, 268, 269, 270, 271, 275, 276, 277, 278, 295, 298, 300, 301, 302, 303, 305, 307, 319, 320, 321, 322, 323, 324, 327, 335, 342, 372, 374, 377, 378, 383, 385, 386]",
1500,0.09017106890678406,"[0.0, 9.980820323107764e-05, 4.679370977100916e-05, 0.0017330863047391176, 1.0633947766791607e-07, 1.0438735387197084e-07, 2.266755245727836e-06, 0.014245453290641308, 0.00228899996727705, 0.01805221289396286, 0.0026596735697239637, 0.0, 0.013617395423352718, 1.465428113078815e-06, 0.004204497206956148, 0.00032973187626339495, 0.0, 0.024742865934967995, 0.0003717961662914604, 3.825671797130781e-07, 6.607427849303349e-07, 0.0012603641953319311, 0.0008843425894156098, 0.0, 0.0, 4.667354858156614e-08, 1.4422972753891372e-06, 0.05262176692485809, 0.003977776970714331, 0.0, 1.840516779338941e-05, 0.0033809440210461617, 2.1459709387272596e-06, 1.7313747093794518e-06, 3.7920854083495215e-05, 0.005164141766726971, 5.663981141879049e-07, 2.5696621719362156e-07, 0.002551974030211568, 0.0039439271204173565, 0.000380687415599823, 0.003856361610814929, 1.0990414921252523e-05, 2.712281002459349e-06, 3.4555097272459534e-07, 2.7875179512193426e-05, 0.0017300480976700783, 0.016580816358327866, 0.000662780599668622, 0.00039236751035787165, 0.0, 0.0011733069550246, 0.02378278225660324, 0.0010428795358166099, 0.0012802957789972425, 0.000586693175137043, 3.9035020904520934e-07, 0.0006586459348909557, 0.0008869747980497777, 1.0509223784538335e-06, 0.051817987114191055, 0.0, 4.3603796484603663e-07, 0.0007674695225432515, 0.01641155406832695, 1.3879572691166686e-07, 0.0, 0.0009830787312239408, 4.922878105162454e-08, 0.003431004239246249, 0.0006300409440882504, 0.0, 0.0003857997362501919, 3.2877963462851767e-07, 0.0013028924586251378, 0.0006547350203618407, 6.47586421109736e-06, 1.4401699672816903e-06, 0.000506869051605463, 0.0, 0.0007888986147008836, 0.05722431465983391, 0.0002578379644546658, 0.0, 0.0, 0.0001008890540106222, 0.0, 0.0009594837902113795, 3.2598181860521436e-05, 1.5826240087335464e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013023833744227886, 1.2231431355758104e-05, 1.747163878462743e-05, 7.253534590745403e-07, 0.0, 0.0005714596481993794, 1.043729207594879e-05, 2.3931063424242893e-06, 1.2099384321118123e-06, 0.06563874334096909, 0.00011755234299926087, 0.00025860860478132963, 0.00021305355767253786, 0.06419315934181213, 0.00029224820900708437, 0.00014855267363600433, 0.017155280336737633, 0.0007554893963970244, 0.016823597252368927, 0.0, 0.00018971484678331763, 0.02600168064236641, 0.022603968158364296, 0.0032281798776239157, 0.008951686322689056, 0.0048327576369047165, 0.005517343990504742, 1.207023251481587e-05, 0.035874418914318085, 9.679647519078571e-06, 0.055042169988155365, 0.032744552940130234, 0.0026459365617483854, 5.968118057353422e-05, 0.001967787742614746, 0.01292472891509533, 0.002780950628221035, 0.0005400042282417417, 0.004785069264471531, 0.0009156510350294411, 7.251521310536191e-05, 0.0, 0.0, 4.589769378071651e-05, 0.0012089847587049007, 9.056236740434542e-05, 0.0006116689764894545, 0.005909864790737629, 0.0019267186289653182, 0.0, 9.417187538929284e-05, 8.7712596723577e-06, 0.0, 0.0016796007985249162, 0.0001413362188031897, 1.0399325219623279e-05, 6.479769217548892e-05, 0.0011618516873568296, 0.005164552945643663, 4.929785063723102e-06, 1.801898861231166e-06, 0.01311796810477972, 0.0005336874164640903, 2.9234360710006513e-08, 1.567489016451873e-05, 0.006963867694139481, 9.3309827207122e-06, 1.7804257367970422e-05, 0.00025288225151598454, 0.0007545279222540557, 0.0, 8.22182119009085e-06, 0.007378294598311186, 0.005990555044263601, 0.00543235382065177, 5.5763917771400884e-05, 0.006906280759721994, 1.7071130287149572e-08, 0.0002543554874137044, 0.015379996038973331, 0.0008856303757056594, 0.0, 0.0007988297147676349, 0.00014482175174634904, 0.0002974685048684478, 0.0, 0.02876131981611252, 0.0005811425507999957, 0.0, 0.00828658789396286, 7.434113769022588e-08, 0.008638356812298298, 1.091859687107899e-07, 0.001900582341477275, 0.005586755461990833, 0.0005467059672810137, 0.0, 0.0024422958958894014, 0.0021978311706334352, 0.0015888166381046176, 0.0010899308836087584, 0.006746695842593908, 0.03065643087029457, 0.0, 0.0, 8.767418648858438e-07, 2.5262631098144084e-08, 2.576719271019101e-05, 1.8775955368255381e-07, 9.999261010307237e-07, 0.0, 0.00016031292034313083, 0.00013707608741242439, 0.008517506532371044, 0.007444835267961025, 0.008397123776376247, 0.02371593378484249, 0.053850866854190826, 0.0002908053284045309, 4.4993640813117963e-07, 0.008867749013006687, 0.00967387668788433, 4.2092095100088045e-05, 5.384223550208844e-05, 0.0048362757079303265, 0.015058280900120735, 0.0019545748364180326, 5.606696049653692e-06, 0.013650743290781975, 0.0, 0.0, 0.003769261296838522, 0.027127571403980255, 0.019616510719060898, 0.00048630707897245884, 0.001986549701541662, 0.0006883821915835142, 0.011199682019650936, 8.321407221956179e-06, 0.00015656287723686546, 0.0006290474557317793, 0.001910134800709784, 0.008801611140370369, 0.005565871950238943, 0.004058064892888069, 1.5040285461509484e-07, 2.0765694443980465e-06, 0.008510781452059746, 8.301693014800549e-06, 5.767992306004999e-09, 0.0, 0.0011516234371811152, 0.002228653058409691, 0.03912855684757233, 0.003572912188246846, 7.284081948455423e-05, 0.0005577200790867209, 1.5501772310244633e-08, 0.05677659064531326, 0.0002130128414137289, 2.2518447622132953e-06, 5.25445011589909e-06, 0.00022880749020259827, 0.0008288655080832541, 0.02592175453901291, 0.0020558121614158154, 0.004724749363958836, 0.03353913500905037, 0.037784185260534286, 0.015322095714509487, 0.0, 0.00997860822826624, 4.63853893961641e-07, 0.0017184437019750476, 0.010148505680263042, 0.0023513108026236296, 0.0014837244525551796, 0.0003667811397463083, 8.539750706404448e-05, 0.00011691282998071983, 0.019463513046503067, 0.01703006401658058, 0.011557954363524914, 0.003639560891315341, 0.0, 2.5846381035421473e-08, 0.0, 8.844705007504672e-06, 0.0, 3.7599182434178147e-08, 0.0, 1.1567436786208418e-06, 1.2849527593061794e-05, 0.0, 0.0, 0.0, 0.0004416393057908863, 6.195796800056996e-07, 4.7222678404068574e-05, 2.0399564164108597e-05, 0.0014210526132956147, 4.148696461925283e-05, 2.049634076684015e-06, 0.00856203492730856, 0.00045726975076831877, 0.005632360465824604, 0.025378165766596794, 0.011636070907115936, 0.005300442688167095, 0.0006292435573413968, 0.0010586698772385716, 0.0, 0.0017098946264013648, 2.379370926064439e-05, 2.907881366809306e-07, 0.0, 1.2393825272738468e-06, 0.0, 2.6119701601601264e-07, 0.0, 1.949709655946208e-07, 6.092066655583039e-07, 6.251978629734367e-05, 7.522553642047569e-05, 0.047346800565719604, 0.04705025255680084, 0.007950120605528355, 0.003503156593069434, 0.05809244513511658, 0.030758019536733627, 8.082321073743515e-06, 3.038766863028286e-06, 0.054327592253685, 0.0, 0.0, 0.0, 3.062377800233662e-05, 0.0, 0.0, 0.0, 0.0022285159211605787, 0.0, 0.0, 0.0, 4.919292769045569e-05, 9.875641353573883e-07, 1.5843380651858752e-07, 0.013235648162662983, 0.00014427441055886447, 6.513432708743494e-07, 4.245216132403584e-06, 3.1147354206950695e-07, 0.0, 1.0472880518364036e-07, 1.8245347632728226e-07, 8.09372352250648e-07, 6.837400974291086e-07, 0.0, 4.5891007175669074e-05, 0.0, 0.0, 0.0, 0.0006025295006111264, 0.00023324273934122175, 0.0, 0.00011743755749193951, 0.00039331181324087083, 1.0570933227427304e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8616565000684204e-07, 2.9193492991907988e-06, 1.817038719309494e-05, 0.0010303519666194916, 0.0034321791026741266, 7.217618076538201e-06, 0.02514808438718319, 0.0, 0.0002944736916106194, 0.018374595791101456, 0.0026953890919685364, 8.37462039271486e-07, 3.3572728597164314e-08, 6.543897370647755e-07, 9.699151996755973e-05, 0.02306649461388588, 2.2446185354851877e-08, 0.0032798703759908676, 0.038995977491140366, 0.0, 7.444173388648778e-05, 7.308672502404079e-05, 1.7953756241695373e-06]",199,136,"[3, 7, 8, 9, 10, 12, 14, 17, 21, 27, 28, 31, 35, 38, 39, 41, 46, 47, 51, 52, 53, 54, 60, 64, 69, 74, 81, 95, 104, 108, 111, 113, 116, 117, 118, 119, 120, 121, 123, 125, 126, 127, 129, 130, 131, 133, 139, 142, 143, 148, 152, 153, 156, 160, 167, 168, 169, 171, 174, 181, 184, 186, 188, 189, 192, 193, 194, 195, 196, 197, 208, 209, 210, 211, 212, 215, 216, 219, 220, 221, 223, 226, 227, 228, 230, 232, 236, 237, 238, 239, 242, 246, 247, 248, 249, 253, 259, 260, 261, 262, 263, 264, 266, 268, 269, 270, 271, 275, 276, 277, 278, 295, 298, 300, 301, 302, 303, 305, 307, 319, 320, 321, 322, 323, 324, 327, 335, 342, 371, 372, 374, 377, 378, 383, 385, 386]",0.06397335231304169
2000,0.08128976076841354,"[8.431843667722205e-08, 1.7734337234287523e-05, 8.017318759812042e-05, 0.0018919961294159293, 4.766733070482587e-07, 1.7187528555950848e-07, 0.00014016877685207874, 0.014233015477657318, 0.002093061339110136, 0.017988216131925583, 0.002724351827055216, 4.385956628993881e-07, 0.013505944982171059, 1.407341528647521e-06, 0.004504821728914976, 0.00012607433018274605, 3.5997112490804284e-07, 0.02484879642724991, 0.00018178812752012163, 5.862908437848091e-05, 5.673325631505577e-08, 0.0011154201347380877, 0.000703985511790961, 0.0, 0.0, 0.0, 3.445513584665605e-06, 0.05214719474315643, 0.00392291322350502, 0.0, 2.3720096578472294e-05, 0.00442433450371027, 6.888342909405765e-07, 2.2410822566598654e-06, 2.4928624043241143e-05, 0.005300251301378012, 2.007959096772538e-07, 2.0124998911796865e-07, 0.002351962961256504, 0.003619423834607005, 0.0002673655981197953, 0.0039933654479682446, 5.485891506396001e-06, 1.9038991183606413e-07, 1.0393710425660174e-07, 0.00010608319280436262, 0.0018487869529053569, 0.01557817030698061, 0.0005560722784139216, 0.0002556234539952129, 0.0, 0.0010252447100356221, 0.02357107400894165, 0.001340631046332419, 0.001266208477318287, 0.0005952297360636294, 2.883878096326953e-06, 0.0009093882981687784, 0.0008840374648571014, 1.3272241972117627e-08, 0.04863787069916725, 0.0, 2.14845783830242e-07, 0.001039679627865553, 0.01597515679895878, 0.0, 0.0, 0.0006574758444912732, 0.0, 0.0028676800429821014, 0.0006318035302683711, 0.0, 0.0005361441290006042, 3.5284458022033505e-07, 0.0008696106378920376, 0.0007768901414237916, 5.0068861128238495e-06, 1.3434248558041872e-06, 0.0003120517067145556, 1.6442568195884633e-08, 0.000736647576559335, 0.05691996589303017, 0.00021172799461055547, 0.0, 0.0, 7.95493324403651e-05, 0.0, 0.0009396242094226182, 3.019640462298412e-05, 1.637116753272494e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013516612350940704, 7.4755002970050555e-06, 9.45617284742184e-06, 3.1462550964533875e-07, 0.0, 0.0007519890205003321, 1.957342647074256e-05, 1.8476430341252126e-06, 3.3039478353202867e-07, 0.06533296406269073, 0.00014692578406538814, 0.00024523522006347775, 0.00024968647630885243, 0.06118655204772949, 0.0002820416702888906, 0.00010551153536653146, 0.017620524391531944, 0.0009491912205703557, 0.016546878963708878, 0.0, 9.896541450871155e-05, 0.028017433360219002, 0.022950628772377968, 0.003042064141482115, 0.008947188034653664, 0.0051882099360227585, 0.004609718918800354, 1.7464751635998255e-06, 0.03533860668540001, 7.509535407734802e-06, 0.053724225610494614, 0.03179961070418358, 0.002707857871428132, 0.0001539473159937188, 0.0023544863797724247, 0.01151316985487938, 0.002614295110106468, 0.0005697721499018371, 0.005132539197802544, 0.0009211032884195447, 3.464410110609606e-05, 0.0, 0.0, 2.801156551868189e-05, 0.00132148084230721, 3.1271938496502116e-05, 0.0006534240092150867, 0.005632850807160139, 0.0017867593560367823, 0.0, 4.478471601032652e-05, 9.545472494210117e-06, 0.0, 0.0015292696189135313, 0.00016838622104842216, 7.629992978763767e-06, 3.67351713066455e-05, 0.0012139590689912438, 0.004823551047593355, 4.710034602339874e-07, 0.0, 0.012220853008329868, 0.00042129133362323046, 0.0, 1.549337503092829e-05, 0.005974561907351017, 3.0595201678806916e-05, 5.524651896848809e-06, 0.00022986378462519497, 0.0007481827633455396, 0.0, 1.421090729536445e-07, 0.00774676539003849, 0.005976956337690353, 0.0051573337987065315, 5.52099991182331e-05, 0.00630553625524044, 0.0, 0.00017338243196718395, 0.017552785575389862, 0.0011321507627144456, 0.0, 0.0006233827443793416, 0.00014899307279847562, 0.00019385427003726363, 0.0, 0.027332168072462082, 0.0005581419100053608, 0.0, 0.009773281402885914, 0.0, 0.008482428267598152, 1.4320833940928424e-07, 0.0017934780335053802, 0.004038368351757526, 0.0004181164549663663, 0.0, 0.0022776674013584852, 0.004089680965989828, 0.0015185679076239467, 0.0010879489127546549, 0.00672379694879055, 0.0330662839114666, 0.0, 0.0, 1.4799522318753588e-07, 1.2542479055355216e-08, 1.2774810784321744e-05, 1.5126849461921665e-07, 7.473166760973982e-07, 3.1075441597749887e-07, 0.0005264573264867067, 4.8914371291175485e-05, 0.008652028627693653, 0.006640060339123011, 0.00818465743213892, 0.025323884561657906, 0.05261959508061409, 0.00025365615147165954, 2.1348520817809913e-07, 0.00875881128013134, 0.009613427333533764, 0.0001234959636349231, 1.5695746697019786e-05, 0.005538103636354208, 0.01472511701285839, 0.001613736036233604, 2.467792000970803e-06, 0.014534703455865383, 0.0, 3.169287055015957e-08, 0.003989264834672213, 0.02718307450413704, 0.01928168162703514, 0.000542824505828321, 0.002444665879011154, 0.0006544258212670684, 0.011259980499744415, 2.6256018827552907e-05, 0.00010188960732193664, 0.000610477989539504, 0.002040545456111431, 0.008568276651203632, 0.005867623258382082, 0.003837660187855363, 1.7869572843665082e-07, 1.1501836816307787e-08, 0.00800522230565548, 7.378341706498759e-06, 4.249971823355736e-07, 7.896984044464261e-08, 0.001205636071972549, 0.0020987752359360456, 0.039332907646894455, 0.00411274703219533, 2.870863136195112e-05, 0.0004096844349987805, 2.1707657538172498e-07, 0.05464936047792435, 0.0002396773488726467, 6.342049374552516e-08, 3.5762639072345337e-06, 0.00023776378657203168, 0.0008916175574995577, 0.028140023350715637, 0.0027992192190140486, 0.004554426297545433, 0.03340645134449005, 0.036536771804094315, 0.013429940678179264, 0.0, 0.008729767054319382, 0.0, 0.0018219058401882648, 0.010394426994025707, 0.0019964573439210653, 0.0014138155383989215, 0.00030554633121937513, 0.00014464312698692083, 0.00011895327770616859, 0.019452055916190147, 0.017758216708898544, 0.01163430418819189, 0.003513241885229945, 4.415951337932711e-08, 0.0, 2.5979511875107164e-08, 1.0243626093142666e-05, 0.0, 0.0, 0.0, 1.3966822507427423e-06, 2.4752916942816228e-06, 9.38533428751498e-09, 0.0, 0.0, 0.0005130953504703939, 2.256710786241456e-06, 8.323379006469622e-05, 1.6805322957225144e-05, 0.001428320654667914, 8.096585952444002e-05, 3.7006557249696925e-06, 0.007227086462080479, 0.0013272769283503294, 0.005626640748232603, 0.02516055479645729, 0.011814935132861137, 0.0053283232264220715, 0.0007781537715345621, 0.001013104454614222, 0.0, 0.0014633663231506944, 4.6928776100685354e-06, 7.482533419533866e-07, 0.0, 2.824765203968127e-07, 3.6904314271168914e-08, 4.1749359525056207e-07, 0.0, 0.0, 8.021209509934124e-07, 4.8479345423402265e-05, 1.5810495824553072e-05, 0.04434443637728691, 0.047017235308885574, 0.0074670761823654175, 0.002646328881382942, 0.05752682685852051, 0.030556421726942062, 2.404869064775994e-06, 9.720998832563055e-07, 0.05361572653055191, 0.0, 0.0, 0.0, 2.3178057745099068e-05, 0.0, 0.0, 0.0, 0.0022491991985589266, 0.0, 0.0, 0.0, 3.974823994212784e-05, 1.2888979199487949e-06, 0.0, 0.012784544378519058, 0.00019282539142295718, 2.017189189018609e-07, 2.677453494470683e-06, 3.80962639212612e-09, 0.0, 7.285363494702324e-07, 8.181263524420501e-07, 5.769167614744219e-07, 4.548693937067583e-07, 4.464193281705775e-08, 2.0064549971721135e-05, 0.0, 0.0, 0.0, 0.0005338858463801444, 0.00023032864555716515, 0.0, 0.00017558346735313535, 0.00033260826603509486, 1.026036215989734e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8589690853332286e-07, 1.3766481970378663e-05, 0.0010896725580096245, 0.003582528792321682, 1.244806981048896e-06, 0.024997280910611153, 0.0, 0.0002636273857206106, 0.018703797832131386, 0.00244607194326818, 3.579384326712898e-07, 0.0, 7.474493912695834e-09, 7.52379055484198e-05, 0.022622646763920784, 0.0, 0.003112678648903966, 0.038853298872709274, 0.0, 2.558214146120008e-05, 6.7689768911805e-05, 8.595626468377304e-07]",201,138,"[3, 7, 8, 9, 10, 12, 14, 17, 21, 27, 28, 31, 35, 38, 39, 41, 46, 47, 51, 52, 53, 54, 60, 63, 64, 69, 81, 95, 104, 108, 111, 113, 116, 117, 118, 119, 120, 121, 123, 125, 126, 127, 129, 130, 131, 133, 139, 142, 143, 148, 152, 153, 156, 160, 167, 168, 169, 171, 174, 175, 181, 184, 186, 188, 189, 192, 193, 194, 195, 196, 197, 208, 209, 210, 211, 212, 215, 216, 219, 220, 221, 223, 226, 227, 228, 230, 232, 236, 237, 238, 239, 242, 246, 247, 248, 249, 253, 259, 260, 261, 262, 263, 264, 266, 268, 269, 270, 271, 275, 276, 277, 278, 295, 298, 299, 300, 301, 302, 303, 305, 307, 319, 320, 321, 322, 323, 324, 327, 335, 342, 371, 372, 374, 377, 378, 383, 385, 386]",0.03993949294090271
