dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D0__HOLD_R3_K125,D0,125,HOLD,R3,14,PA-H__0120,PA 18:0_22:3,PA,0.00060496857648587,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,15,PA-H__0121,PA 18:0_22:4,PA,0.0014823322546958873,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,16,PA-H__0122,PA 18:0_22:5,PA,0.0010775644988294181,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,17,PA-H__0124,PA 18:0_24:0,PA,0.0005222279873016955,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,18,PA-H__0125,PA 18:0_24:1,PA,0.00018212394883842115,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,19,PA-H__0126,PA 18:0_24:2,PA,1.902602068285975e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,20,PA-H__0127,PA 18:0_24:3,PA,0.0021848273764044153,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,21,PA-H__0128,PA 18:0_24:4,PA,8.369047417268395e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,22,PA-H__0129,PA 18:0_24:5,PA,0.0006490348094323585,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,23,PA-H__0130,PA 18:0_24:6,PA,0.0023075801426880697,4.712091774158327e-22,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,24,PA-H__0140,PA 22:0_18:1,PA,0.0017569460552194882,1.2816556107146862e-07,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,25,PA-H__0141,PA 18:1_22:1,PA,0.0002646717998298725,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,26,PA-H__0142,PA 18:1_22:2,PA,1.0106286501456165e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,27,PA-H__0143,PA 18:1_22:3,PA,0.004822466751296993,3.1137812029775525e-07,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,28,PA-H__0144,PA 18:1_22:4,PA,5.603082762917794e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,29,PA-H__0147,PA 24:0_18:1,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,30,PA-H__0148,PA 18:1_24:1,PA,1.6262428086390715e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,31,PA-H__0149,PA 18:1_24:2,PA,0.00042018061032635557,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,32,PA-H__0150,PA 18:1_24:3,PA,0.004720206254577522,6.947626429058935e-24,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,33,PA-H__0151,PA 18:1_24:4,PA,3.8187622205344375e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,34,PA-H__0152,PA 18:1_24:5,PA,0.0001852222265053137,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,35,PA-H__0153,PA 18:1_24:6,PA,0.0003384549978658744,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,36,PA-H__0162,PA 22:0_18:2,PA,0.0002826998726116069,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,37,PA-H__0163,PA 22:1_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,38,PA-H__0164,PA 18:2_22:2,PA,0.0028576958721719383,2.1702749869964698e-26,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,39,PA-H__0165,PA 18:2_22:3,PA,6.617422957501093e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,40,PA-H__0169,PA 24:0_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,41,PA-H__0170,PA 24:1_18:2,PA,0.0042352272799798096,2.8743941235684066e-07,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,42,PA-H__0171,PA 18:2_24:2,PA,0.0030246077368963884,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,43,PA-H__0172,PA 18:2_24:3,PA,0.016757818976197835,9.999045811854642e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,44,PA-H__0173,PA 18:2_24:4,PA,0.0020009695594939507,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,45,PA-H__0174,PA 18:2_24:5,PA,2.1056742736098373e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,46,PA-H__0175,PA 18:2_24:6,PA,0.013424883836815737,3.2412284981735686e-27,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,47,PA-H__0183,PA 22:0_18:3,PA,0.0016919871253519773,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,48,PA-H__0184,PA 22:1_18:3,PA,0.00037637503892268124,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,49,PA-H__0185,PA 22:2_18:3,PA,1.4978004367770351e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,50,PA-H__0190,PA 24:0_18:3,PA,7.137436558544527e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,51,PA-H__0191,PA 24:1_18:3,PA,0.005846117666930169,2.3885867945495044e-22,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,52,PA-H__0192,PA 24:2_18:3,PA,0.03133571053761827,1.688323964052398e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,53,PA-H__0193,PA 18:3_24:3,PA,0.004932308904581655,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,54,PA-H__0194,PA 18:3_24:4,PA,0.002389648334533972,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,55,PA-H__0195,PA 18:3_24:5,PA,0.0004071687280428667,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,56,PA-H__0196,PA 18:3_24:6,PA,0.010119179644761748,1.0741721139608865e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,57,PA-H__0197,PA 20:0_20:0,PA,3.2119673827982576e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,58,PA-H__0198,PA 20:0_20:1,PA,1.0417203091604483e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,59,PA-H__0199,PA 20:0_20:2,PA,0.00123435866890094,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,60,PA-H__0200,PA 20:0_20:3,PA,1.5103226032044269e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,61,PA-H__0201,PA 20:0_20:4,PA,0.007055867292536257,2.6619147199886467e-22,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,62,PA-H__0202,PA 20:0_20:5,PA,3.646293674275569e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,63,PA-H__0203,PA 20:0_22:0,PA,0.014290591236395254,3.18102860004514e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,64,PA-H__0204,PA 20:0_22:1,PA,1.6352050684058223e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,65,PA-H__0205,PA 20:0_22:2,PA,4.010109654597136e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,66,PA-H__0206,PA 20:0_22:3,PA,0.002170558703899211,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,67,PA-H__0207,PA 20:0_22:4,PA,0.013145049977099312,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,68,PA-H__0208,PA 20:0_22:5,PA,0.011591802441096692,1.2635475566603685e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,69,PA-H__0209,PA 20:0_22:6,PA,0.004037229530008975,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,70,PA-H__0217,PA 20:1_20:1,PA,0.001678642644095179,2.697167234573981e-28,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,71,PA-H__0218,PA 20:1_20:2,PA,8.6728456690869e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,72,PA-H__0219,PA 20:1_20:3,PA,0.0037257365673048328,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,73,PA-H__0220,PA 20:1_20:4,PA,4.343341074835242e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,74,PA-H__0222,PA 22:0_20:1,PA,1.4043895595934146e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,75,PA-H__0223,PA 20:1_22:1,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,76,PA-H__0224,PA 20:1_22:2,PA,1.767046631164414e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,77,PA-H__0225,PA 20:1_22:3,PA,0.00036723531220287384,,NOT_COMPUTED,False,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,78,PA-H__0226,PA 20:1_22:4,PA,2.1794317746830683e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,79,PA-H__0227,PA 20:1_22:5,PA,0.002714725509622136,2.5580519522154767e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,80,PA-H__0228,PA 20:1_22:6,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,81,PA-H__0236,PA 20:2_20:2,PA,0.004102720869798636,1.7468814894920673e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,82,PA-H__0237,PA 20:2_20:3,PA,0.00012091514747671354,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,83,PA-H__0240,PA 22:0_20:2,PA,7.90475152064448e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,84,PA-H__0241,PA 22:1_20:2,PA,0.00021742571256911153,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,85,PA-H__0242,PA 20:2_22:2,PA,0.0030651799751176398,9.100749605045905e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,86,PA-H__0243,PA 20:2_22:3,PA,4.491577521813301e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,87,PA-H__0244,PA 20:2_22:4,PA,0.0025901398202159767,4.213879868341307e-25,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,88,PA-H__0245,PA 20:2_22:5,PA,7.381102304213836e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,89,PA-H__0246,PA 20:2_22:6,PA,0.00032331555535472067,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,90,PA-H__0257,PA 22:0_20:3,PA,0.008364341583502405,5.468020030200733e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,91,PA-H__0258,PA 22:1_20:3,PA,0.0002567984750943692,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,92,PA-H__0259,PA 22:2_20:3,PA,0.004866000884713702,1.9607492367996873e-24,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,93,PA-H__0260,PA 20:3_22:3,PA,0.0007844431322459841,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,94,PA-H__0261,PA 20:3_22:4,PA,1.3487055335225674e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,95,PA-H__0262,PA 20:3_22:5,PA,4.798295018638803e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,96,PA-H__0263,PA 20:3_22:6,PA,2.200955555840991e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,97,PA-H__0270,PA 20:3_24:6,PA,0.02515009743273295,5.109917897460586e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,98,PA-H__0273,PA 22:0_20:4,PA,0.019750284667895565,5.677524186564947e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,99,PA-H__0274,PA 22:1_20:4,PA,3.358490242275912e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,100,PA-H__0275,PA 22:2_20:4,PA,0.005860579526160617,2.9727469195206733e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,101,PA-H__0276,PA 22:3_20:4,PA,4.645305595984867e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,102,PA-H__0277,PA 20:4_22:4,PA,0.003456601856154829,3.018349991842391e-29,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,103,PA-H__0278,PA 20:4_22:5,PA,0.002309574478273078,2.198481285443527e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,104,PA-H__0279,PA 20:4_22:6,PA,0.011584699957686462,1.9880289765980097e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,105,PA-H__0285,PA 20:4_24:5,PA,0.00011127835779986451,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,106,PA-H__0286,PA 20:4_24:6,PA,0.0030498776370213054,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,107,PA-H__0288,PA 22:0_20:5,PA,0.011928699521695231,7.903902313363896e-27,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,108,PA-H__0289,PA 22:1_20:5,PA,8.52303388784277e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,109,PA-H__0290,PA 22:2_20:5,PA,1.380620863289052e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,110,PA-H__0291,PA 22:3_20:5,PA,4.5055806098359044e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,111,PA-H__0292,PA 22:4_20:5,PA,0.0019793621627075676,3.1424001179657975e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,112,PA-H__0293,PA 20:5_22:5,PA,5.489808642573409e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,113,PA-H__0294,PA 20:5_22:6,PA,0.0052211264238961495,4.204416860206477e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,114,PA-H__0299,PA 24:4_20:5,PA,0.034300007119268165,0.0001779196816980852,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,115,PA-H__0300,PA 20:5_24:5,PA,2.568081968365238e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,116,PA-H__0301,PA 20:5_24:6,PA,0.001289171363192027,1.2828296007219712e-27,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,117,PA-H__0344,PA 22:3_22:6,PA,0.007532452861346614,6.919673890904522e-22,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,118,PA-H__0353,PA 22:4_22:5,PA,0.02315414062357946,9.809377223971386e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,119,PA-H__0354,PA 22:4_22:6,PA,7.861491636070945e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,120,PA-H__0362,PA 22:5_22:5,PA,0.00397692989577536,2.1125166127514686e-23,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,121,PA-H__0363,PA 22:5_22:6,PA,0.0016071537211672083,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,122,PA-H__0371,PA 22:6_22:6,PA,0.002146400533657727,4.025879507539987e-29,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,123,PA-H__0472,PA 17:0_24:4,PA,3.490588717906397e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,124,PA-H__0494,PA 17:1_24:4,PA,5.165885631934767e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,125,PS-H__0015,PS 12:0_22:0,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,126,PS-H__0016,PS 12:0_22:1,PS,2.3586197087656836e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,127,PS-H__0017,PS 12:0_22:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,128,PS-H__0018,PS 12:0_22:3,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,129,PS-H__0019,PS 12:0_22:4,PS,0.0007518485087523911,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,130,PS-H__0020,PS 12:0_22:5,PS,3.1822810747289683e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,131,PS-H__0021,PS 12:0_22:6,PS,0.008021635466434215,0.00015639698491688478,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,132,PS-H__0022,PS 12:0_24:0,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,133,PS-H__0023,PS 12:0_24:1,PS,0.0314140940651991,0.00039990511620289164,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,134,PS-H__0024,PS 12:0_24:2,PS,2.0508824183251622e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,135,PS-H__0025,PS 12:0_24:3,PS,0.001280658387839566,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,136,PS-H__0026,PS 12:0_24:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,137,PS-H__0027,PS 12:0_24:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,138,PS-H__0028,PS 12:0_24:6,PS,0.0004495225842521699,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,139,PS-H__0036,PS 14:0_20:0,PS,0.00024064170850870398,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,140,PS-H__0037,PS 14:0_20:1,PS,0.0009604623194897851,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,141,PS-H__0038,PS 14:0_20:2,PS,0.0001225114816294188,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,142,PS-H__0039,PS 14:0_20:3,PS,0.0006622423586553593,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,143,PS-H__0040,PS 14:0_20:4,PS,0.007643273531421321,9.092499178296641e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,144,PS-H__0041,PS 14:0_20:5,PS,2.1795453015925022e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,145,PS-H__0042,PS 14:0_22:0,PS,0.00015276193921095113,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,146,PS-H__0043,PS 14:0_22:1,PS,7.897285546340387e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,147,PS-H__0044,PS 14:0_22:2,PS,0.00010445704182273478,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,148,PS-H__0045,PS 14:0_22:3,PS,0.01690089402846747,1.7498722611664567e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,149,PS-H__0046,PS 14:0_22:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,150,PS-H__0047,PS 14:0_22:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,151,PS-H__0048,PS 14:0_22:6,PS,0.007308189972344039,1.415196385613474e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,152,PS-H__0058,PS 16:0_18:0,PS,3.887592640985224e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,153,PS-H__0059,PS 16:0_18:1,PS,0.03161683261081322,0.00019461573024359458,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,154,PS-H__0060,PS 16:0_18:2,PS,9.091907317251681e-08,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,155,PS-H__0061,PS 16:0_18:3,PS,0.011355530355425759,2.2536186611873065e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,156,PS-H__0062,PS 16:0_20:0,PS,1.5078065623689062e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,157,PS-H__0063,PS 16:0_20:1,PS,1.1129505973047411e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,158,PS-H__0064,PS 16:0_20:2,PS,0.0314465691524563,6.775036431346913e-05,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,159,PS-H__0065,PS 16:0_20:3,PS,0.0012476207149414876,0.0,COMPUTED,True,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,160,PS-H__0066,PS 16:0_20:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,161,PS-H__0067,PS 16:0_20:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,162,PS-H__0083,PS 18:0_16:1,PS,0.006786582189337641,1.4574554673757865e-06,COMPUTED,True,True,True,True
D0__HOLD_R3_K125,D0,125,HOLD,R3,163,PS-H__0084,PS 16:1_18:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,164,PS-H__0085,PS 16:1_18:2,PS,0.0007300286375971323,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,165,PS-H__0086,PS 16:1_18:3,PS,9.295910184916828e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R3_K125,D0,125,HOLD,R3,166,PS-H__0087,PS 20:0_16:1,PS,5.452367518995344e-05,,NOT_COMPUTED,False,False,False,False
