dataset_id,domain,K,split,replicate,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,reportable_truth,candidate_indices
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 15:0_18:2,PC,0.012209053174845915,1.323303820548956e-06,COMPUTED,True,True,True,[736]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 15:0_18:3,PC,4.281745317929388e-06,,NOT_COMPUTED,False,False,False,[737]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:0_16:0,PC,5.204867458906644e-07,,NOT_COMPUTED,False,False,False,"[719, 827]"
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:0_16:1,PC,1.612219252926024e-07,,NOT_COMPUTED,False,False,False,"[720, 828]"
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:0_17:0,PC,0.00010659453441905713,,NOT_COMPUTED,False,False,False,[739]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:0_17:1,PC,0.0035393785027326447,1.0170681908110367e-23,COMPUTED,True,False,False,[742]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:1_16:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[721, 829]"
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 16:1_17:1,PC,0.004537292349079101,3.576077557454388e-24,COMPUTED,True,False,False,[743]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC 17:0_16:1,PC,0.0016017827334616895,0.0,COMPUTED,True,False,False,[740]
D0__HOLD_R3_K125,D0,125,HOLD,R3,PC O-12:0_18:0,PC,0.008058090149704213,0.0,COMPUTED,True,False,False,[849]
