dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,domain,K,reportable_truth
D0__HOLD_R3_K125,HOLD,R3,K125,125,302,PE-H__0237,PE 20:2_20:3,0.0010131296930197965,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,307,PE-H__0256,PE 20:3_20:5,0.002123863785873251,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,308,PE-H__0271,PE 20:4_20:4,0.015329001843883508,False,False,False,1.7535110566253064e-23,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,312,PE-H__0443,PE 15:0_22:0,0.0030981170955681624,True,True,False,5.998458063734604e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,314,PE-H__0445,PE 15:0_22:2,0.001007522945956337,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,315,PE-H__0446,PE 15:0_22:3,0.001646630867657256,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,320,PE-H__0459,PE 17:0_20:0,0.012696809523540567,True,True,False,7.549686168995872e-06,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,322,PE-H__0461,PE 17:0_20:2,0.0012320276354773172,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,323,PE-H__0462,PE 17:0_20:3,0.005477134701210896,True,True,False,1.0381077971384035e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,326,PE-H__0465,PE 17:0_22:0,0.01400497141522107,True,True,False,4.4072520866764636e-06,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,327,PE-H__0466,PE 17:0_22:1,0.005351200379434176,True,True,False,2.0961557649538353e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,328,PE-H__0467,PE 17:0_22:2,0.0011986714984275986,False,False,False,5.236009567552951e-25,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,329,PE-H__0468,PE 17:0_22:3,0.00271292443879609,False,False,False,8.929536935620472e-24,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,330,PE-H__0469,PE 17:0_22:4,0.007538726598895545,True,True,False,4.975132130030614e-06,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,331,PE-H__0470,PE 17:0_22:5,0.001782650858984838,False,False,False,3.179662029586411e-24,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,341,PE-H__0489,PE 17:1_22:2,0.004890177052028295,True,True,False,5.160509295367737e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,344,PE-H__0492,PE 17:1_22:5,0.005011977247313476,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,348,PEO-H__0052,PE O-14:0_24:2,0.03039981766366112,True,True,False,3.417453212154795e-06,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,350,PEO-H__0054,PE O-14:0_24:4,0.004351372175203616,False,False,False,0.0,D0,125,False
