dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero
HOLD_R1_BASE76,HOLD,R1,BASE76,76,188,PE-H__0461,PE 17:0_20:2,0.0013583094608122432,False,False,False,1.146741195427307e-20
HOLD_R1_BASE76,HOLD,R1,BASE76,76,190,PE-H__0463,PE 17:0_20:4,0.002587494269698595,False,False,False,2.0348927435029923e-29
HOLD_R1_BASE76,HOLD,R1,BASE76,76,202,PE-H__0485,PE 17:1_20:4,0.0010243859175142784,False,False,False,7.868556937798401e-23
HOLD_R1_BASE76,HOLD,R1,BASE76,76,217,PEO-H__0102,PE O-16:1_22:3,0.002644219648336173,False,False,False,0.0
HOLD_R1_BASE76,HOLD,R1,BASE76,76,218,PEO-H__0103,PE O-16:1_22:4,0.011581313660651717,False,False,False,1.807343194844843e-21
HOLD_R1_BASE76,HOLD,R1,BASE76,76,220,PEO-H__0106,PE O-16:1_24:0,0.1180070459470608,True,True,False,0.008572253155395598
HOLD_R1_BASE76,HOLD,R1,BASE76,76,222,PEO-H__0110,PE O-16:1_24:4,0.004249012792061361,False,False,False,2.290482818135357e-21
HOLD_R1_BASE76,HOLD,R1,BASE76,76,224,PEO-H__0112,PE O-16:1_24:6,0.00248749157830443,True,True,False,1.0591876655122924e-07
HOLD_R1_BASE76,HOLD,R1,BASE76,76,245,PEO-H__0160,PE O-18:1_22:5,0.0022171858248488893,False,False,False,4.273320133082177e-22
HOLD_R1_BASE76,HOLD,R1,BASE76,76,249,PEO-H__0179,PE O-18:2_20:2,0.004988446518936739,False,False,False,2.119810814441899e-28
HOLD_R1_BASE76,HOLD,R1,BASE76,76,250,PEO-H__0180,PE O-18:2_20:3,0.004036357833740807,False,False,False,1.56757739706112e-21
HOLD_R1_BASE76,HOLD,R1,BASE76,76,251,PEO-H__0181,PE O-18:2_20:4,0.004274713308887527,False,False,False,3.453666072891776e-21
HOLD_R1_BASE76,HOLD,R1,BASE76,76,255,PEO-H__0186,PE O-18:2_22:3,0.009146028492098387,True,True,False,2.170995691132626e-08
HOLD_R1_BASE76,HOLD,R1,BASE76,76,256,PEO-H__0187,PE O-18:2_22:4,0.008910479249780912,False,False,False,1.041514855933485e-27
HOLD_R1_BASE76,HOLD,R1,BASE76,76,257,PEO-H__0188,PE O-18:2_22:5,0.008372744740534859,True,True,False,1.6584407392184618e-06
HOLD_R1_BASE76,HOLD,R1,BASE76,76,258,PEO-H__0189,PE O-18:2_22:6,0.026755507584966108,True,True,False,0.00021757852700147697
HOLD_R1_BASE76,HOLD,R1,BASE76,76,269,PEO-H__0263,PE O-20:1_20:2,0.003587230140021356,True,True,False,5.569293359600566e-08
HOLD_R1_BASE76,HOLD,R1,BASE76,76,270,PEO-H__0264,PE O-20:1_20:3,0.0055247905635479036,False,False,False,9.776270826282259e-21
HOLD_R1_BASE76,HOLD,R1,BASE76,76,272,PEO-H__0291,PE O-20:2_20:2,0.0021598706085146895,False,False,False,1.409725592040468e-23
HOLD_R1_BASE76,HOLD,R1,BASE76,76,275,PEO-H__0320,PE O-20:3_20:3,0.01767494963370427,True,True,False,9.846328108451872e-06
HOLD_R1_BASE76,HOLD,R1,BASE76,76,276,PEO-H__0321,PE O-20:3_20:4,0.013825850119967939,False,False,False,7.457105419718465e-24
HOLD_R1_BASE76,HOLD,R1,BASE76,76,279,PG-H__0051,PG 14:0_22:5,0.012357779053833772,True,True,False,1.1023042901729003e-06
HOLD_R1_BASE76,HOLD,R1,BASE76,76,283,PG-H__0056,PG 14:0_22:4,0.27402633875699006,True,True,False,0.00021336519354604177
HOLD_R1_BASE76,HOLD,R1,BASE76,76,284,PG-H__0057,PG 16:0_20:4,0.0308765156027551,False,False,False,0.0
HOLD_R1_BASE76,HOLD,R1,BASE76,76,285,PG-H__0058,PG 16:1_20:3,0.015144069837830273,False,False,False,0.0
HOLD_R1_BASE76,HOLD,R1,BASE76,76,288,PG-H__0062,PG 14:0_22:3,0.08668580824019285,True,True,False,4.810334866816954e-07
HOLD_R1_BASE76,HOLD,R1,BASE76,76,289,PG-H__0063,PG 16:0_20:3,0.0887708805955067,True,True,False,2.3758888775734783e-06
HOLD_R1_BASE76,HOLD,R1,BASE76,76,290,PG-H__0064,PG 16:1_20:2,0.017190305908293502,True,True,False,1.9702666813884013e-07
HOLD_R1_BASE76,HOLD,R1,BASE76,76,291,PG-H__0065,PG 18:0_18:3,0.004604571566881277,True,True,False,8.939708130388907e-09
HOLD_R1_BASE76,HOLD,R1,BASE76,76,300,PG-H__0076,PG 20:0_16:1,0.004104329195850824,True,True,False,8.874174624498309e-07
HOLD_R1_BASE76,HOLD,R1,BASE76,76,303,PG-H__0080,PG 16:0_20:0,0.12651173279805888,True,True,False,0.0005708740536947949
HOLD_R1_BASE76,HOLD,R1,BASE76,76,304,PG-H__0081,PG 18:0_18:0,0.0095809900791959,False,False,False,0.0
