severity,protocol,analysis,split,K,role,target,global_rho_threshold,raw_solver_TP,raw_solver_FP,raw_solver_FN,filtered_TP,filtered_FP,filtered_FN,true_positive_retention,TP_retention,filter_induced_true_loss,filter_induced_true_loss_fraction,all_truth_recall,reportable_truth_recall,median_true_rho,median_false_rho,FDR,precision,FDR_scope,truth_count,solver_FN,category_FP,category_FDR,threshold_available
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,GLOBAL,spectral_easy_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",271,,9,238,,42,0.8782287822878229,0.8782287822878229,33,0.12177121771217712,0.85,0.85,5.655790105718943e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,9,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,GLOBAL,singleton_control,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",616,,14,456,,174,0.7402597402597403,0.7402597402597403,160,0.2597402597402597,0.7238095238095238,0.7238095238095238,1.7559832298676593e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,630,14,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,GLOBAL,singleton_control,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",616,,14,456,,174,0.7402597402597403,0.7402597402597403,160,0.2597402597402597,0.7238095238095238,0.7238095238095238,1.7559832298676593e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,630,14,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,GLOBAL,UNASSIGNED_FALSE_POSITIVE,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",0,1507,0,0,770,0,,,0,,,,,7.069963197427562e-19,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,GLOBAL,UNASSIGNED_FALSE_POSITIVE,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",0,1507,0,0,770,0,,,0,,,,,7.069963197427562e-19,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_hard_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",40,,0,35,,5,0.875,0.875,5,0.125,0.875,0.875,5.04739954900713e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_hard_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",40,,0,35,,5,0.875,0.875,5,0.125,0.875,0.875,5.04739954900713e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_hard_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",40,,0,36,,4,0.9,0.9,4,0.1,0.9,0.9,5.232258760870478e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_hard_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",40,,0,36,,4,0.9,0.9,4,0.1,0.9,0.9,5.232258760870478e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_easy_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",40,,0,40,,0,1.0,1.0,0,0.0,1.0,1.0,0.00017503007532641718,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_easy_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",40,,0,40,,0,1.0,1.0,0,0.0,1.0,1.0,0.00017503007532641718,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_easy_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",40,,0,40,,0,1.0,1.0,0,0.0,1.0,1.0,0.0003421227394787143,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,spectral_easy_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",40,,0,40,,0,1.0,1.0,0,0.0,1.0,1.0,0.0003421227394787143,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,singleton_control,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",90,,0,80,,10,0.8888888888888888,0.8888888888888888,10,0.1111111111111111,0.8888888888888888,0.8888888888888888,3.982469976220856e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,90,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,singleton_control,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",90,,0,80,,10,0.8888888888888888,0.8888888888888888,10,0.1111111111111111,0.8888888888888888,0.8888888888888888,3.982469976220856e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,90,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,UNASSIGNED_FALSE_POSITIVE,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",0,400,0,0,224,0,,,0,,,,,6.811587422164498e-10,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,50,UNASSIGNED_FALSE_POSITIVE,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",0,400,0,0,224,0,,,0,,,,,6.811587422164498e-10,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_hard_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",96,,4,60,,40,0.625,0.625,36,0.375,0.6,0.6,7.783726238648008e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_hard_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",96,,4,60,,40,0.625,0.625,36,0.375,0.6,0.6,7.783726238648008e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_hard_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",98,,2,68,,32,0.6938775510204082,0.6938775510204082,30,0.30612244897959184,0.68,0.68,5.743539696156584e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,2,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_hard_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",98,,2,68,,32,0.6938775510204082,0.6938775510204082,30,0.30612244897959184,0.68,0.68,5.743539696156584e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,2,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_easy_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",98,,2,78,,22,0.7959183673469388,0.7959183673469388,20,0.20408163265306123,0.78,0.78,1.2646603490856813e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,2,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_easy_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",98,,2,78,,22,0.7959183673469388,0.7959183673469388,20,0.20408163265306123,0.78,0.78,1.2646603490856813e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,2,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_easy_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",96,,4,85,,15,0.8854166666666666,0.8854166666666666,11,0.11458333333333333,0.85,0.85,1.2385281229478579e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,spectral_easy_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",96,,4,85,,15,0.8854166666666666,0.8854166666666666,11,0.11458333333333333,0.85,0.85,1.2385281229478579e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,100,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,singleton_control,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",221,,4,160,,65,0.7239819004524887,0.7239819004524887,61,0.27601809954751133,0.7111111111111111,0.7111111111111111,2.08690256176318e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,225,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,singleton_control,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",221,,4,160,,65,0.7239819004524887,0.7239819004524887,61,0.27601809954751133,0.7111111111111111,0.7111111111111111,2.08690256176318e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,225,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,UNASSIGNED_FALSE_POSITIVE,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",0,560,0,0,271,0,,,0,,,,,0.0,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,125,UNASSIGNED_FALSE_POSITIVE,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",0,560,0,0,271,0,,,0,,,,,0.0,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_hard_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",133,,7,84,,56,0.631578947368421,0.631578947368421,49,0.3684210526315789,0.6,0.6,1.1249016497207524e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,7,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_hard_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",133,,7,84,,56,0.631578947368421,0.631578947368421,49,0.3684210526315789,0.6,0.6,1.1249016497207524e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,7,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_hard_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",132,,8,65,,75,0.49242424242424243,0.49242424242424243,67,0.5075757575757576,0.4642857142857143,0.4642857142857143,0.0,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,8,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_hard_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",132,,8,65,,75,0.49242424242424243,0.49242424242424243,67,0.5075757575757576,0.4642857142857143,0.4642857142857143,0.0,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,8,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_easy_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",130,,10,104,,36,0.8,0.8,26,0.2,0.7428571428571429,0.7428571428571429,1.8363371430939854e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,10,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_easy_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",130,,10,104,,36,0.8,0.8,26,0.2,0.7428571428571429,0.7428571428571429,1.8363371430939854e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,10,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_easy_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",135,,5,113,,27,0.837037037037037,0.837037037037037,22,0.16296296296296298,0.8071428571428572,0.8071428571428572,8.224367332435902e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,5,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,spectral_easy_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",135,,5,113,,27,0.837037037037037,0.837037037037037,22,0.16296296296296298,0.8071428571428572,0.8071428571428572,8.224367332435902e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,140,5,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,singleton_control,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",305,,10,216,,99,0.7081967213114754,0.7081967213114754,89,0.29180327868852457,0.6857142857142857,0.6857142857142857,4.2816457181530685e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,315,10,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,singleton_control,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",305,,10,216,,99,0.7081967213114754,0.7081967213114754,89,0.29180327868852457,0.6857142857142857,0.6857142857142857,4.2816457181530685e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,315,10,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,UNASSIGNED_FALSE_POSITIVE,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",0,547,0,0,275,0,,,0,,,,,3.4825697717848595e-19,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,CAL,175,UNASSIGNED_FALSE_POSITIVE,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",0,547,0,0,275,0,,,0,,,,,3.4825697717848595e-19,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_hard_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",257,,23,189,,91,0.7354085603112841,0.7354085603112841,68,0.26459143968871596,0.675,0.675,9.77793694390989e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,23,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_hard_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",257,,23,189,,91,0.7354085603112841,0.7354085603112841,68,0.26459143968871596,0.675,0.675,9.77793694390989e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,23,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_hard_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",263,,17,199,,81,0.7566539923954373,0.7566539923954373,64,0.24334600760456274,0.7107142857142857,0.7107142857142857,2.0578403543130804e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,17,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_hard_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",263,,17,199,,81,0.7566539923954373,0.7566539923954373,64,0.24334600760456274,0.7107142857142857,0.7107142857142857,2.0578403543130804e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,17,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_easy_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",271,,9,232,,48,0.8560885608856088,0.8560885608856088,39,0.14391143911439114,0.8285714285714286,0.8285714285714286,6.563059165749621e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,9,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_easy_spatial_high,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",271,,9,232,,48,0.8560885608856088,0.8560885608856088,39,0.14391143911439114,0.8285714285714286,0.8285714285714286,6.563059165749621e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,9,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_easy_spatial_low,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",276,,4,196,,84,0.7101449275362319,0.7101449275362319,80,0.2898550724637681,0.7,0.7,9.644884826705246e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,spectral_easy_spatial_low,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",276,,4,196,,84,0.7101449275362319,0.7101449275362319,80,0.2898550724637681,0.7,0.7,9.644884826705246e-07,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,280,4,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,singleton_control,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",607,,23,480,,150,0.7907742998352554,0.7907742998352554,127,0.20922570016474465,0.7619047619047619,0.7619047619047619,2.4848871194497305e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,630,23,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,singleton_control,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",607,,23,480,,150,0.7907742998352554,0.7907742998352554,127,0.20922570016474465,0.7619047619047619,0.7619047619047619,2.4848871194497305e-06,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,630,23,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,UNASSIGNED_FALSE_POSITIVE,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",0,1473,0,0,801,0,,,0,,,,,1.6052317855342068e-18,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,GLOBAL,UNASSIGNED_FALSE_POSITIVE,FDR1,"{""FDR"": 0.009865470852017937, ""FP"": 33, ""N_retained"": 3345, ""TP"": 3312, ""precision"": 0.9901345291479821, ""threshold"": 6.683949277609072e-20}",0,1473,0,0,801,0,,,0,,,,,1.6052317855342068e-18,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,0,0,,,True
MODERATE,CLEAN_FIXED,SECONDARY_NO_CATEGORY_CALIBRATION,HOLD,50,spectral_hard_spatial_high,FDR5,"{""FDR"": 0.04991394148020654, ""FP"": 174, ""N_retained"": 3486, ""TP"": 3312, ""precision"": 0.9500860585197934, ""threshold"": 1.272651000158792e-20}",40,,0,31,,9,0.775,0.775,9,0.225,0.775,0.775,2.059130080044928e-05,,,,NOT_APPLICABLE: truth roles do not assign false positives; see global FDR and unassigned FP counts,40,0,,,True
