dataset_id,domain,K,split,replicate,candidate_index,candidate_id,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,candidate_truth,reportable_truth
D0__HOLD_R1_K125,D0,125,HOLD,R1,22,PA-H__0129,PA 18:0_24:5,PA,0.0006896295889601843,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,23,PA-H__0130,PA 18:0_24:6,PA,0.002448014168069934,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,24,PA-H__0140,PA 22:0_18:1,PA,0.002046473756090236,1.2816557745067178e-07,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,25,PA-H__0141,PA 18:1_22:1,PA,0.0005249223273175866,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,26,PA-H__0142,PA 18:1_22:2,PA,0.0003524633497895598,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,27,PA-H__0143,PA 18:1_22:3,PA,0.002777752360008942,3.113781350917206e-07,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,28,PA-H__0144,PA 18:1_22:4,PA,0.00013486419844700636,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,29,PA-H__0147,PA 24:0_18:1,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,30,PA-H__0148,PA 18:1_24:1,PA,0.00015936379250766755,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,31,PA-H__0149,PA 18:1_24:2,PA,0.0011353785418546309,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,32,PA-H__0150,PA 18:1_24:3,PA,0.0012150858731952636,8.525019086437989e-27,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,33,PA-H__0151,PA 18:1_24:4,PA,0.000306492856962013,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,34,PA-H__0152,PA 18:1_24:5,PA,2.044250353639369e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,35,PA-H__0153,PA 18:1_24:6,PA,0.0007773400561374097,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,36,PA-H__0162,PA 22:0_18:2,PA,0.002574179284522089,7.41057696941383e-22,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,37,PA-H__0163,PA 22:1_18:2,PA,1.6118694406009582e-08,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,38,PA-H__0164,PA 18:2_22:2,PA,0.001538723706486503,1.2477836393042604e-26,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,39,PA-H__0165,PA 18:2_22:3,PA,0.0001577934057841835,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,40,PA-H__0169,PA 24:0_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,41,PA-H__0170,PA 24:1_18:2,PA,0.006354807773069294,2.874394579797633e-07,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,42,PA-H__0171,PA 18:2_24:2,PA,0.004290516037574832,1.7384301355183165e-26,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,43,PA-H__0172,PA 18:2_24:3,PA,0.025466050933813402,9.9990459269381e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,44,PA-H__0173,PA 18:2_24:4,PA,8.872529602221274e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,45,PA-H__0174,PA 18:2_24:5,PA,4.071489377187803e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,46,PA-H__0175,PA 18:2_24:6,PA,0.0026298642427681133,2.4034203043374917e-27,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,47,PA-H__0183,PA 22:0_18:3,PA,0.0010283100979891152,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,48,PA-H__0184,PA 22:1_18:3,PA,0.000708594603659009,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,49,PA-H__0185,PA 22:2_18:3,PA,3.623903748658332e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,50,PA-H__0190,PA 24:0_18:3,PA,1.5463816499142414e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,51,PA-H__0191,PA 24:1_18:3,PA,0.0033684640323565053,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,52,PA-H__0192,PA 24:2_18:3,PA,0.026467504884955185,1.688323996473394e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,53,PA-H__0193,PA 18:3_24:3,PA,0.0012526810450168631,2.3481743998635018e-23,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,54,PA-H__0194,PA 18:3_24:4,PA,0.0037160103608131546,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,55,PA-H__0195,PA 18:3_24:5,PA,0.0007665078317098986,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,56,PA-H__0196,PA 18:3_24:6,PA,0.010010730617015268,1.0741721288650297e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,57,PA-H__0197,PA 20:0_20:0,PA,0.0004049756975256972,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,58,PA-H__0198,PA 20:0_20:1,PA,0.0013347682329488146,2.1679769812974635e-26,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,59,PA-H__0199,PA 20:0_20:2,PA,0.0008798964289542918,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,60,PA-H__0200,PA 20:0_20:3,PA,6.958537602102499e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,61,PA-H__0201,PA 20:0_20:4,PA,0.005228067535720663,1.706718766642363e-21,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,62,PA-H__0202,PA 20:0_20:5,PA,6.988858759777173e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,63,PA-H__0203,PA 20:0_22:0,PA,0.012232689062658458,3.181028612865622e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,64,PA-H__0204,PA 20:0_22:1,PA,4.171308059400818e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,65,PA-H__0205,PA 20:0_22:2,PA,0.0002340855925468715,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,66,PA-H__0206,PA 20:0_22:3,PA,0.00185601592248566,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,67,PA-H__0207,PA 20:0_22:4,PA,0.006126300100537831,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,68,PA-H__0208,PA 20:0_22:5,PA,0.019278132029078302,1.2635475849771254e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,69,PA-H__0209,PA 20:0_22:6,PA,0.0019154996333854489,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,70,PA-H__0217,PA 20:1_20:1,PA,0.001396858587196827,4.401288038890289e-28,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,71,PA-H__0218,PA 20:1_20:2,PA,0.0003605624319915221,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,72,PA-H__0219,PA 20:1_20:3,PA,0.00016947880448256006,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,73,PA-H__0220,PA 20:1_20:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,74,PA-H__0222,PA 22:0_20:1,PA,3.8221024925345674e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,75,PA-H__0223,PA 20:1_22:1,PA,2.988612958225418e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,76,PA-H__0224,PA 20:1_22:2,PA,0.0024612714668566576,1.4942700790548109e-22,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,77,PA-H__0225,PA 20:1_22:3,PA,0.0030826897734900966,1.1789511985778364e-07,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,78,PA-H__0226,PA 20:1_22:4,PA,0.00013482934247318256,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,79,PA-H__0227,PA 20:1_22:5,PA,0.0007380867053338359,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,80,PA-H__0228,PA 20:1_22:6,PA,0.0004981799638001636,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,81,PA-H__0236,PA 20:2_20:2,PA,0.008923885032905097,1.7468815572196393e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,82,PA-H__0237,PA 20:2_20:3,PA,9.133989190208706e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,83,PA-H__0240,PA 22:0_20:2,PA,1.062187682011431e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,84,PA-H__0241,PA 22:1_20:2,PA,8.271910761697718e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,85,PA-H__0242,PA 20:2_22:2,PA,0.00010462603192790007,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,86,PA-H__0243,PA 20:2_22:3,PA,0.0010438748649562592,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,87,PA-H__0244,PA 20:2_22:4,PA,0.00039636227140713113,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,88,PA-H__0245,PA 20:2_22:5,PA,4.299642282323115e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,89,PA-H__0246,PA 20:2_22:6,PA,4.34684503163068e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,90,PA-H__0257,PA 22:0_20:3,PA,0.0022018013674325017,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,91,PA-H__0258,PA 22:1_20:3,PA,0.0006754019367598885,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,92,PA-H__0259,PA 22:2_20:3,PA,0.0010933056733983524,1.0661012148930393e-26,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,93,PA-H__0260,PA 20:3_22:3,PA,4.845417861658639e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,94,PA-H__0261,PA 20:3_22:4,PA,7.481948495507069e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,95,PA-H__0262,PA 20:3_22:5,PA,0.0013727803496848352,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,96,PA-H__0263,PA 20:3_22:6,PA,0.009126389252710972,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,97,PA-H__0270,PA 20:3_24:6,PA,0.02263473729703774,5.109917971405563e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,98,PA-H__0273,PA 22:0_20:4,PA,0.021244704773913197,5.677524265722458e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,99,PA-H__0274,PA 22:1_20:4,PA,3.0323895105775813e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,100,PA-H__0275,PA 22:2_20:4,PA,0.009605756326110841,2.97274702048971e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,101,PA-H__0276,PA 22:3_20:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,102,PA-H__0277,PA 20:4_22:4,PA,0.0015044955743046175,1.0578298481744066e-28,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,103,PA-H__0278,PA 20:4_22:5,PA,0.0010772506840515954,7.270301848879891e-24,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,104,PA-H__0279,PA 20:4_22:6,PA,0.01156856813593959,1.9880290043662752e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,105,PA-H__0285,PA 20:4_24:5,PA,9.110107130917415e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,106,PA-H__0286,PA 20:4_24:6,PA,0.003671011070679226,2.812955460226965e-29,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,107,PA-H__0288,PA 22:0_20:5,PA,0.012023832425721881,2.973447308870671e-22,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,108,PA-H__0289,PA 22:1_20:5,PA,2.6280213877030855e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,109,PA-H__0290,PA 22:2_20:5,PA,3.308173120227559e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,110,PA-H__0291,PA 22:3_20:5,PA,3.012804963082928e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,111,PA-H__0292,PA 22:4_20:5,PA,2.7009842012757446e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,112,PA-H__0293,PA 20:5_22:5,PA,0.0007343884485562636,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,113,PA-H__0294,PA 20:5_22:6,PA,0.005246015374739174,4.204416900441976e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,114,PA-H__0299,PA 24:4_20:5,PA,0.030378905016559456,0.00017791968258513513,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,115,PA-H__0300,PA 20:5_24:5,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,116,PA-H__0301,PA 20:5_24:6,PA,0.004159571824833824,1.9880425917141218e-22,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,117,PA-H__0344,PA 22:3_22:6,PA,0.005774966091687364,2.9070288684840387e-21,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,118,PA-H__0353,PA 22:4_22:5,PA,0.025063488505278803,9.809377209595054e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,119,PA-H__0354,PA 22:4_22:6,PA,3.134564090800114e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,120,PA-H__0362,PA 22:5_22:5,PA,0.0015355245803560528,9.312487249879774e-23,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,121,PA-H__0363,PA 22:5_22:6,PA,0.00037181160939148746,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,122,PA-H__0371,PA 22:6_22:6,PA,0.000704907792076063,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,123,PA-H__0472,PA 17:0_24:4,PA,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,124,PA-H__0494,PA 17:1_24:4,PA,4.92438687475357e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,125,PS-H__0015,PS 12:0_22:0,PS,1.8390708084079135e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,126,PS-H__0016,PS 12:0_22:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,127,PS-H__0017,PS 12:0_22:2,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,128,PS-H__0018,PS 12:0_22:3,PS,7.891864121626877e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,129,PS-H__0019,PS 12:0_22:4,PS,0.0002514506575852632,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,130,PS-H__0020,PS 12:0_22:5,PS,0.00013440919851521026,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,131,PS-H__0021,PS 12:0_22:6,PS,0.008649392494449808,0.00015639698524113374,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,132,PS-H__0022,PS 12:0_24:0,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,133,PS-H__0023,PS 12:0_24:1,PS,0.02912052789591177,0.0003999051143435586,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,134,PS-H__0024,PS 12:0_24:2,PS,0.00011622226042034948,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,135,PS-H__0025,PS 12:0_24:3,PS,0.0006163021252394384,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,136,PS-H__0026,PS 12:0_24:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,137,PS-H__0027,PS 12:0_24:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,138,PS-H__0028,PS 12:0_24:6,PS,0.00016673417935927394,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,139,PS-H__0036,PS 14:0_20:0,PS,0.00017702397822598774,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,140,PS-H__0037,PS 14:0_20:1,PS,0.0006635896153247477,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,141,PS-H__0038,PS 14:0_20:2,PS,1.6118936447778052e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,142,PS-H__0039,PS 14:0_20:3,PS,0.0001898191704148942,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,143,PS-H__0040,PS 14:0_20:4,PS,0.007442254867417872,9.092499250649243e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,144,PS-H__0041,PS 14:0_20:5,PS,0.00011888258539334052,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,145,PS-H__0042,PS 14:0_22:0,PS,7.231446987354011e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,146,PS-H__0043,PS 14:0_22:1,PS,0.00013844856481085504,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,147,PS-H__0044,PS 14:0_22:2,PS,7.191711745493831e-05,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,148,PS-H__0045,PS 14:0_22:3,PS,0.014314714981514818,1.749872263326629e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,149,PS-H__0046,PS 14:0_22:4,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,150,PS-H__0047,PS 14:0_22:5,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,151,PS-H__0048,PS 14:0_22:6,PS,0.007906687694794419,1.4151963906716882e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,152,PS-H__0058,PS 16:0_18:0,PS,6.888833275290851e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,153,PS-H__0059,PS 16:0_18:1,PS,0.038599103771177694,0.00019461572818667153,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,154,PS-H__0060,PS 16:0_18:2,PS,8.959125177977143e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,155,PS-H__0061,PS 16:0_18:3,PS,0.010401157582910154,2.253618655592532e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,156,PS-H__0062,PS 16:0_20:0,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,157,PS-H__0063,PS 16:0_20:1,PS,1.5041024238953215e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,158,PS-H__0064,PS 16:0_20:2,PS,0.027615169849377882,6.775036191024756e-05,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,159,PS-H__0065,PS 16:0_20:3,PS,0.002457062927605899,0.0,COMPUTED,True,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,160,PS-H__0066,PS 16:0_20:4,PS,2.4542712402489027e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,161,PS-H__0067,PS 16:0_20:5,PS,4.801115183063384e-07,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,162,PS-H__0083,PS 18:0_16:1,PS,0.005281761831218869,1.4574555957156257e-06,COMPUTED,True,True,True,True
D0__HOLD_R1_K125,D0,125,HOLD,R1,163,PS-H__0084,PS 16:1_18:1,PS,3.339892810772832e-06,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,164,PS-H__0085,PS 16:1_18:2,PS,0.00032799388538692106,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,165,PS-H__0086,PS 16:1_18:3,PS,0.0003695290115761927,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,166,PS-H__0087,PS 20:0_16:1,PS,0.0,,NOT_COMPUTED,False,False,False,False
D0__HOLD_R1_K125,D0,125,HOLD,R1,167,PS-H__0088,PS 16:1_20:1,PS,1.9517604478376875e-05,,NOT_COMPUTED,False,False,False,False
