dataset_id,domain,K,split,replicate,lipid_name,lipid_class,X_hat,rho_zero,rho_zero_status,raw_solver_reported,molecular_truth,reportable_truth,candidate_indices
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:3_22:6,PA,0.009126389252710972,0.0,COMPUTED,True,False,False,[96]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:3_24:6,PA,0.02263473729703774,5.109917971405563e-05,COMPUTED,True,True,True,[97]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:4_22:4,PA,0.0015044955743046175,1.0578298481744066e-28,COMPUTED,True,False,False,[102]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:4_22:5,PA,0.0010772506840515954,7.270301848879891e-24,COMPUTED,True,False,False,[103]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:4_22:6,PA,0.01156856813593959,1.9880290043662752e-05,COMPUTED,True,True,True,[104]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:4_24:5,PA,9.110107130917415e-05,,NOT_COMPUTED,False,False,False,[105]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:4_24:6,PA,0.003671011070679226,2.812955460226965e-29,COMPUTED,True,False,False,[106]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:5_22:5,PA,0.0007343884485562636,,NOT_COMPUTED,False,False,False,[112]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:5_22:6,PA,0.005246015374739174,4.204416900441976e-06,COMPUTED,True,True,True,[113]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:5_24:5,PA,0.0,,NOT_COMPUTED,False,False,False,[115]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 20:5_24:6,PA,0.004159571824833824,1.9880425917141218e-22,COMPUTED,True,False,False,[116]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_18:1,PA,0.002046473756090236,1.2816557745067178e-07,COMPUTED,True,True,True,[24]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_18:2,PA,0.002574179284522089,7.41057696941383e-22,COMPUTED,True,False,False,[36]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_18:3,PA,0.0010283100979891152,0.0,COMPUTED,True,False,False,[47]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_20:1,PA,3.8221024925345674e-05,,NOT_COMPUTED,False,False,False,[74]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_20:2,PA,1.062187682011431e-06,,NOT_COMPUTED,False,False,False,[83]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_20:3,PA,0.0022018013674325017,0.0,COMPUTED,True,False,False,[90]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_20:4,PA,0.021244704773913197,5.677524265722458e-06,COMPUTED,True,True,True,[98]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:0_20:5,PA,0.012023832425721881,2.973447308870671e-22,COMPUTED,True,False,False,[107]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_18:2,PA,1.6118694406009582e-08,,NOT_COMPUTED,False,False,False,[37]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_18:3,PA,0.000708594603659009,,NOT_COMPUTED,False,False,False,[48]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_20:2,PA,8.271910761697718e-05,,NOT_COMPUTED,False,False,False,[84]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_20:3,PA,0.0006754019367598885,,NOT_COMPUTED,False,False,False,[91]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_20:4,PA,3.0323895105775813e-05,,NOT_COMPUTED,False,False,False,[99]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:1_20:5,PA,2.6280213877030855e-05,,NOT_COMPUTED,False,False,False,[108]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:2_18:3,PA,3.623903748658332e-05,,NOT_COMPUTED,False,False,False,[49]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:2_20:3,PA,0.0010933056733983524,1.0661012148930393e-26,COMPUTED,True,False,False,[92]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:2_20:4,PA,0.009605756326110841,2.97274702048971e-06,COMPUTED,True,True,True,[100]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:2_20:5,PA,3.308173120227559e-05,,NOT_COMPUTED,False,False,False,[109]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:3_20:4,PA,0.0,,NOT_COMPUTED,False,False,False,[101]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:3_20:5,PA,3.012804963082928e-05,,NOT_COMPUTED,False,False,False,[110]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:3_22:6,PA,0.005774966091687364,2.9070288684840387e-21,COMPUTED,True,False,False,[117]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:4_20:5,PA,2.7009842012757446e-05,,NOT_COMPUTED,False,False,False,[111]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:4_22:5,PA,0.025063488505278803,9.809377209595054e-05,COMPUTED,True,True,True,[118]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:4_22:6,PA,3.134564090800114e-05,,NOT_COMPUTED,False,False,False,[119]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:5_22:5,PA,0.0015355245803560528,9.312487249879774e-23,COMPUTED,True,False,False,[120]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:5_22:6,PA,0.00037181160939148746,,NOT_COMPUTED,False,False,False,[121]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 22:6_22:6,PA,0.000704907792076063,,NOT_COMPUTED,False,False,False,[122]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:0_16:1,PA,1.1146946241759818e-08,,NOT_COMPUTED,False,False,False,[6]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:0_18:1,PA,0.0,,NOT_COMPUTED,False,False,False,[29]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:0_18:2,PA,0.0,,NOT_COMPUTED,False,False,False,[40]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:0_18:3,PA,1.5463816499142414e-05,,NOT_COMPUTED,False,False,False,[50]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:1_18:2,PA,0.006354807773069294,2.874394579797633e-07,COMPUTED,True,True,True,[41]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:1_18:3,PA,0.0033684640323565053,0.0,COMPUTED,True,False,False,[51]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:2_18:3,PA,0.026467504884955185,1.688323996473394e-05,COMPUTED,True,True,True,[52]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PA 24:4_20:5,PA,0.030378905016559456,0.00017791968258513513,COMPUTED,True,True,True,[114]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_17:0,PC,0.001428614641309974,1.0178970146783383e-26,COMPUTED,True,False,False,[840]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_17:1,PC,0.0,,NOT_COMPUTED,False,False,False,[842]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_18:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[702, 811]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_18:1,PC,2.425487808671045e-06,,NOT_COMPUTED,False,False,False,"[703, 812]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_18:2,PC,8.632750734672738e-09,,NOT_COMPUTED,False,False,False,[813]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_18:3,PC,1.133640642852431e-05,,NOT_COMPUTED,False,False,False,[814]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[704, 815]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[705, 816]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[706, 817]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:3,PC,0.0,,NOT_COMPUTED,False,False,False,"[707, 818]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:4,PC,1.2247726054890233e-05,,NOT_COMPUTED,False,False,False,"[708, 819]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_20:5,PC,7.87390465030734e-08,,NOT_COMPUTED,False,False,False,"[709, 820]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_22:5,PC,0.0,,NOT_COMPUTED,False,False,False,[710]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 12:0_22:6,PC,0.0,,NOT_COMPUTED,False,False,False,[711]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_16:0,PC,0.005913015488120214,7.253337745291528e-07,COMPUTED,True,True,True,[830]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_16:1,PC,1.5890295919924692e-06,,NOT_COMPUTED,False,False,False,[831]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_17:0,PC,4.6360118374193006e-05,,NOT_COMPUTED,False,False,False,"[744, 844]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_17:1,PC,0.0001961738327152948,,NOT_COMPUTED,False,False,False,"[745, 845]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_18:0,PC,0.0002032102017838037,,NOT_COMPUTED,False,False,False,"[722, 832]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_18:1,PC,0.00013073112554148078,,NOT_COMPUTED,False,False,False,"[723, 833]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_18:2,PC,0.0003062544738597014,,NOT_COMPUTED,False,False,False,"[724, 834]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_18:3,PC,0.00014242680095785115,,NOT_COMPUTED,False,False,False,"[725, 835]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:0,PC,0.000553601303094119,,NOT_COMPUTED,False,False,False,[726]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:1,PC,9.814965901065651e-05,,NOT_COMPUTED,False,False,False,[727]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:2,PC,2.0170303522891396e-05,,NOT_COMPUTED,False,False,False,[728]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:3,PC,6.690156332221214e-08,,NOT_COMPUTED,False,False,False,[729]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:4,PC,0.0,,NOT_COMPUTED,False,False,False,[730]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 13:0_20:5,PC,4.15888653390821e-05,,NOT_COMPUTED,False,False,False,"[731, 836]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_15:0,PC,0.0001937106541304787,,NOT_COMPUTED,False,False,False,[837]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_16:0,PC,0.00017042110148964546,,NOT_COMPUTED,False,False,False,"[712, 821]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_16:1,PC,7.452974846176951e-07,,NOT_COMPUTED,False,False,False,"[713, 822]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_17:0,PC,0.0006872651466693824,,NOT_COMPUTED,False,False,False,"[738, 841]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_17:1,PC,0.00024589194513618436,,NOT_COMPUTED,False,False,False,"[741, 843]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_18:0,PC,0.00033133307526954185,,NOT_COMPUTED,False,False,False,"[714, 823]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_18:1,PC,1.857133327082085e-05,,NOT_COMPUTED,False,False,False,"[715, 824]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_18:2,PC,9.609432687005387e-05,,NOT_COMPUTED,False,False,False,"[716, 825]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_18:3,PC,0.00018243507743191968,,NOT_COMPUTED,False,False,False,"[717, 826]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 14:0_20:5,PC,1.2084253276250897e-05,,NOT_COMPUTED,False,False,False,[718]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_15:0,PC,8.100470201534006e-05,,NOT_COMPUTED,False,False,False,"[746, 846]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_16:0,PC,7.564314882691724e-05,,NOT_COMPUTED,False,False,False,"[732, 838]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_16:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[733, 839]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_17:0,PC,0.0005869103720011664,,NOT_COMPUTED,False,False,False,"[747, 847]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_17:1,PC,1.884806372080826e-05,,NOT_COMPUTED,False,False,False,"[748, 848]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_18:0,PC,0.0003348452993999163,,NOT_COMPUTED,False,False,False,[734]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_18:1,PC,0.02951822353777461,1.7133752643155343e-05,COMPUTED,True,True,True,[735]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_18:2,PC,0.014071237163159547,1.323303806294309e-06,COMPUTED,True,True,True,[736]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 15:0_18:3,PC,0.0,,NOT_COMPUTED,False,False,False,[737]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:0_16:0,PC,1.7856269619200438e-08,,NOT_COMPUTED,False,False,False,"[719, 827]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:0_16:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[720, 828]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:0_17:0,PC,8.961088946279976e-08,,NOT_COMPUTED,False,False,False,[739]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:0_17:1,PC,5.319968585581247e-05,,NOT_COMPUTED,False,False,False,[742]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:1_16:1,PC,2.176091260019426e-07,,NOT_COMPUTED,False,False,False,"[721, 829]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 16:1_17:1,PC,0.000736766035609865,,NOT_COMPUTED,False,False,False,[743]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC 17:0_16:1,PC,0.0017574164506972076,0.0,COMPUTED,True,False,False,[740]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_18:0,PC,0.0007231336955622411,,NOT_COMPUTED,False,False,False,[849]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_18:1,PC,0.0,,NOT_COMPUTED,False,False,False,[850]
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_20:0,PC,0.0,,NOT_COMPUTED,False,False,False,"[749, 851]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_20:1,PC,0.0,,NOT_COMPUTED,False,False,False,"[750, 852]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_20:2,PC,0.0,,NOT_COMPUTED,False,False,False,"[751, 853]"
D0__HOLD_R1_K125,D0,125,HOLD,R1,PC O-12:0_20:3,PC,0.0,,NOT_COMPUTED,False,False,False,"[752, 854]"
