dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,cone_isolation,max_fragment_cosine,max_full_cosine,lipid_class,collective_gain,pair_id,unit_id,role,spectral_score_CAL,spectral_score_HOLD,joint_hard_score,joint_easy_score,fragment_cosine,fragment_support_jaccard,full_cosine,parent_cosine,base_template_id,realized_spatial_correlation,abundance_multiplier,K,base_dataset_id,severity,rho_zero_status,raw_solver_reported,reportable_truth
MILD__CAL_R1_K125,CAL,R1,K125,125,0,PA-H__0075,PA 16:0_24:0,0.019785041137137572,True,True,False,4.85505181597886e-05,0.729606198131629,0.7748217721703936,0.44170172724713597,PA,0.16755576280234685,B2_U7_U22,7,spectral_easy_spatial_high,0.16836124794745483,0.15682101806239737,0.15682101806239737,0.16836124794745483,0.0,0.0,0.0,0.0,175,0.9908210921260467,2.0,125,CAL_R1_K125,MILD,COMPUTED,True,True
MILD__CAL_R1_K125,CAL,R1,K125,125,1,PA-H__0076,PA 16:0_24:1,0.002410689151713639,False,False,False,0.0,0.5504804076642431,0.883487638633687,0.6654546118919494,PA,0.19595790828137805,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,CAL_R1_K125,MILD,COMPUTED,True,False
MILD__CAL_R1_K125,CAL,R1,K125,125,4,PA-H__0100,PA 24:0_16:1,0.0015329015353781658,False,False,False,0.0,0.47172636833494863,0.7350890401757907,0.6635490105932277,PA,0.2764064477750978,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,CAL_R1_K125,MILD,COMPUTED,True,False
MILD__CAL_R1_K125,CAL,R1,K125,125,5,PA-H__0117,PA 18:0_22:0,0.00524853044261201,False,False,False,6.1824595780249055e-06,0.3381799302246325,0.7789494468002593,0.6213615663357793,PA,0.44534403487199864,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,CAL_R1_K125,MILD,COMPUTED,True,False
MILD__CAL_R1_K125,CAL,R1,K125,125,6,PA-H__0118,PA 18:0_22:1,0.013005088059975233,True,True,False,2.7148736016660327e-05,0.3291126428847987,0.854010491337717,0.7758194394971382,PA,0.30184234544507127,B5_U81_U105,105,spectral_hard_spatial_high,0.7206288998357964,0.7457405582922824,0.7206288998357964,0.7457405582922824,0.052767460600135624,0.16153846153846155,0.047451137602932195,0.0,349,0.996704226409377,0.5,125,CAL_R1_K125,MILD,COMPUTED,True,True
MILD__CAL_R1_K125,CAL,R1,K125,125,8,PA-H__0120,PA 18:0_22:3,0.0059759572448099445,True,True,False,0.0,0.26685411549166754,0.7994055605507371,0.7822770241404187,PA,0.35607658490927657,B1_U95_U125,125,spectral_hard_spatial_low,0.7451149425287357,0.8009901477832513,0.7451149425287357,0.8009901477832513,0.05022587307821144,0.0661764705882353,0.05302766559774588,0.11301892928657031,133,-0.2514853335695852,0.6170676298438253,125,CAL_R1_K125,MILD,COMPUTED,True,True
MILD__CAL_R1_K125,CAL,R1,K125,125,9,PA-H__0121,PA 18:0_22:4,0.0018274968432823746,False,False,False,0.0,0.18925162859522815,0.8691673191165914,0.8645836840369737,PA,0.31323723028330897,,,UNASSIGNED_FALSE_POSITIVE,,,,,,,,,,,,125,CAL_R1_K125,MILD,COMPUTED,True,False
MILD__CAL_R1_K125,CAL,R1,K125,125,10,PA-H__0122,PA 18:0_22:5,0.009276636792376248,True,True,False,0.0,0.13936661280823676,0.9374908882297373,0.9345818680853585,PA,0.21638151697754526,B4_U64_U141,141,spectral_hard_spatial_high,0.7657668308702792,0.7451904761904762,0.7451904761904762,0.7657668308702792,0.07496740643032661,0.23423423423423423,0.07025785758396863,0.0,223,0.9958667516089417,0.5,125,CAL_R1_K125,MILD,COMPUTED,True,True
MILD__CAL_R1_K125,CAL,R1,K125,125,11,PA-H__0124,PA 18:0_24:0,0.006996494721217055,True,True,False,3.7165958667292124e-05,0.5363596171784565,0.7271532361366108,0.6313329291237251,PA,0.239152299302559,B3_U13_U90,13,spectral_hard_spatial_high,0.7239244663382594,0.6166551724137932,0.6166551724137932,0.7239244663382594,0.17572525850461496,0.11711711711711711,0.1511902006158474,0.0,81,0.9972117040223596,0.5,125,CAL_R1_K125,MILD,COMPUTED,True,True
MILD__CAL_R1_K125,CAL,R1,K125,125,13,PA-H__0128,PA 18:0_24:4,0.003908110176574131,True,True,False,0.0,0.19065424453428229,0.8372950741847822,0.832749852444057,PA,0.362995178164235,B2_U23_U146,146,spectral_hard_spatial_low,0.6574581280788178,0.6583152709359607,0.6574581280788178,0.6583152709359607,0.04355266034180107,0.06944444444444445,0.043333667178812665,0.0,213,-0.36975084900206073,0.7303443264893795,125,CAL_R1_K125,MILD,COMPUTED,True,True
