epoch,reconstruction_relative_residual,foreground_mean_X,n_outputs_gt_1e-4,n_outputs_gt_1e-3,support_gt_1e-3,relative_X_change_from_previous_checkpoint
1000,0.06154991686344147,"[0.003854745766147971, 5.5932287068571895e-05, 0.0008991958457045257, 0.0008139571873471141, 6.116932382838058e-08, 0.018993614241480827, 0.00019647755834739655, 6.117148586781695e-05, 0.0006063299369998276, 0.002595537807792425, 1.2736300959659275e-05, 0.0, 7.207093585748225e-05, 0.0015855663223192096, 7.037780596874654e-05, 0.0008980169077403843, 0.0013906870735809207, 0.00321790250018239, 2.420445525785908e-05, 0.003949118312448263, 0.0005483775748871267, 0.0, 0.00032331215334124863, 0.0012430729111656547, 0.0009673861204646528, 0.0011597329284995794, 0.00023365220113191754, 0.0003241300000809133, 0.0007929090061224997, 1.9705261422586773e-07, 4.2455152993170486e-07, 4.897147846349981e-06, 0.00262507819570601, 0.001125795766711235, 7.432590064126998e-05, 0.004754725378006697, 0.0028355324175208807, 0.0014838395873084664, 7.074134919093922e-05, 0.00026044357218779624, 8.9464352640789e-05, 0.0037034377455711365, 0.0005990552017465234, 0.0026862300001084805, 0.008086309768259525, 0.004385463893413544, 0.00416856724768877, 5.7506182201905176e-05, 6.491267754427099e-07, 0.002826290437951684, 9.312600741395727e-05, 0.0024323302786797285, 0.000759383721742779, 2.9332461053854786e-05, 0.0008784332894720137, 0.002454967238008976, 0.0013164263218641281, 0.0027119566220790148, 0.0010962197557091713, 3.117508029504279e-08, 2.0951159740434377e-07, 0.001801111502572894, 7.234970098579652e-07, 2.224701802333584e-06, 0.00035603088326752186, 0.0004206941230222583, 0.0006387635366991162, 0.00024184270296245813, 0.002234728541225195, 0.0017432826571166515, 5.840552694280632e-05, 0.0012179503683000803, 0.0011567606125026941, 1.2653634257731028e-05, 0.0006377695826813579, 0.011872314848005772, 9.417025285074487e-05, 5.940460710007756e-07, 3.267904685344547e-05, 5.572852387558669e-06, 4.185413672530558e-06, 0.00018049242498818785, 5.2636474720202386e-05, 0.0006929304217919707, 0.001427324372343719, 7.769906369503587e-05, 0.0022158243227750063, 0.0004515227919910103, 0.0, 9.574790055921767e-06, 0.001761335413902998, 7.477992767235264e-05, 0.008133437484502792, 0.0009783853311091661, 0.000844069174490869, 0.0012173879658803344, 1.234227475777061e-08, 0.0009670789586380124, 0.0017411261796951294, 4.954465566697763e-07, 0.0011111038038507104, 0.002690316177904606, 0.0004706766630988568, 7.626889419043437e-05, 0.0013013397110626101, 0.0018817238742485642, 0.00039745913818478584, 0.0002755600435193628, 0.00010183572885580361, 0.0013830639654770494, 0.34143736958503723, 0.0, 1.0679088518372737e-05, 0.0, 0.0, 7.226413799799047e-06, 0.0011520235566422343, 9.307754226028919e-05, 8.005100244190544e-05, 0.0030645497608929873, 5.5951324611669406e-05, 0.0004713739035651088, 0.001357157132588327, 4.238496330799535e-05, 0.0486542172729969, 4.6210712753236294e-05, 0.0006845414754934609, 4.2179159208899364e-05, 2.4868113541742787e-05, 8.077323343513854e-08, 0.00042889424366876483, 9.249398863175884e-05, 0.0001304468314629048, 0.0, 7.085350262059364e-07, 5.450862772704568e-06, 0.0060048578307032585, 1.4267522274735711e-08, 5.2519530946426585e-09, 0.000671384681481868, 0.001176397199742496, 6.35113610769622e-05, 1.1545815141289495e-05, 0.00011566396278794855, 5.303051239025081e-06, 0.000509986188262701, 2.465654233674286e-06, 0.00041477015474811196, 0.019113782793283463, 0.005176840350031853, 0.0027906675823032856, 0.0014303334755823016, 0.0002896859950851649, 0.0, 0.0001855498121585697, 0.022657258436083794, 0.000282739638350904, 4.341283784015104e-06, 0.00044134899508208036, 0.00036440452095121145, 0.012926428578794003, 0.0014905338175594807, 0.0025936963502317667, 0.0005687380908057094, 0.00037939968751743436, 0.000214670566492714, 0.002120730234310031, 2.3256092390511185e-05, 0.0027608280070126057, 0.001970787299796939, 4.753118901135167e-06, 0.001517574768513441, 0.004104424733668566, 2.3492377295042388e-05, 5.380753009376349e-06, 0.06515005230903625, 0.0015185129595920444, 0.0048353662714362144, 0.0005343761295080185, 0.003784428583458066, 8.331554454343859e-06, 1.0238720278721303e-05, 8.383209205931053e-05, 0.00037682123365812004, 8.563260962546337e-07, 6.913977267686278e-05, 0.00011640357115538791, 2.1339714294299483e-05, 9.716875837284533e-08, 2.918244354077615e-05, 3.92369247492752e-06, 0.00016877969028428197, 0.008042683824896812, 0.01864459179341793, 0.004155270755290985, 4.990114632619225e-08, 0.0009872865630313754, 0.00013793156540486962, 0.005517813377082348, 9.971238796424586e-06, 0.046841587871313095, 0.000805713701993227, 0.011512313969433308, 0.10333976149559021, 0.005539533216506243, 0.00407617399469018, 0.008740246295928955, 0.0010351797100156546, 0.06691081076860428, 0.017796620726585388, 0.0, 6.415029929485172e-07, 0.0006848431657999754, 5.055142992205219e-06, 4.6346722228918225e-05, 7.637763133061526e-07, 2.2850804271001834e-06, 1.4029583326191641e-05, 1.6616342691122554e-05, 7.377129573882257e-09, 0.0, 0.013698790222406387, 0.0006802550051361322, 2.031054646067787e-05, 0.0023560861591249704, 0.004955766722559929, 1.344624820376339e-07, 2.676780968613457e-05, 1.775750568810963e-08, 0.0007185537833720446, 0.003178629092872143, 0.022062232717871666, 0.0006425277097150683, 0.0011596368858590722, 0.0010480209020897746, 0.007310971152037382, 0.0, 1.9463941214326042e-07, 3.2741259929025546e-05, 0.0, 1.0338346356775219e-07, 0.010148847475647926, 0.0002763638331089169, 7.341791388171259e-07, 1.1746871678042226e-05, 2.8880260742880637e-06, 1.6885816194189829e-06, 0.0, 2.6254914700984955e-05, 2.6675049866753398e-06, 0.0, 8.795448813714302e-09, 0.009466974064707756, 6.6905336097988766e-06, 3.0700780939696415e-07, 4.922468178847339e-06, 0.0, 0.0, 3.368581360518874e-07, 1.0448723514855374e-05, 7.615572485519806e-06, 0.0005985595053061843, 0.007730759214609861, 0.002637638710439205, 0.001086635747924447, 0.0019389529479667544, 7.255682987761247e-08, 0.0, 0.0019265878945589066, 2.2471135707746726e-06, 5.556714768317761e-06, 1.0963993190671317e-05, 1.2738070154227898e-07, 7.494843430322362e-06, 1.4783218830416445e-05, 6.974194093345432e-06, 9.057645797838632e-07, 2.029428060268401e-06, 5.075195440440439e-05, 3.3234177863050718e-06, 0.007539407350122929, 0.04712555557489395, 0.017502613365650177, 0.0005379635840654373, 3.0114462788333185e-05, 0.0019468051614239812, 0.0010195225477218628, 0.0037732317578047514, 0.0, 4.4789860709215645e-10, 0.0, 0.000555868202354759, 6.052704293324496e-08, 0.001471998170018196, 0.0010881377384066582, 0.0020216081757098436, 0.0003199696075171232, 0.006179222837090492, 0.01608744077384472, 0.0029589615296572447, 5.0067603297065943e-05, 0.06711924076080322, 0.00029233269742690027, 7.11241864337353e-06, 0.00024115951964631677, 8.546601020498201e-05, 5.181997039471753e-05, 7.246000677696429e-06, 1.5023883861431386e-05, 2.5663928759911414e-09, 0.0001482551306253299, 9.38364155445015e-06, 0.004947298672050238, 0.017636708915233612, 0.014683469198644161, 0.005584182683378458, 0.0023356091696769, 0.0026245464105159044, 0.00010136443597730249, 0.0004785750061273575, 5.511869312613271e-05, 0.0004474581219255924, 1.767064895830117e-05, 0.0011492088669911027, 8.036920189624652e-05, 0.0001601277181180194, 1.87059924883215e-07, 8.321143468492664e-06, 1.469628477934748e-05, 1.7184301270845026e-07, 0.00118081399705261, 0.00676859961822629, 1.571367283759173e-05, 0.0034113002475351095, 0.0001742839813232422, 7.649107658380672e-08, 0.003801910672336817, 0.00017749465769156814, 0.0005691920523531735, 0.01970059424638748, 0.0, 0.014198718592524529, 0.005506051704287529, 0.00031945848604664207, 0.0, 4.4336211431073025e-05, 3.584381902399514e-09, 0.0005954226944595575, 0.0, 0.0, 5.9633617638610303e-05, 0.008901810273528099, 1.8661275191789173e-07, 0.00018108535732608289, 3.123365956980706e-07, 0.0, 0.0, 3.629659840953536e-05, 3.136246232315898e-05, 0.0, 8.033041376620531e-05, 6.507898797281086e-05, 0.00017798825865611434, 9.514936394339202e-09, 0.00012043373135384172, 2.3653768948861398e-05, 0.0, 0.0, 0.0, 9.89604668575339e-05, 0.0, 1.5262236274793395e-06, 0.0009250266593880951, 0.0007982003735378385, 0.08868792653083801, 0.0012104943161830306, 0.00012172062270110473, 8.836398279754576e-08, 0.0003560523909982294, 4.917746991850436e-05, 2.2776524929213338e-05, 4.122016434848774e-07, 0.020515495911240578, 0.0008803302189335227, 0.06668180972337723, 0.00773500744253397, 0.0004941642400808632, 0.0168430395424366, 0.0002848231524694711, 0.08242493867874146, 0.004719752352684736]",214,130,"[0, 5, 9, 13, 16, 17, 19, 23, 25, 32, 33, 35, 36, 37, 41, 43, 44, 45, 46, 49, 51, 55, 56, 57, 58, 61, 68, 69, 71, 72, 75, 84, 86, 90, 92, 95, 98, 100, 101, 104, 105, 109, 110, 116, 119, 122, 124, 136, 140, 148, 149, 150, 151, 155, 160, 161, 162, 166, 168, 169, 171, 172, 175, 176, 177, 179, 192, 193, 194, 198, 200, 202, 203, 204, 205, 206, 207, 208, 209, 221, 224, 225, 230, 231, 233, 234, 235, 241, 252, 262, 263, 264, 265, 268, 280, 281, 282, 285, 286, 287, 293, 294, 295, 297, 298, 299, 301, 312, 313, 314, 315, 316, 317, 323, 330, 331, 333, 336, 339, 341, 342, 351, 374, 375, 382, 384, 385, 387, 389, 390]",
1500,0.04597090929746628,"[0.002634737640619278, 7.845792424632236e-05, 0.0008493282366544008, 0.0008864356786943972, 3.768453638031133e-08, 0.021701717749238014, 0.00016018169117160141, 1.704664646240417e-05, 0.00037873044493608177, 0.0021131394896656275, 1.813517656046315e-06, 0.0, 2.244437564513646e-05, 0.001099417801015079, 3.8344209315255284e-05, 0.0005133118247613311, 0.0008227208745665848, 0.003479613224044442, 3.7095971492817625e-05, 0.004519467707723379, 0.0004811101534869522, 0.0, 0.0001875619636848569, 0.0015882086008787155, 0.0007515454199165106, 0.0011458467924967408, 0.0001991775498026982, 0.00021265383111312985, 0.0005565428291447461, 1.6597937246842775e-07, 1.0485982784302905e-06, 4.329664079705253e-06, 0.0030132662504911423, 0.0013431012630462646, 5.436622450361028e-05, 0.0049219680950045586, 0.0033811002504080534, 0.0008388669812120497, 3.8768903323216364e-05, 0.0002472600608598441, 4.81552051496692e-05, 0.003996087703853846, 0.0005260790348984301, 0.0019325147150084376, 0.00914718396961689, 0.0043317656964063644, 0.004058617167174816, 3.989077595178969e-05, 3.0068994760767964e-07, 0.003129890188574791, 1.7078100427170284e-06, 0.0022349064238369465, 0.0005691846599802375, 3.851728979498148e-05, 0.0005599455907940865, 0.0024979019071906805, 0.0010088775306940079, 0.0030444294679909945, 0.0009285233682021499, 0.0, 8.151354791152698e-08, 0.001420468557626009, 3.903871856891783e-07, 7.220323823275976e-07, 0.000244601396843791, 0.0002591690863482654, 0.0007449249387718737, 0.00017265722271986306, 0.0024249248672276735, 0.0014938520034775138, 0.00013093060988467187, 0.0014760096091777086, 0.0007592103793285787, 5.638709990307689e-05, 0.0006383247673511505, 0.013359836302697659, 9.382346615893766e-05, 7.41841176932212e-07, 3.904995173797943e-05, 1.1552217529242625e-06, 4.646462059554324e-07, 0.0001697303232504055, 2.069321635644883e-05, 0.0004971548332832754, 0.0012224207166582346, 8.0791229265742e-05, 0.0018815693911165, 0.00021379577810876071, 0.0, 3.674366766404091e-08, 0.001858214964158833, 7.98116743681021e-05, 0.008295509032905102, 0.0011707022786140442, 0.0007457413012161851, 0.0014499654062092304, 0.0, 0.0009696375345811248, 0.001841721823439002, 2.9430479386860497e-08, 0.0011920934775844216, 0.002775281434878707, 0.0007539894431829453, 8.432447066297755e-05, 0.0011592615628615022, 0.0015530299860984087, 0.0003740332031156868, 0.00021300239313859493, 9.862029401119798e-05, 0.0017144056037068367, 0.3371794521808624, 0.0, 1.4177228877088055e-05, 0.0, 0.0, 4.385793062056109e-08, 0.0012603914365172386, 0.0001438398758182302, 6.746724102413282e-05, 0.0029753376729786396, 5.520983540918678e-05, 0.0006355307996273041, 0.0012837237445637584, 4.342259853729047e-05, 0.048001978546381, 5.686475560651161e-05, 0.0007870557019487023, 8.456210343865678e-05, 8.522554708179086e-06, 0.0, 0.00023059171508066356, 0.00013857244630344212, 4.902292130282149e-05, 0.0, 2.17258701695755e-07, 3.583003262974671e-07, 0.005029159132391214, 0.0, 1.1591740189942357e-07, 0.001046041608788073, 0.0006548071978613734, 8.102538413368165e-05, 9.439480095352337e-07, 7.690688653383404e-05, 1.7765134543878958e-05, 0.0005593860405497253, 1.8115285911335377e-06, 0.0002108573098666966, 0.019949350506067276, 0.005017957184463739, 0.0032141932751983404, 0.00159682915546, 0.00020067952573299408, 0.0, 0.00023616565158590674, 0.025071686133742332, 0.00021883827866986394, 2.503798214092967e-06, 0.0004089665017090738, 0.0003338784445077181, 0.012489418499171734, 0.0011318622855469584, 0.0027170409448444843, 0.00021678410121239722, 0.00040869624353945255, 0.00018049006757792085, 0.0016077382024377584, 6.811603088863194e-05, 0.002740798983722925, 0.001409021788276732, 9.82208348432323e-06, 0.0023126727901399136, 0.0031494901049882174, 8.354490273632109e-05, 8.627387614978943e-06, 0.06796075403690338, 0.0012835916131734848, 0.002870297757908702, 0.0005863554542884231, 0.0037044286727905273, 3.54419753421098e-05, 1.3322310223884415e-05, 0.00019236381922382861, 0.0004608668095897883, 4.789154900208814e-06, 0.0002324972301721573, 0.0001784877822501585, 0.0003718002699315548, 1.537190286171608e-08, 3.850143184536137e-05, 5.485985184350284e-06, 0.0001894141751108691, 0.004198491107672453, 0.018249567598104477, 0.004933650139719248, 3.986123786603457e-08, 0.001469902810640633, 0.00015694067406002432, 0.004287405405193567, 2.9333779821172357e-05, 0.04905369132757187, 0.0008415295160375535, 0.007304659578949213, 0.1067529022693634, 0.00613419758155942, 0.005245712585747242, 0.010223675519227982, 0.0011484699789434671, 0.06518036872148514, 0.016867874190211296, 0.0, 1.0524728111249715e-07, 0.0003849475469905883, 5.488495389727177e-06, 2.332155236217659e-05, 9.34116940243257e-07, 1.8887966746206075e-07, 1.5042041923152283e-05, 1.1893956752828672e-06, 0.0, 0.0, 0.013557820580899715, 0.0006094748969189823, 1.6357076674466953e-05, 0.002561755245551467, 0.0051878090016543865, 0.0, 3.888044011546299e-05, 5.57471003048704e-06, 0.0009237114572897553, 0.004503492731601, 0.023676946759223938, 0.0005763695808127522, 0.0012722337851300836, 0.0008900060201995075, 0.006771051324903965, 0.0, 1.6885394416021882e-07, 0.0001564227422932163, 2.426020841994614e-07, 6.53038227937941e-08, 0.010998683981597424, 0.000559619686100632, 0.0, 3.081706609009416e-06, 4.253968910461481e-08, 4.324519522924675e-06, 0.0, 2.824803686962696e-06, 1.0822815056599211e-05, 0.0, 3.0309840894915396e-06, 0.008077912032604218, 4.4800867726735305e-07, 2.549460909051504e-08, 1.668620257078146e-06, 0.0, 0.0, 8.744551394102018e-08, 1.3442640920402482e-05, 1.6337769181973272e-07, 0.0006999947945587337, 0.005082565825432539, 0.003315495327115059, 0.0010960750514641404, 0.002288136165589094, 3.965070618505706e-07, 0.0, 0.0019231466576457024, 1.1407004194552428e-06, 8.520939445588738e-06, 4.2072242649737746e-06, 0.0, 1.1488551535876468e-05, 1.0300155736331362e-05, 9.955664609151427e-06, 2.639262390857766e-07, 4.407844699017005e-06, 6.664734974037856e-05, 0.0, 0.008591746911406517, 0.04829353839159012, 0.019059421494603157, 0.0005135746323503554, 3.912300962838344e-05, 0.0019905578810721636, 0.0007371417596004903, 0.003745397087186575, 7.760297293657459e-09, 6.506694916197375e-08, 0.0, 0.0005091358907520771, 0.0, 0.0003486256755422801, 0.0012158430181443691, 0.002173987217247486, 0.0002261756599182263, 0.007254265248775482, 0.01446701679378748, 0.002789157209917903, 0.00013219082029536366, 0.06898056715726852, 0.00018090129015035927, 8.052109478740022e-06, 0.00013459775072988123, 0.00011600829020608217, 3.319942334201187e-05, 1.7870474039227702e-05, 1.2361170774966013e-05, 0.0, 0.00010268106416333467, 3.308722853034851e-06, 0.005028864834457636, 0.019735025241971016, 0.013080204837024212, 0.00569325964897871, 0.002100314013659954, 0.002222346141934395, 8.258970046881586e-05, 0.00045457720989361405, 6.403231236618012e-05, 0.00045757374027743936, 1.2331168363743927e-05, 0.0014367480762302876, 9.278392099076882e-05, 9.29998277570121e-05, 0.0, 4.7496985189354746e-07, 3.338694659760222e-05, 1.6195244256778096e-07, 0.0013235227670520544, 0.006753380876034498, 4.4316984713077545e-05, 0.00426975404843688, 0.00010774284601211548, 0.0, 0.003978040535002947, 0.00019301523570902646, 0.0005487569724209607, 0.019279923290014267, 0.0, 0.014193981885910034, 0.00490395724773407, 0.00018135453865397722, 0.0, 5.974940359010361e-05, 0.0, 0.00044207245809957385, 0.0, 7.893254050372889e-09, 1.2396979400364216e-05, 0.00965374056249857, 0.0, 0.0002472630294505507, 4.475557204841607e-07, 0.0, 0.0, 2.9818265829817392e-05, 4.098819044884294e-05, 3.000080539550254e-07, 0.00013218230742495507, 0.00010323510650778189, 0.0002334823366254568, 0.0, 2.67891136900289e-05, 1.0990999726345763e-05, 0.0, 0.0, 0.0, 6.651216972386464e-05, 0.0, 3.115241270279512e-06, 0.0008741261553950608, 0.0007250022608786821, 0.08844463527202606, 0.0010540294460952282, 0.00017989108164329082, 3.045999790174392e-07, 0.000440287753008306, 3.829729030258022e-05, 3.636645124061033e-05, 3.124634702089679e-07, 0.017380572855472565, 0.0012485849438235164, 0.06698139756917953, 0.008098387159407139, 0.0007370655075646937, 0.0161302350461483, 0.0003638970956671983, 0.08478716760873795, 0.0042967223562300205]",219,126,"[0, 5, 9, 13, 17, 19, 23, 25, 32, 33, 35, 36, 41, 43, 44, 45, 46, 49, 51, 55, 56, 57, 61, 68, 69, 71, 75, 84, 86, 90, 92, 93, 95, 98, 100, 101, 104, 105, 109, 110, 116, 119, 122, 124, 136, 139, 148, 149, 150, 151, 155, 160, 161, 162, 166, 168, 169, 171, 172, 175, 176, 177, 179, 192, 193, 194, 196, 198, 200, 202, 203, 204, 205, 206, 207, 208, 209, 221, 224, 225, 230, 231, 233, 235, 241, 252, 262, 263, 264, 265, 268, 280, 281, 282, 285, 287, 294, 295, 297, 298, 299, 301, 312, 313, 314, 315, 316, 317, 323, 330, 331, 333, 336, 339, 341, 342, 351, 374, 375, 382, 383, 384, 385, 387, 389, 390]",0.0315655954182148
2000,0.033186864107847214,"[0.0018856782699003816, 8.651417010696605e-05, 0.0006976620061323047, 0.0010340205626562238, 7.705685334258305e-08, 0.023239031434059143, 0.00017203897004947066, 1.4306046978163067e-05, 0.00017623926396481693, 0.0017629609210416675, 5.181170763535192e-07, 0.0, 1.5746019926154986e-05, 0.0008471263572573662, 3.636257315520197e-05, 0.0003135432198178023, 0.0005996176623739302, 0.0034679926466196775, 3.388261029613204e-05, 0.004686456173658371, 0.0003928400983568281, 0.0, 9.0889232524205e-05, 0.0017212328966706991, 0.0005626407219097018, 0.0013369758380576968, 0.0001704352762317285, 0.00019618059741333127, 0.00039373181061819196, 8.705421938870472e-10, 7.618136237397266e-07, 8.969342161435634e-06, 0.0031199962832033634, 0.001267086947336793, 1.3031189155299217e-05, 0.004669114947319031, 0.003673831932246685, 0.0007459776825271547, 3.216028926544823e-05, 0.00020008417777717113, 2.845433664333541e-05, 0.004498997703194618, 0.0005075534572824836, 0.0015836851671338081, 0.009617972187697887, 0.004057171288877726, 0.0038939283695071936, 4.995149720343761e-05, 2.6491156859265175e-06, 0.0033144985791295767, 2.2655274278804427e-06, 0.002361722057685256, 0.0004127607971895486, 3.608306360547431e-05, 0.0005433556507341564, 0.0023987852036952972, 0.000886055117007345, 0.003170882584527135, 0.0007741329027339816, 0.0, 0.0, 0.001166839967481792, 3.2341284850190277e-07, 5.934219871051027e-07, 0.00022850256937090307, 0.00021727786224801093, 0.0007001716294325888, 0.00011290190741419792, 0.0021674532908946276, 0.0015101126627996564, 0.00012631021672859788, 0.001592850312590599, 0.0007716518011875451, 5.265324580250308e-05, 0.0006473836256191134, 0.013838275335729122, 7.895266026025638e-05, 1.4737165265898966e-08, 6.269993173191324e-05, 2.1396426745923236e-06, 1.748404940826731e-07, 0.00014696175639983267, 1.2558555681607686e-05, 0.00031649554148316383, 0.0011718611931428313, 8.310382690979168e-05, 0.0014145630411803722, 0.0002611145901028067, 0.0, 0.0, 0.00185576849617064, 8.346523100044578e-05, 0.00849852804094553, 0.0014272447442635894, 0.0005870120949111879, 0.0016057417960837483, 0.0, 0.00098841218277812, 0.001884734956547618, 0.0, 0.0011683099437505007, 0.0027424755971878767, 0.0009314949857071042, 9.382012649439275e-05, 0.000996957067400217, 0.0014965757727622986, 0.00033089646603912115, 9.879244316834956e-05, 0.00012396559759508818, 0.0021485197357833385, 0.3318019211292267, 0.0, 7.760400876577478e-06, 0.0, 0.0, 0.0, 0.0012278641806915402, 0.0001379537716275081, 4.86558819829952e-05, 0.0030033986549824476, 0.00021925012697465718, 0.0007966399425640702, 0.001339732320047915, 7.654322689631954e-05, 0.047677911818027496, 3.663403549580835e-05, 0.0007308328058570623, 0.0007802916225045919, 9.81414018497162e-07, 3.1550786161460564e-07, 0.00018222385551780462, 0.00013014911382924765, 2.3757658709655516e-05, 0.0, 3.1613769380101076e-08, 6.549719877568805e-09, 0.004284732975065708, 0.0, 2.1421577400815295e-08, 0.0009898785501718521, 0.0005120599525980651, 0.00014121939602773637, 0.0, 4.8232042900053784e-05, 8.741487363295164e-06, 0.0006007523043081164, 4.193974291410996e-06, 0.00011021154205081984, 0.020284602418541908, 0.004543790128082037, 0.0033876164816319942, 0.0020301255863159895, 0.000172259722603485, 0.0, 0.00021906978508923203, 0.025450970977544785, 0.00025132508017122746, 3.921620645996882e-06, 0.000343167019309476, 0.00035520840901881456, 0.011885982938110828, 0.0011641609016805887, 0.0026368179824203253, 0.00019838166190311313, 0.0004718736163340509, 0.0001995721977436915, 0.001558519434183836, 8.18696353235282e-05, 0.00248939567245543, 0.0011962564894929528, 1.195950335386442e-05, 0.002600008388981223, 0.0028796650003641844, 8.787848491920158e-05, 1.3512643818103243e-05, 0.06722630560398102, 0.0014347340911626816, 0.0028781916480511427, 0.0007090396247804165, 0.00394237507134676, 0.00013135280460119247, 2.1014315279899165e-05, 0.0002787596022244543, 0.00043251379975117743, 0.0011920869583263993, 0.00018368152086623013, 0.0002610769006423652, 0.0005046642618253827, 0.0, 5.743010842707008e-05, 1.0426225344417617e-05, 0.0002198751171818003, 0.002466375706717372, 0.017440132796764374, 0.0052584512159228325, 1.1168446434339785e-07, 0.0017838660860434175, 0.00020141586719546467, 0.0035308466758579016, 7.05263446434401e-05, 0.04959286376833916, 0.0010288009652867913, 0.006869177799671888, 0.10667724907398224, 0.006415419280529022, 0.005947111640125513, 0.010578015819191933, 0.0012568479869514704, 0.06319691985845566, 0.015500705689191818, 0.0, 5.6085749378098626e-08, 0.00047087777056731284, 3.199989805580117e-06, 4.027616341772955e-06, 9.86682948678208e-07, 0.0, 3.224092870368622e-05, 4.2752856188599253e-07, 0.0, 0.0, 0.013594909571111202, 0.0006425487226806581, 3.0964831239543855e-05, 0.0024122833274304867, 0.005541201680898666, 0.0, 6.535676948260516e-05, 2.3225309178087628e-06, 0.001019508927129209, 0.005436939187347889, 0.02393421344459057, 0.0005702849593944848, 0.0011831674491986632, 0.0005471787299029529, 0.006496457848697901, 0.0, 7.694236359157003e-08, 0.0002139666466973722, 4.3411667149939603e-08, 4.6356760208254855e-08, 0.011904994025826454, 0.0003239149518776685, 0.0, 1.4497673873847816e-05, 0.0, 1.0834176464413758e-05, 0.0, 1.485617389107574e-07, 3.729405580088496e-05, 0.0, 3.608612928474031e-07, 0.0074117910116910934, 0.0, 0.0, 1.4478048626642703e-07, 0.0, 0.0, 0.0, 2.1070891307317652e-05, 0.0, 0.0008733334834687412, 0.005174942780286074, 0.0036197188310325146, 0.0010584186529740691, 0.0023070666939020157, 1.6179977535557555e-07, 0.0, 0.0021563770715147257, 1.3108591474519926e-06, 1.4533500689140055e-05, 3.533661470100924e-07, 0.0, 1.8553013433120213e-05, 1.3893163668399211e-05, 1.5719595467089675e-05, 3.674868196412717e-07, 7.134877705539111e-06, 5.655722270603292e-05, 0.0, 0.009156845510005951, 0.04918035864830017, 0.018873995169997215, 0.0005781810614280403, 5.4734126024413854e-05, 0.0019857636652886868, 0.0005651814281009138, 0.003788316622376442, 0.0, 7.694624741816369e-07, 0.0, 0.000546609575394541, 0.0, 0.00019169203005731106, 0.0012089564697816968, 0.0020942396949976683, 0.00016080864588730037, 0.007891152054071426, 0.014349739998579025, 0.00260917074047029, 0.00023557391250506043, 0.0691828578710556, 0.00011238848674111068, 1.3047082575212698e-05, 8.237917791120708e-05, 0.00010120116348844022, 2.764863529591821e-05, 2.4298477001138963e-05, 1.852834247983992e-05, 2.0075155426901858e-10, 0.00010377797298133373, 7.905836696409096e-08, 0.005036382935941219, 0.021100273355841637, 0.012323036789894104, 0.005264477804303169, 0.0019371341913938522, 0.002177410526201129, 7.79663969296962e-05, 0.0003027435450349003, 5.717910244129598e-05, 0.00043967488454654813, 7.690970960538834e-06, 0.0016843905905261636, 0.0001384150527883321, 5.643959957524203e-05, 0.0, 7.217002551129781e-09, 5.817897181259468e-05, 2.227347728478435e-08, 0.001381607842631638, 0.006471866276115179, 4.557021020445973e-05, 0.00500376196578145, 0.00010825930803548545, 0.0, 0.004073906224220991, 0.00012790161417797208, 0.00061070203082636, 0.01972917467355728, 0.0, 0.01387182530015707, 0.0045631262473762035, 0.00013538535858970135, 0.0, 8.37523621157743e-05, 0.0, 0.000357029348379001, 0.0, 2.2100250518519715e-08, 2.130251601784039e-07, 0.009984619915485382, 0.0, 0.0002924762375187129, 2.8486977043939987e-07, 0.0, 0.0, 1.8940065274364315e-05, 4.4901291403220966e-05, 1.9867329115186294e-07, 8.902182162273675e-05, 7.844899664632976e-05, 0.0002638828882481903, 0.0, 7.334991551033454e-06, 5.813299594592536e-06, 0.0, 0.0, 0.0, 5.237698496785015e-05, 0.0, 5.955100277788006e-06, 0.0006458068382926285, 0.0006584265502169728, 0.08768317848443985, 0.00097899220418185, 0.00017846770060714334, 9.308794687967747e-06, 0.0004685478925239295, 2.6265588530804962e-05, 4.931978037348017e-05, 3.722991550603183e-06, 0.015367704443633556, 0.001523301238194108, 0.06636182218790054, 0.008758001960814, 0.0010737704578787088, 0.01532504428178072, 0.0004294752434361726, 0.08554355800151825, 0.003918744157999754]",221,126,"[0, 3, 5, 9, 17, 19, 23, 25, 32, 33, 35, 36, 41, 43, 44, 45, 46, 49, 51, 55, 57, 61, 68, 69, 71, 75, 84, 86, 90, 92, 93, 95, 98, 100, 101, 105, 109, 110, 116, 119, 122, 124, 136, 148, 149, 150, 151, 155, 160, 161, 162, 166, 168, 169, 171, 172, 175, 176, 177, 179, 184, 192, 193, 194, 196, 198, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 221, 224, 225, 229, 230, 231, 233, 235, 241, 252, 262, 263, 264, 265, 268, 280, 281, 282, 285, 287, 294, 295, 297, 298, 299, 301, 312, 313, 314, 315, 316, 317, 323, 330, 331, 333, 336, 339, 341, 342, 351, 374, 382, 383, 384, 385, 386, 387, 389, 390]",0.01958797499537468
