dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero
CAL_R2_BASE76,CAL,R2,BASE76,76,136,PE-H__0115,PE 18:0_20:4,0.0039633926522461204,False,False,False,4.2833238827617974e-29
CAL_R2_BASE76,CAL,R2,BASE76,76,148,PE-H__0142,PE 18:1_22:2,0.020752153287375452,True,True,False,1.122339723705926e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,149,PE-H__0143,PE 18:1_22:3,0.003684724902231058,False,False,False,7.86419627638031e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,150,PE-H__0144,PE 18:1_22:4,0.003696761025803181,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,151,PE-H__0145,PE 18:1_22:5,0.0026988154579375492,True,True,False,4.7081822317317847e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,155,PE-H__0158,PE 18:2_20:2,0.024946024645849284,True,True,False,3.0780766874120926e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,160,PE-H__0164,PE 18:2_22:2,0.011599359209123845,True,True,False,2.164665724439983e-08
CAL_R2_BASE76,CAL,R2,BASE76,76,161,PE-H__0165,PE 18:2_22:3,0.0012997247586088384,False,False,False,9.314442377267755e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,162,PE-H__0166,PE 18:2_22:4,0.002924415086830632,False,False,False,1.032114660868758e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,166,PE-H__0178,PE 20:1_18:3,0.0015504901564064421,True,True,False,7.225941278509789e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,168,PE-H__0187,PE 18:3_22:4,0.002108690635577148,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,169,PE-H__0188,PE 18:3_22:5,0.0010183441795258595,False,False,False,3.254819494300174e-22
