dataset_id,lipid_name,K,replicate,truth,reportable_truth,clean_raw,mild_raw,clean_rho,mild_rho,clean_X_hat,mild_X_hat,clean_at_clean,clean_at_mild,mild_at_clean,mild_at_mild,score_direction,cone_isolation,max_fragment_cosine
HOLD_R1_K050,PG 18:1_18:1,50,R1,False,False,False,False,,,0.0004402692466321041,5.2185554690676227e-05,False,False,False,False,not_jointly_reported,0.20074680321951024,0.9552207873236039
HOLD_R1_K050,PG 18:1_18:2,50,R1,False,False,False,False,,,7.043831190605971e-07,0.0,False,False,False,False,not_jointly_reported,0.18514361914509317,0.8693484458976806
HOLD_R1_K050,PG 18:1_18:3,50,R1,False,False,False,False,,,3.3915494689493834e-08,1.6750820185260526e-06,False,False,False,False,not_jointly_reported,0.2765752615706676,0.817951549214987
HOLD_R1_K050,PG 18:1_20:3,50,R1,False,False,True,True,5.982552738279841e-21,7.123782205766961e-07,0.012564417587194204,0.005971813943986468,False,False,True,False,up,0.20356606656639115,0.9658056478918986
HOLD_R1_K050,PG 18:1_20:4,50,R1,False,False,False,False,,,0.0,2.9445650317861814e-08,False,False,False,False,not_jointly_reported,0.3168478513612436,0.9304715731040568
HOLD_R1_K050,PG 18:1_20:5,50,R1,False,False,False,False,,,4.305180031405168e-08,0.0,False,False,False,False,not_jointly_reported,0.43403628582268905,0.9724669479844656
HOLD_R1_K050,PG 18:2_18:2,50,R1,False,False,False,False,,,1.0690651578339522e-05,6.35639321127322e-07,False,False,False,False,not_jointly_reported,0.18259721218393685,0.9910296758828884
HOLD_R1_K050,PG 18:2_18:3,50,R1,False,False,False,False,,,0.0003951546728955722,0.00011911528838861533,False,False,False,False,not_jointly_reported,0.3382696779534152,0.8248460600779068
HOLD_R1_K050,PG 18:2_20:2,50,R1,True,True,True,True,1.3659855834348925e-05,1.3393340800456635e-05,0.05011116458784449,0.05070034521289651,True,False,True,False,down,0.26810270421335247,0.9325718345250835
HOLD_R1_K050,PG 18:2_20:3,50,R1,False,False,False,False,,,0.0,4.4075584565353716e-09,False,False,False,False,not_jointly_reported,0.30467147072044287,0.9537646675247846
HOLD_R1_K050,PG 18:2_20:4,50,R1,False,False,False,False,,,7.36221342229895e-06,0.0,False,False,False,False,not_jointly_reported,0.34092969232903264,0.9616518591994055
HOLD_R1_K050,PG 18:2_20:5,50,R1,False,False,False,False,,,4.691374547349212e-07,1.8812970346446862e-07,False,False,False,False,not_jointly_reported,0.45600375389372205,0.9631467226016989
HOLD_R1_K050,PG 18:3_20:4,50,R1,False,False,True,True,0.0,0.0,0.0015159856541498678,0.0018801740689626156,False,False,False,False,equal,0.36662092140260855,0.9796724074104938
HOLD_R1_K050,PG 20:0_16:1,50,R1,False,False,True,True,8.950475565382869e-22,2.105407354335384e-05,0.005005299709427729,0.005344107154857168,False,False,True,True,up,0.27509463736924117,0.8206488603123235
HOLD_R1_K050,PG 20:0_17:1,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.2654323776683324,0.9829394646770109
HOLD_R1_K050,PG 20:1_18:3,50,R1,True,True,True,True,4.524725175767629e-05,3.386828921790578e-05,0.020898888287083674,0.02145330974965125,True,True,True,True,down,0.23811465068961957,0.9659907277452849
HOLD_R1_K050,PG 20:2_18:3,50,R1,False,False,False,False,,,0.00027761696339586683,0.0002731962065823644,False,False,False,False,not_jointly_reported,0.29870029929230885,0.7015593202838116
HOLD_R1_K050,PS 14:0_20:0,50,R1,False,False,False,False,,,8.581174766621195e-07,0.0008446066229193541,False,False,False,False,not_jointly_reported,0.6390062445975,0.6039215648852556
HOLD_R1_K050,PS 14:0_20:1,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.6452509214029478,0.5669019742880855
HOLD_R1_K050,PS 14:0_22:0,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.755911282254363,0.4966771953016806
HOLD_R1_K050,PS 14:0_22:1,50,R1,False,False,False,False,,,2.1960018045110616e-05,0.0,False,False,False,False,not_jointly_reported,0.7566456616873307,0.5529261261358074
HOLD_R1_K050,PS 14:0_22:2,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.4826107446087538,0.6351598729298585
HOLD_R1_K050,PS 14:0_22:3,50,R1,False,False,True,True,2.5606920336117893e-27,7.846387691440025e-06,0.0012032848927250026,0.0036104290197195524,False,False,True,False,up,0.41601375018608094,0.6266366484273417
HOLD_R1_K050,PS 14:0_22:4,50,R1,False,False,False,False,,,2.9746298247445207e-05,0.00011515844088915328,False,False,False,False,not_jointly_reported,0.3282929959935041,0.543623575220217
HOLD_R1_K050,PS 16:0_18:0,50,R1,False,False,False,False,,,1.2531443775714464e-08,3.564819528788842e-08,False,False,False,False,not_jointly_reported,0.5338078555993598,0.5969269143482696
HOLD_R1_K050,PS 16:0_18:1,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.47547241841180754,0.6012836678060572
HOLD_R1_K050,PS 16:0_18:2,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.6781582371045598,0.5040174672653055
HOLD_R1_K050,PS 16:0_20:0,50,R1,False,False,False,False,,,4.969378435805364e-07,0.0007531932675624077,False,False,False,False,not_jointly_reported,0.5982023461058829,0.4966771953016806
HOLD_R1_K050,PS 16:0_20:1,50,R1,False,False,False,False,,,0.00025304618228604204,0.0,False,False,False,False,not_jointly_reported,0.438433265063827,0.6697914449178625
HOLD_R1_K050,PS 16:0_20:2,50,R1,False,False,False,False,,,4.0396215234640804e-05,0.0,False,False,False,False,not_jointly_reported,0.4254264414636681,0.6085440292908172
HOLD_R1_K050,PS 16:0_20:3,50,R1,True,True,True,True,2.7718640952441724e-05,1.4154987995689464e-05,0.013462909053642844,0.009972800815231405,True,True,True,False,down,0.31718607034211305,0.6379581944357362
HOLD_R1_K050,PS 16:0_20:4,50,R1,False,False,False,False,,,4.297897656835951e-05,4.084495555397996e-08,False,False,False,False,not_jointly_reported,0.28261631942641324,0.543623575220217
HOLD_R1_K050,PS 16:0_20:5,50,R1,False,False,False,False,,,1.7536280168140635e-06,0.00011782728933717882,False,False,False,False,not_jointly_reported,0.4925110672748304,0.5885323920958705
HOLD_R1_K050,PS 16:1_18:1,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.5162932804885375,0.7088748688362516
HOLD_R1_K050,PS 16:1_20:1,50,R1,False,False,False,False,,,5.722401433976349e-06,4.477339260864564e-06,False,False,False,False,not_jointly_reported,0.4129541991564398,0.5415506422933887
HOLD_R1_K050,PS 16:1_20:2,50,R1,False,False,True,False,0.0,,0.0016248081092113057,9.755120467310615e-08,False,False,False,False,not_jointly_reported,0.399126245510874,0.563048838323171
HOLD_R1_K050,PS 16:1_20:3,50,R1,False,False,False,False,,,1.6038516273725347e-05,4.320433646030768e-07,False,False,False,False,not_jointly_reported,0.34984059386853866,0.5074650921831881
HOLD_R1_K050,PS 16:1_20:4,50,R1,True,True,True,True,0.004524657622857222,0.004864130800649316,0.06014097958432312,0.06276526641092971,True,True,True,True,up,0.6316414058973379,0.55604981646135
HOLD_R1_K050,PS 17:0_18:1,50,R1,True,True,True,True,0.0002582877534718055,0.00022391119205628822,0.019792624263735382,0.017424041175738366,True,True,True,True,down,0.6537549379034493,0.5358578664393875
HOLD_R1_K050,PS 17:0_18:2,50,R1,False,False,False,False,,,3.204005745449823e-05,0.0,False,False,False,False,not_jointly_reported,0.8592744291053689,0.42774736234787014
HOLD_R1_K050,PS 18:0_16:1,50,R1,False,False,False,False,,,5.345368959874577e-07,5.139376470238685e-06,False,False,False,False,not_jointly_reported,0.4974005788167513,0.5669019742880855
HOLD_R1_K050,PS 18:0_17:1,50,R1,False,False,False,False,,,0.0003243630457922499,2.4059698565013257e-05,False,False,False,False,not_jointly_reported,0.5700329198506149,0.552158066910196
HOLD_R1_K050,PS 18:0_18:0,50,R1,False,False,False,False,,,1.2375169281476175e-06,5.5512336558856e-07,False,False,False,False,not_jointly_reported,0.4331045541325963,0.7822407069839156
HOLD_R1_K050,PS 18:0_18:1,50,R1,False,False,False,False,,,0.0,0.0001430400623744015,False,False,False,False,not_jointly_reported,0.5024918162288118,0.5824944035603653
HOLD_R1_K050,PS 18:0_18:2,50,R1,False,False,False,False,,,1.1153149084065756e-06,9.704220138441287e-05,False,False,False,False,not_jointly_reported,0.541157843513578,0.6351598729298585
HOLD_R1_K050,PS 18:0_18:3,50,R1,True,True,True,True,0.0030298825346220712,0.0031465559837107297,0.05749208340172114,0.060673468525043274,True,True,True,True,up,0.5738266720137706,0.6379581944357362
HOLD_R1_K050,PS 18:1_18:1,50,R1,False,False,False,False,,,0.0,2.6782629093940385e-05,False,False,False,False,not_jointly_reported,0.40966522110944875,0.7550139637638565
HOLD_R1_K050,PS 18:1_18:2,50,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.5035381539353998,0.5475678123279634
HOLD_R1_K050,PS 18:1_18:3,50,R1,True,True,True,True,0.00021739929782605216,0.00018483331490411182,0.015134368866665552,0.015401470654925083,True,True,True,True,down,0.6381277857367744,0.5253007492314473
HOLD_R1_K050,PS 18:2_18:2,50,R1,False,False,False,True,,1.4579463174017145e-06,0.0003601527945649579,0.0010503243914093108,False,False,True,False,not_jointly_reported,0.48970262007816334,0.7776225381848841
HOLD_R1_K050,PS 20:0_16:1,50,R1,False,False,False,False,,,2.771294239130534e-05,0.0008901779331566663,False,False,False,False,not_jointly_reported,0.49681824282241865,0.5478869149773706
HOLD_R1_K125,PA 16:0_24:0,125,R1,False,False,True,True,0.0,2.4212391812818273e-06,0.001931612657571314,0.002429806698246214,False,False,True,False,up,0.729606198131629,0.7748217721703936
HOLD_R1_K125,PA 16:0_24:1,125,R1,True,True,True,True,4.068790781078938e-06,1.7005824329549804e-05,0.019914104528975775,0.01990630780599843,True,False,True,False,up,0.5504804076642431,0.883487638633687
HOLD_R1_K125,PA 16:0_24:4,125,R1,False,False,False,True,,0.0,0.00035221899802312753,0.0010757079004852248,False,False,False,False,not_jointly_reported,0.2223063465458067,0.9171280506076233
HOLD_R1_K125,PA 16:0_24:5,125,R1,False,False,False,False,,,0.0008648516369596745,0.0004894464610629127,False,False,False,False,not_jointly_reported,0.22923411741411742,0.9171280506076233
HOLD_R1_K125,PA 18:0_22:0,125,R1,True,True,True,True,2.1393096843285657e-06,2.172685042113538e-07,0.01631671467003789,0.018675325376573813,True,False,True,False,down,0.3381799302246325,0.7789494468002593
HOLD_R1_K125,PA 18:0_22:1,125,R1,False,False,True,True,7.341126203801109e-21,0.0,0.00883408598167479,0.009158694913708972,False,False,False,False,down,0.3291126428847987,0.854010491337717
HOLD_R1_K125,PA 18:0_22:2,125,R1,True,True,True,True,9.389956736000576e-09,0.0,0.0034995902557273893,0.0028324232696271194,True,False,False,False,down,0.27393752390511106,0.8394493239810369
HOLD_R1_K125,PA 18:0_22:3,125,R1,False,False,False,True,,6.684617141639707e-07,0.0006491414125316734,0.0016344556298471427,False,False,True,False,not_jointly_reported,0.26685411549166754,0.7994055605507371
HOLD_R1_K125,PA 18:0_22:4,125,R1,True,True,True,True,6.87513921283971e-08,7.541255914068034e-08,0.014130861542594275,0.010112276600849464,True,False,True,False,up,0.18925162859522815,0.8691673191165914
HOLD_R1_K125,PA 18:0_22:5,125,R1,False,False,False,True,,1.5317787580348714e-08,0.0004955465774604877,0.0012121035748745112,False,False,True,False,not_jointly_reported,0.13936661280823676,0.9374908882297373
HOLD_R1_K125,PA 18:0_24:0,125,R1,False,False,False,False,,,5.407358648578552e-08,0.0,False,False,False,False,not_jointly_reported,0.5363596171784565,0.7271532361366108
HOLD_R1_K125,PA 18:0_24:1,125,R1,True,True,True,True,3.065397639879221e-07,0.0,0.012468186101724154,0.01269780837362195,True,False,False,False,down,0.3334734584306543,0.8793255202210899
HOLD_R1_K125,PA 18:0_24:4,125,R1,False,False,False,True,,4.551732391381743e-07,0.0007478669619947652,0.0030821135671710684,False,False,True,False,not_jointly_reported,0.19065424453428229,0.8372950741847822
HOLD_R1_K125,PA 18:0_24:5,125,R1,True,True,False,True,,3.5657577997146777e-07,0.00046667029520669343,0.002280116019237437,False,False,True,False,not_jointly_reported,0.1609179673339711,0.923167578011941
HOLD_R1_K125,PA 18:0_24:6,125,R1,False,False,False,False,,,0.00020388614768891312,0.0,False,False,False,False,not_jointly_reported,0.1641748706562144,0.9374908882297373
HOLD_R1_K125,PA 18:1_22:1,125,R1,True,True,True,True,2.299830386965541e-07,6.07769345655824e-07,0.015900092221424397,0.01526473976961639,True,False,True,False,up,0.46175873097333114,0.9022714644699661
HOLD_R1_K125,PA 18:1_22:2,125,R1,False,False,True,True,1.749180065136641e-20,8.450810978120126e-06,0.0019938469916450183,0.002592997240826445,True,False,True,False,up,0.40366716929733215,0.9248799886279087
HOLD_R1_K125,PA 18:1_22:3,125,R1,True,True,True,True,8.868056015972314e-06,2.1790046214914186e-05,0.018577238598979237,0.021803503119704193,True,False,True,True,up,0.26035456632127724,0.8639124793194024
HOLD_R1_K125,PA 18:1_22:4,125,R1,True,True,True,True,5.326780342513135e-06,2.43089720330754e-06,0.011332047842370078,0.010388425836025552,True,False,True,False,down,0.23118051955905902,0.7349039762795926
HOLD_R1_K125,PA 18:1_24:1,125,R1,False,False,True,True,0.0,1.7791212145810415e-19,0.00567516098890931,0.004125729031829049,False,False,True,False,up,0.4394175718623714,0.7742897189559598
HOLD_R1_K125,PA 18:1_24:4,125,R1,True,True,True,True,6.548660132981767e-08,1.0860634265516648e-08,0.006636891655576139,0.005397619648318134,True,False,True,False,down,0.2590661626283403,0.770029563231097
HOLD_R1_K125,PA 18:1_24:5,125,R1,False,False,True,True,5.1657489887083795e-23,8.895606072905207e-19,0.006282239969427634,0.0072380122357855285,False,False,True,False,up,0.2403872498285696,0.8248123478924629
HOLD_R1_K125,PA 18:1_24:6,125,R1,False,False,True,True,0.0,1.7810497493467852e-06,0.006794033597495272,0.008501459112493226,False,False,True,False,up,0.25854770171004793,0.8317569743542244
HOLD_R1_K125,PA 18:2_22:2,125,R1,False,False,True,True,1.3631097981002629e-21,8.895606072905207e-19,0.0019820009910604497,0.003212572098570038,False,False,True,False,up,0.47866516502254414,0.8685597534716455
HOLD_R1_K125,PA 18:2_22:3,125,R1,False,False,False,False,,,1.0746724008485913e-08,0.0002575030166201879,False,False,False,False,not_jointly_reported,0.40654814292933356,0.8361365785941115
HOLD_R1_K125,PA 18:2_24:4,125,R1,False,False,True,False,0.0,,0.001003826707512647,1.160913905613669e-06,False,False,False,False,not_jointly_reported,0.33277246997096527,0.6495701338678831
HOLD_R1_K125,PA 18:2_24:5,125,R1,False,False,False,False,,,5.3349969368866693e-08,0.0,False,False,False,False,not_jointly_reported,0.30902833514416345,0.8083196183923326
HOLD_R1_K125,PA 18:2_24:6,125,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.29491975880184035,0.8083196183923326
HOLD_R1_K125,PA 20:0_20:0,125,R1,False,False,True,True,8.574416785354334e-31,8.564384715492803e-08,0.002258555307098578,0.002336766108633899,False,False,True,False,up,0.30857219638826255,0.9341726466812952
HOLD_R1_K125,PA 20:0_20:1,125,R1,False,False,False,False,,,0.0008466304638732503,0.00033793985190656606,False,False,False,False,not_jointly_reported,0.2700502904887188,0.7565930817931681
HOLD_R1_K125,PA 20:0_20:2,125,R1,False,False,False,False,,,0.00013768012606655766,2.779502805860843e-07,False,False,False,False,not_jointly_reported,0.2807555140432376,0.7492730089935543
HOLD_R1_K125,PA 20:0_20:3,125,R1,True,True,True,True,5.4221014425971034e-08,0.0,0.014810578862220128,0.010290623760603305,True,False,False,False,down,0.28594755195446475,0.8048190171061798
HOLD_R1_K125,PA 20:0_20:4,125,R1,True,True,True,True,9.339545923754615e-08,6.368044026211931e-07,0.0069776682888172846,0.004383948834767839,True,False,True,False,up,0.1645114953783594,0.8957566529041909
HOLD_R1_K125,PA 20:0_20:5,125,R1,False,False,True,True,1.999336320972581e-23,6.861311898294783e-07,0.0017299993637245998,0.001265878610041698,False,False,True,False,up,0.18367672004065808,0.9361340206999159
HOLD_R1_K125,PA 20:0_22:1,125,R1,True,True,True,True,3.878306818119335e-07,0.0,0.0072452235871454706,0.008482494089252134,True,False,False,False,down,0.3017443733307278,0.7600275012777736
HOLD_R1_K125,PA 20:0_22:2,125,R1,False,False,False,False,,,4.475809760507539e-05,0.0,False,False,False,False,not_jointly_reported,0.3285634366810597,0.6941352616525697
HOLD_R1_K125,PA 20:0_22:3,125,R1,False,False,True,True,1.2686066919119686e-21,6.97162457670287e-07,0.0074897500448256535,0.009145554891294233,False,False,True,False,up,0.3047114646464892,0.6917588469202741
HOLD_R1_K125,PA 20:0_22:4,125,R1,True,True,True,True,3.6670957501288115e-08,1.1344599158996254e-07,0.008763502478623921,0.006395962945340896,True,False,True,False,up,0.241048023112079,0.8303328039494347
HOLD_R1_K125,PA 20:0_22:5,125,R1,False,False,True,True,2.953433977174901e-22,1.9506213114778732e-07,0.002563239378561584,0.0025630441758942675,False,False,True,False,up,0.18797776572568772,0.9337578006589683
HOLD_R1_K125,PA 20:0_22:6,125,R1,False,False,True,False,9.348172542210862e-24,,0.0012096842814201562,0.0008895574894333156,False,False,False,False,not_jointly_reported,0.18342642508946627,0.9361340206999159
HOLD_R1_K125,PA 20:1_20:1,125,R1,True,True,True,True,8.615336232194775e-08,1.2879315577781035e-06,0.007754287455105582,0.010400101062352689,True,False,True,False,up,0.4231895167566119,0.9753576763078726
HOLD_R1_K125,PA 20:1_20:2,125,R1,False,False,True,False,2.8390063022860378e-27,,0.004398075947515917,0.0005238759108242717,False,False,False,False,not_jointly_reported,0.4799544894237642,0.9253440230489325
HOLD_R1_K125,PA 20:1_20:3,125,R1,False,False,False,False,,,2.8903486134560037e-06,0.000480655877432389,False,False,False,False,not_jointly_reported,0.2950230689775499,0.8311619582958673
HOLD_R1_K125,PA 20:1_20:4,125,R1,False,False,True,True,2.4581622640370043e-28,0.0,0.0030374962925269486,0.003647743699534849,False,False,False,False,down,0.3008190275753367,0.858855563387748
HOLD_R1_K125,PA 20:1_22:1,125,R1,True,True,True,True,3.42625036590231e-06,1.188134680425828e-05,0.010289644877198521,0.009121544817927534,True,False,True,False,up,0.48292710886676304,0.8982874947005188
HOLD_R1_K125,PA 20:1_22:2,125,R1,False,False,False,False,,,0.0009879991209866908,0.000492668801113986,False,False,False,False,not_jointly_reported,0.34352237197995034,0.9019786006016902
HOLD_R1_K125,PA 20:1_22:3,125,R1,True,True,True,True,9.499644561946019e-07,1.6420458826358153e-07,0.019351230219636122,0.009594244301630172,True,False,True,False,down,0.33476954438953394,0.8781031661032047
HOLD_R1_K125,PA 20:1_22:4,125,R1,False,False,False,False,,,0.0007009642695601536,0.000264066557729926,False,False,False,False,not_jointly_reported,0.34668458838690386,0.780619943822926
HOLD_R1_K125,PA 20:1_22:5,125,R1,False,False,True,True,0.0,6.6136344605983565e-09,0.002380738571668731,0.0027112842161532568,False,False,True,False,up,0.22030580527220145,0.8930555529932804
HOLD_R1_K125,PA 20:1_22:6,125,R1,True,True,True,True,8.635704545166897e-07,4.870452176139416e-07,0.014795898667020453,0.013714934355954861,True,False,True,False,down,0.23670331410171605,0.9753576763078726
HOLD_R1_K125,PA 20:2_20:2,125,R1,False,False,True,True,1.5904566026593896e-21,0.0,0.002274038489264317,0.0011875388159899361,False,False,False,False,down,0.4107496994340883,0.9505388151236878
HOLD_R1_K125,PA 20:2_20:3,125,R1,False,False,True,False,0.0,,0.001161988293044335,0.00046309538338141186,False,False,False,False,not_jointly_reported,0.5731558925579161,0.7541480424155057
HOLD_R1_K125,PA 20:2_22:4,125,R1,False,False,False,False,,,5.613027142468188e-05,0.0,False,False,False,False,not_jointly_reported,0.37047771471182533,0.7482238559770684
HOLD_R1_K125,PA 20:2_22:6,125,R1,False,False,False,False,,,0.0,3.1485952424692175e-08,False,False,False,False,not_jointly_reported,0.2611282723143124,0.9505388151236878
HOLD_R1_K125,PA 20:3_22:3,125,R1,False,False,True,False,0.0,,0.0011951039465900287,0.0005771944542898769,False,False,False,False,not_jointly_reported,0.506993961836033,0.7157981623972003
HOLD_R1_K125,PA 20:3_22:4,125,R1,False,False,False,False,,,0.0,7.567015982880391e-06,False,False,False,False,not_jointly_reported,0.402579539322542,0.7488776965339671
HOLD_R1_K125,PA 20:3_22:6,125,R1,False,False,False,False,,,3.7818003262556616e-05,1.005115196521171e-05,False,False,False,False,not_jointly_reported,0.2764948485403268,0.8594976666654472
HOLD_R1_K125,PA 20:4_22:4,125,R1,True,True,True,True,7.95150270881232e-06,1.3897011590712134e-05,0.006024310279069441,0.006478292826576293,True,False,True,False,up,0.48634054946811606,0.6664725514235691
HOLD_R1_K125,PA 20:4_22:5,125,R1,False,False,False,False,,,1.953556598314466e-07,0.0,False,False,False,False,not_jointly_reported,0.3445703765702606,0.8204180243532724
HOLD_R1_K125,PA 20:4_22:6,125,R1,False,False,False,False,,,0.00035866855723810806,0.0,False,False,False,False,not_jointly_reported,0.27117341147389906,0.8204180243532724
HOLD_R1_K125,PA 22:0_18:1,125,R1,False,False,True,True,0.0,7.116484858324166e-19,0.004090014899976566,0.002904421269688047,False,False,True,False,up,0.3671639070922606,0.7050099452951126
HOLD_R1_K125,PA 22:0_18:2,125,R1,False,False,True,True,9.608010460588103e-22,0.0,0.005042941181358254,0.003824382355224841,False,False,False,False,down,0.34226134747101367,0.761776416520081
HOLD_R1_K125,PA 22:0_20:1,125,R1,True,True,True,True,5.510476481717327e-07,2.2685470384439533e-05,0.011700560009574302,0.010977134101451009,True,False,True,True,up,0.4020166500263304,0.8495611434984474
HOLD_R1_K125,PA 22:0_20:3,125,R1,False,False,False,True,,0.0,0.000748828275367473,0.002108602727943597,False,False,False,False,not_jointly_reported,0.4070101497165706,0.700138513759436
HOLD_R1_K125,PA 22:0_20:4,125,R1,True,True,True,True,9.262582773892878e-06,1.9183423056626785e-05,0.024000586549118973,0.019516223856716176,True,False,True,True,up,0.4550397992700734,0.7513055221510871
HOLD_R1_K125,PA 22:1_18:2,125,R1,True,True,True,True,4.301144394358808e-06,3.0335107285614725e-05,0.024015670155834598,0.025257437730389933,True,False,True,True,up,0.3672416022212644,0.8804726866933393
HOLD_R1_K125,PA 22:1_20:2,125,R1,True,True,True,True,3.242250546170397e-06,1.6356708437132637e-05,0.025022195430618222,0.01258659599655389,True,False,True,False,up,0.43337633237958284,0.8789327040599717
HOLD_R1_K125,PA 22:1_20:3,125,R1,True,True,True,True,1.0663498298991501e-06,5.8236737569763345e-05,0.013528308100820573,0.02078629415999544,True,False,True,True,up,0.47201880717776407,0.8266719825061805
HOLD_R1_K125,PA 22:1_20:4,125,R1,False,False,True,True,0.0,5.337363643743124e-19,0.0031074380320824393,0.004065933991227334,False,False,True,False,up,0.4982506449670433,0.7912873858859593
HOLD_R1_K125,PA 22:1_20:5,125,R1,True,True,True,True,2.367357384507277e-07,1.9717981086983505e-06,0.005157067105546586,0.006103345402630978,True,False,True,False,up,0.35373566324826666,0.8941830868357824
HOLD_R1_K125,PA 22:2_20:4,125,R1,False,False,False,False,,,9.542544573370701e-06,0.0003173480463204014,False,False,False,False,not_jointly_reported,0.47434523544092577,0.782540752402415
HOLD_R1_K125,PA 22:3_20:4,125,R1,False,False,False,False,,,3.474994783738485e-08,0.0,False,False,False,False,not_jointly_reported,0.5133313032763523,0.857899231006412
HOLD_R1_K125,PA 22:3_22:6,125,R1,False,False,True,True,0.0,1.841568649127314e-07,0.0018073444092739535,0.00408820346451359,False,False,True,False,up,0.27640168722125424,0.8781031661032047
HOLD_R1_K125,PA 22:4_22:5,125,R1,False,False,True,False,1.4803903302136402e-21,,0.0013433494001616204,0.0006199203532299214,False,False,False,False,not_jointly_reported,0.3689568116282089,0.8791048786261756
HOLD_R1_K125,PA 22:4_22:6,125,R1,False,False,True,True,8.51756083574693e-21,9.85005521411795e-07,0.0060812055341597105,0.006113467787256367,False,False,True,False,up,0.21443724145284473,0.8791048786261756
HOLD_R1_K125,PA 22:5_22:5,125,R1,True,True,True,True,3.341455697385303e-06,6.568840129258542e-07,0.0075763125549376245,0.007615711809709056,True,False,True,False,down,0.37471749963267753,0.9264320052062154
HOLD_R1_K125,PA 22:5_22:6,125,R1,False,False,True,False,0.0,,0.006231708577864744,0.0009361862791298425,False,False,False,False,not_jointly_reported,0.2059912863450382,0.9264320052062154
HOLD_R1_K125,PA 22:6_22:6,125,R1,True,True,True,True,0.0001369571735889825,0.0001576343637581738,0.026620764880681512,0.022391334918239986,True,True,True,True,up,0.5618631902016936,0.691000163096786
HOLD_R1_K125,PA 24:0_16:1,125,R1,False,False,False,False,,,2.9961974916507686e-09,0.0,False,False,False,False,not_jointly_reported,0.47172636833494863,0.7350890401757907
HOLD_R1_K125,PA 24:0_18:1,125,R1,False,False,False,True,,5.061914861020595e-07,0.000580022207411264,0.0010174522998703764,False,False,True,False,not_jointly_reported,0.43680623844895256,0.7371891580184492
HOLD_R1_K125,PA 24:0_18:2,125,R1,False,False,False,False,,,6.248995753295334e-05,0.0,False,False,False,False,not_jointly_reported,0.4349361980895777,0.674205896426856
HOLD_R1_K125,PA 24:1_18:2,125,R1,True,True,True,True,6.755879122520608e-07,2.560234312144782e-05,0.013051581569511006,0.019209360282663412,True,False,True,True,up,0.416531063009088,0.7481851339902038
HOLD_R1_K125,PC 14:0_17:1,125,R1,False,False,False,False,,,0.00036549558921180746,0.00033282997980288686,False,False,False,False,not_jointly_reported,"{""347"": 0.09548835338967109, ""359"": 0.04847231659048648, ""366"": 0.2483052155298588}","{""347"": 0.9862392575672295, ""359"": 0.9862392575672295, ""366"": 0.9652339242076485}"
HOLD_R1_K125,PC 14:0_18:0,125,R1,False,False,False,False,,,0.0005197015038484869,0.00030371575207634356,False,False,False,False,not_jointly_reported,"{""343"": 0.4124557378851926, ""355"": 0.40651003337338365, ""367"": 0.06684283090386553}","{""343"": 0.7261090115981036, ""355"": 0.9037536858220203, ""367"": 0.9037536858220203}"
HOLD_R1_K125,PC 14:0_18:1,125,R1,False,False,False,False,,,4.5121451746218426e-05,5.797433727441155e-05,False,False,False,False,not_jointly_reported,"{""344"": 0.2403996776773795, ""356"": 0.18245888828111903, ""368"": 0.10173303336151761}","{""344"": 0.8770364515462538, ""356"": 0.9511016162675965, ""368"": 0.9511016162675965}"
HOLD_R1_K125,PC 14:0_18:2,125,R1,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.5260423696444757,0.5944314846262744
HOLD_R1_K125,PC 14:0_20:0,125,R1,False,False,True,True,0.0,3.558242429162083e-19,0.0017345004304918459,0.0013475838032890447,False,False,True,False,up,0.5174354081656964,0.6471130837014081
HOLD_R1_K125,PC 14:0_20:1,125,R1,False,False,True,True,0.0,1.7791212145810415e-19,0.0011211476967319988,0.0014883556528754692,False,False,True,False,up,0.40061504805859177,0.6352892103486674
HOLD_R1_K125,PC 14:0_20:2,125,R1,False,False,False,True,,2.1767808226275788e-08,0.000818423836716291,0.0012965494462903015,False,False,True,False,not_jointly_reported,0.3254331442131747,0.6041425983942957
HOLD_R1_K125,PC 14:0_20:3,125,R1,False,False,False,True,,8.178329260786163e-09,0.00016253778370185103,0.003586674655911284,False,False,True,False,not_jointly_reported,0.39431987909766586,0.7479417800620244
HOLD_R1_K125,PC 14:0_20:4,125,R1,True,True,True,True,0.00016208679990964168,0.00013724977571487465,0.013716199702025264,0.011810391552245569,True,True,True,True,down,0.6036768381098416,0.7745273553735048
HOLD_R1_K125,PC 14:1_17:1,125,R1,False,False,False,False,,,0.0002518150792990959,0.0003924494063940901,False,False,False,False,not_jointly_reported,0.8078312049387865,0.36304209523983627
